Rank,RMSE,Length,Model Equation
152,0.7516,18,"mul(0.482, add(add(Ce, div(LAS, mul(add(neg(Nd), sub(Sm, La)), add(-7.684, M)))), E))"
153,0.7524,21,"add(div(sub(M, E), add(-3.143, La)), sub(Ce, div(mul(div(mul(sub(Ce, E), Sm), La), Sm), R)))"
154,0.7530,25,"add(Ce, div(div(div(div(div(sub(E, 5.895), sub(Y, La)), sub(Nd, Sm)), div(R, Gd)), div(Ce, Gd)), div(R, Gd)))"
155,0.7537,19,"add(div(sub(M, La), sub(R, 3.783)), add(div(sub(R, E), add(sub(LAS, 7.643), Gd)), E))"
156,0.7550,28,"add(div(sub(Pr, La), sub(div(mul(sub(Sm, -4.103), div(Nd, EN)), neg(div(-6.979, R))), M)), add(div(sub(sub(R, 1.120), LAS), Gd), E))"
157,0.7574,15,"add(Ce, div(Sm, mul(sub(R, div(sub(Gd, sub(Y, E)), 1.609)), Ce)))"
158,0.7585,17,"add(div(sub(M, La), add(R, -3.863)), add(div(sub(R, E), add(-2.021, LAS)), E))"
159,0.7597,19,"add(div(mul(add(sub(M, E), div(sub(7.783, Sm), sub(Ce, La))), sub(7.783, Y)), LAS), E)"
160,0.7598,21,"add(div(sub(M, La), sub(R, 3.960)), add(div(sub(R, E), LAS), add(div(sub(R, E), LAS), E)))"
161,0.7605,17,"mul(0.482, add(M, add(div(add(Ce, div(sub(La, 4.540), sub(Y, EN))), La), E)))"
