Rank,RMSE,Length,Model Equation
99,0.8772,3,"div(E, 1.021)"
100,0.8772,3,"div(E, 1.028)"
101,0.8772,3,"mul(E, 0.980)"
102,0.8772,3,"mul(0.980, E)"
103,0.8772,3,"mul(E, 0.980)"
104,0.8772,3,"mul(E, 0.973)"
105,0.8773,3,"mul(0.980, E)"
106,0.8773,3,"mul(0.980, E)"
107,0.8773,3,"div(E, 1.020)"
108,0.8773,5,"mul(0.986, mul(0.986, E))"
109,0.8774,3,"mul(0.972, E)"
110,0.8774,3,"mul(0.972, E)"
111,0.8774,3,"div(E, 1.029)"
112,0.8774,3,"div(E, 1.029)"
113,0.8774,3,"div(E, 1.019)"
114,0.8774,5,"mul(0.986, mul(0.986, E))"
115,0.8775,3,"mul(0.971, E)"
116,0.8775,3,"mul(E, 0.981)"
117,0.8775,3,"mul(E, 0.981)"
118,0.8775,3,"mul(E, 0.981)"
119,0.8775,3,"mul(E, 0.981)"
120,0.8775,3,"mul(E, 0.981)"
121,0.8776,5,"mul(mul(E, 0.985), 0.985)"
122,0.8777,3,"mul(0.982, E)"
123,0.8777,3,"div(E, 1.018)"
124,0.8777,5,"div(div(E, 1.015), 1.015)"
125,0.8777,5,"mul(0.985, mul(0.985, E))"
126,0.8777,5,"mul(0.985, mul(0.985, E))"
127,0.8778,5,"div(div(E, 1.015), 1.015)"
128,0.8779,3,"mul(0.983, E)"
129,0.8779,3,"mul(0.983, E)"
130,0.8779,3,"mul(0.969, E)"
131,0.8779,3,"mul(0.969, E)"
132,0.8780,3,"mul(E, 0.983)"
133,0.8780,5,"mul(0.985, mul(0.985, E))"
134,0.8780,5,"mul(mul(E, 0.984), 0.984)"
135,0.8780,5,"div(div(E, 1.016), 1.016)"
136,0.8781,5,"mul(0.984, mul(0.984, E))"
137,0.8781,3,"mul(0.969, E)"
138,0.8781,3,"mul(0.983, E)"
139,0.8784,3,"div(E, 1.033)"
140,0.8787,3,"div(E, 1.034)"
141,0.8787,3,"mul(0.967, E)"
142,0.8789,3,"div(E, 1.035)"
143,0.8789,3,"mul(0.967, E)"
144,0.8789,3,"mul(0.967, E)"
145,0.8789,3,"mul(E, 0.967)"
146,0.8790,3,"div(E, 1.035)"
147,0.8790,3,"mul(0.986, E)"
148,0.8793,3,"div(E, 1.014)"
149,0.8813,9,"add(div(add(neg(EN), M), neg(La)), E)"
150,0.8813,3,"sub(E, 0.115)"
151,0.8815,3,"div(E, 1.009)"
152,0.8816,3,"sub(E, 0.093)"
153,0.8821,3,"add(-0.156, E)"
154,0.8825,7,"add(div(-4.899, mul(LAS, Nd)), E)"
155,0.8834,3,"add(E, -0.058)"
156,0.8838,3,"mul(E, 0.958)"
157,0.8842,7,"add(E, div(sub(Y, IE), LAS))"
158,0.8850,4,"sub(E, neg(-0.038))"
159,0.8857,5,"add(E, div(-0.826, La))"
160,0.8857,11,"add(div(sub(EN, M), mul(LAS, Nd)), neg(neg(E)))"
161,0.8860,9,"sub(E, div(-0.146, sub(div(Sm, Pr), R)))"
162,0.8862,8,"add(div(neg(1.623), add(E, M)), E)"
163,0.8863,9,"sub(E, div(div(EN, M), mul(Ce, Nd)))"
164,0.8864,3,"sub(E, 0.213)"
165,0.8868,5,"add(div(-0.147, La), E)"
166,0.8892,5,"mul(IE, div(E, IE))"
167,0.8892,5,"div(mul(E, Sm), Sm)"
168,0.8892,6,"add(neg(Ce), add(E, Ce))"
169,0.8892,5,"sub(add(M, E), M)"
170,0.8892,5,"sub(add(E, Ce), Ce)"
171,0.8892,10,"add(neg(neg(add(E, Ce))), neg(neg(neg(Ce))))"
172,0.8892,1,E
173,0.8892,1,E
174,0.8892,1,E
175,0.8892,1,E
176,0.8892,1,E
