Rank,RMSE,Length,Model Equation
143,0.7237,26,"add(div(sub(M, La), mul(sub(mul(M, E), mul(IE, Ce)), neg(E))), add(div(sub(M, Y), La), add(add(-6.778, Pr), E)))"
144,0.7248,17,"add(mul(mul(sub(EN, LAS), sub(LAS, Y)), sub(mul(mul(IE, 0.191), Nd), R)), E)"
145,0.7270,19,"add(div(div(sub(La, Y), sub(Nd, Gd)), sub(Ce, La)), add(div(sub(R, E), 3.312), E))"
146,0.7286,22,"add(div(sub(Sm, E), E), add(div(div(neg(sub(EN, Y)), sub(sub(Nd, Pr), sub(EN, Gd))), La), E))"
147,0.7314,39,"add(div(sub(M, IE), E), add(div(sub(add(div(sub(M, IE), E), add(div(sub(Nd, Y), mul(Ce, mul(add(R, neg(Ce)), Ce))), E)), Y), mul(Ce, mul(add(R, neg(Ce)), Ce))), E))"
148,0.7315,11,"add(div(Ce, mul(mul(Gd, Gd), sub(R, Y))), E)"
149,0.7315,12,"add(div(div(neg(div(Ce, Gd)), sub(Y, R)), Gd), E)"
150,0.7315,13,"add(div(div(div(neg(Ce), sub(R, Y)), neg(Gd)), Gd), E)"
151,0.7315,11,"add(div(div(div(Ce, Gd), sub(R, Y)), Gd), E)"
152,0.7315,11,"add(div(div(Ce, Gd), mul(sub(R, Y), Gd)), E)"
153,0.7315,11,"add(div(div(Ce, Gd), mul(Gd, sub(R, Y))), E)"
154,0.7315,11,"add(div(div(Ce, Gd), mul(Gd, sub(R, Y))), E)"
155,0.7326,25,"add(div(sub(M, neg(mul(neg(Y), div(La, EN)))), Y), add(div(sub(Pr, E), add(Ce, mul(Pr, sub(M, Ce)))), E))"
156,0.7344,29,"add(div(sub(M, IE), La), add(div(div(mul(sub(Nd, La), sub(Gd, Ce)), add(-3.346, La)), add(-3.346, La)), add(div(sub(Sm, E), E), E)))"
157,0.7360,31,"add(div(sub(M, E), E), add(div(sub(add(div(sub(M, Y), mul(sub(R, Ce), mul(Ce, Ce))), E), Y), mul(sub(R, Ce), mul(Ce, Ce))), E))"
158,0.7399,31,"add(div(div(sub(EN, Y), add(add(Sm, 2.757), mul(sub(R, Sm), Y))), add(add(Sm, 2.757), mul(sub(R, Sm), Y))), add(div(sub(Sm, E), E), E))"
159,0.7406,13,"add(div(div(Ce, sub(mul(LAS, R), mul(LAS, Y))), Gd), E)"
160,0.7415,13,"add(div(div(Ce, sub(mul(R, M), mul(Y, M))), Gd), E)"
161,0.7447,33,"add(div(sub(add(div(sub(EN, Y), mul(mul(Ce, Y), sub(R, Ce))), add(add(-6.705, E), Sm)), Y), mul(mul(Ce, Y), sub(R, Ce))), add(add(-6.705, E), Sm))"
162,0.7457,19,"add(div(div(sub(M, E), sub(8.346, Pr)), sub(8.346, neg(mul(neg(Nd), div(E, R))))), E)"
163,0.7489,20,"add(div(div(Nd, sub(Y, Sm)), sub(mul(La, Y), mul(Ce, Ce))), add(Sm, sub(E, neg(-6.838))))"
164,0.7514,17,"add(div(sub(La, Y), mul(sub(mul(Y, La), mul(Ce, Ce)), sub(6.692, E))), E)"
165,0.7562,33,"add(div(sub(Sm, IE), add(div(EN, sub(Ce, add(sub(Gd, E), IE))), 4.815)), add(div(sub(Sm, IE), add(div(EN, sub(Ce, add(sub(Gd, E), IE))), 4.815)), E))"
166,0.7576,25,"add(div(div(sub(R, M), mul(sub(La, R), R)), La), add(div(sub(M, Y), La), add(div(sub(Pr, E), E), E)))"
167,0.7614,15,"add(div(sub(M, E), add(div(Gd, sub(E, sub(Ce, -2.282))), La)), E)"
168,0.7626,23,"add(div(sub(EN, Y), Ce), add(div(mul(sub(R, Gd), sub(Ce, Nd)), La), add(div(sub(Sm, E), E), E)))"
169,0.7631,27,"add(div(mul(sub(Ce, Gd), sub(R, Nd)), La), add(div(mul(sub(Ce, Gd), sub(R, Nd)), La), add(div(sub(M, E), E), E)))"
170,0.7644,39,"add(div(sub(M, E), add(div(sub(5.052, LAS), R), add(div(sub(Sm, E), mul(sub(La, Ce), -3.849)), E))), add(div(sub(5.052, LAS), R), add(div(sub(Sm, E), mul(sub(La, Ce), -3.849)), E)))"
171,0.7648,19,"add(div(add(sub(M, E), sub(mul(sub(R, Gd), sub(Ce, Nd)), sub(Y, Sm))), La), E)"
172,0.7669,21,"add(div(sub(mul(div(Sm, E), EN), Y), add(div(Ce, div(Gd, Nd)), div(Gd, sub(La, Nd)))), E)"
173,0.7713,24,"add(div(sub(Sm, E), mul(sub(5.925, EN), neg(Gd))), add(div(sub(M, Y), Ce), add(div(sub(M, Y), Ce), E)))"
174,0.7724,35,"add(div(sub(M, E), add(div(sub(sub(Ce, La), E), 3.567), add(div(div(E, 8.880), div(E, sub(Ce, La))), E))), add(div(div(E, 8.880), div(E, sub(Ce, La))), E))"
175,0.7747,17,"add(div(mul(sub(Gd, Ce), sub(Nd, R)), 3.531), add(div(sub(M, E), 3.531), E))"
176,0.7747,17,"add(div(mul(sub(Ce, Gd), sub(R, Nd)), 3.557), add(div(sub(M, E), 3.557), E))"
177,0.7747,17,"add(div(sub(M, E), 3.509), add(div(mul(sub(Ce, Gd), sub(R, Nd)), 3.509), E))"
178,0.7754,17,"add(div(mul(sub(R, Nd), sub(Ce, Gd)), 3.391), add(div(sub(M, E), 3.933), E))"
179,0.7794,11,"add(div(sub(6.590, Y), mul(LAS, sub(6.590, LAS))), E)"
180,0.7802,19,"add(div(sub(M, E), neg(add(mul(add(E, E), div(EN, Ce)), neg(mul(3.294, La))))), E)"
