Rank,RMSE,Length,Model Equation
13,0.3897,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(R, M), sub(Pr, E))), div(sub(Sm, Gd), sub(6.601, E))), IE), EN)"
14,0.3922,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(Sm, Gd), sub(6.546, E))), div(sub(R, M), sub(Pr, E))), IE), EN)"
15,0.3922,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(Sm, Gd), sub(6.546, E))), div(sub(R, M), sub(Pr, E))), IE), EN)"
16,0.3922,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(Sm, Gd), sub(6.546, E))), div(sub(R, M), sub(Pr, E))), IE), EN)"
17,0.3932,33,"add(div(sub(sub(sub(sub(Ce, div(div(7.360, Gd), sub(IE, Ce))), sub(Sm, IE)), div(sub(La, Gd), sub(Pr, E))), div(sub(Sm, Gd), sub(La, E))), IE), EN)"
18,0.3958,45,"add(div(sub(sub(sub(Ce, div(sub(Pr, Gd), sub(La, E))), div(sub(Sm, Gd), sub(La, E))), div(div(sub(sub(Ce, div(sub(Pr, Gd), sub(La, E))), div(sub(Sm, Gd), sub(La, E))), M), sub(IE, Ce))), LAS), EN)"
19,0.3960,37,"add(div(sub(sub(Ce, div(sub(mul(div(Pr, Gd), Sm), Gd), sub(La, E))), div(div(sub(Ce, div(sub(mul(div(Pr, Gd), Sm), Gd), sub(La, E))), Ce), sub(IE, Ce))), LAS), EN)"
20,0.3962,33,"add(div(sub(sub(sub(sub(Ce, div(div(7.360, Gd), sub(IE, Ce))), sub(Sm, Gd)), div(sub(La, Gd), sub(La, E))), div(sub(Sm, Gd), sub(La, E))), Gd), EN)"
21,0.3997,31,"add(div(sub(sub(sub(Ce, div(sub(R, Gd), neg(sub(E, 6.633)))), div(sub(Sm, M), neg(sub(E, 6.633)))), div(sub(Ce, Nd), sub(IE, R))), LAS), EN)"
22,0.3997,31,"add(div(sub(sub(sub(Ce, div(sub(R, Gd), neg(sub(E, 6.633)))), div(sub(Sm, M), neg(sub(E, 6.633)))), div(sub(Ce, Nd), sub(IE, R))), LAS), EN)"
23,0.4011,25,"add(div(sub(sub(Ce, div(div(Nd, Ce), sub(IE, Ce))), div(sub(mul(div(Pr, Gd), Sm), Gd), sub(La, E))), LAS), EN)"
24,0.4012,46,"add(div(add(add(add(Ce, div(sub(Sm, Gd), sub(E, La))), div(sub(La, Gd), sub(E, La))), neg(div(div(add(add(Ce, div(sub(Sm, Gd), sub(E, La))), div(sub(La, Gd), sub(E, La))), IE), sub(IE, Ce)))), LAS), EN)"
25,0.4012,46,"add(div(add(add(add(Ce, div(sub(Sm, Gd), sub(E, La))), div(sub(La, Gd), sub(E, La))), neg(div(div(add(add(Ce, div(sub(Sm, Gd), sub(E, La))), div(sub(La, Gd), sub(E, La))), IE), sub(IE, Ce)))), LAS), EN)"
26,0.4012,46,"add(div(add(add(add(Ce, div(sub(Sm, Gd), sub(E, La))), div(sub(La, Gd), sub(E, La))), neg(div(div(add(add(Ce, div(sub(Sm, Gd), sub(E, La))), div(sub(La, Gd), sub(E, La))), IE), sub(IE, Ce)))), LAS), EN)"
27,0.4012,46,"add(div(add(add(add(Ce, div(sub(Sm, Gd), sub(E, La))), div(sub(La, Gd), sub(E, La))), neg(div(div(add(add(Ce, div(sub(Sm, Gd), sub(E, La))), div(sub(La, Gd), sub(E, La))), IE), sub(IE, Ce)))), LAS), EN)"
28,0.4013,33,"add(div(sub(sub(sub(Ce, div(sub(R, Gd), sub(La, E))), div(add(Sm, neg(add(neg(0.325), M))), sub(Pr, E))), div(sub(Ce, Nd), sub(IE, R))), LAS), EN)"
29,0.4023,57,"add(div(sub(sub(sub(Ce, div(div(add(div(sub(sub(sub(Ce, div(div(Nd, M), sub(IE, Ce))), div(sub(Sm, Gd), sub(La, E))), div(sub(Pr, Gd), sub(La, E))), LAS), EN), M), sub(IE, Ce))), div(sub(Sm, Gd), sub(La, E))), div(sub(Pr, Gd), sub(La, E))), LAS), EN)"
30,0.4023,57,"add(div(sub(sub(sub(Ce, div(div(add(div(sub(sub(sub(Ce, div(div(Nd, M), sub(IE, Ce))), div(sub(Sm, Gd), sub(La, E))), div(sub(Pr, Gd), sub(La, E))), LAS), EN), M), sub(IE, Ce))), div(sub(Sm, Gd), sub(La, E))), div(sub(Pr, Gd), sub(La, E))), LAS), EN)"
31,0.4023,57,"add(div(sub(sub(sub(Ce, div(div(add(div(sub(sub(sub(Ce, div(div(Nd, M), sub(IE, Ce))), div(sub(Sm, Gd), sub(La, E))), div(sub(Pr, Gd), sub(La, E))), LAS), EN), M), sub(IE, Ce))), div(sub(Sm, Gd), sub(La, E))), div(sub(Pr, Gd), sub(La, E))), LAS), EN)"
32,0.4023,57,"add(div(sub(sub(sub(Ce, div(div(add(div(sub(sub(sub(Ce, div(div(Nd, M), sub(IE, Ce))), div(sub(Sm, Gd), sub(La, E))), div(sub(Pr, Gd), sub(La, E))), LAS), EN), M), sub(IE, Ce))), div(sub(Sm, Gd), sub(La, E))), div(sub(Pr, Gd), sub(La, E))), LAS), EN)"
33,0.4023,57,"add(div(sub(sub(sub(Ce, div(div(add(div(sub(sub(sub(Ce, div(div(Nd, M), sub(IE, Ce))), div(sub(La, Gd), sub(Pr, E))), div(sub(Sm, Gd), sub(Pr, E))), LAS), EN), M), sub(IE, Ce))), div(sub(La, Gd), sub(Pr, E))), div(sub(Sm, Gd), sub(Pr, E))), LAS), EN)"
34,0.4027,33,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(R, sub(sub(M, 0.223), 0.223)), sub(Pr, E))), div(sub(Sm, Gd), sub(La, E))), LAS), EN)"
35,0.4027,33,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(R, sub(sub(M, 0.223), 0.223)), sub(Pr, E))), div(sub(Sm, Gd), sub(La, E))), LAS), EN)"
36,0.4027,33,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(R, sub(sub(M, 0.223), 0.223)), sub(La, E))), div(sub(Sm, Gd), sub(La, E))), LAS), EN)"
37,0.4047,41,"add(div(sub(sub(sub(IE, div(sub(add(sub(IE, EN), add(La, Ce)), mul(div(Y, Y), add(La, Y))), sub(IE, R))), sub(LAS, Ce)), div(sub(mul(Sm, div(R, M)), Gd), sub(La, E))), Gd), EN)"
38,0.4060,33,"add(div(sub(sub(4.983, sub(LAS, add(Ce, div(sub(Sm, Gd), sub(E, 6.610))))), div(sub(add(Ce, div(sub(E, Gd), sub(E, Pr))), 6.610), sub(IE, Pr))), IE), EN)"
39,0.4060,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, LAS), sub(IE, R))), div(sub(Sm, M), sub(Ce, E))), div(sub(R, Gd), sub(La, E))), 5.066), EN)"
40,0.4063,25,"add(div(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(mul(div(R, M), Sm), Gd), sub(La, E))), LAS), EN)"
41,0.4158,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, LAS), sub(IE, R))), div(sub(Sm, M), sub(Ce, E))), div(sub(R, Gd), sub(La, E))), Gd), EN)"
42,0.4181,29,"add(div(sub(sub(sub(Ce, div(sub(Sm, M), sub(La, E))), div(sub(Ce, Nd), sub(IE, R))), div(sub(R, Gd), sub(La, E))), LAS), EN)"
43,0.4181,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(Sm, M), sub(La, E))), div(sub(R, Gd), sub(La, E))), LAS), EN)"
44,0.4181,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(R, M), sub(La, E))), div(sub(Sm, Gd), sub(La, E))), LAS), EN)"
45,0.4181,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(Sm, Gd), sub(La, E))), div(sub(R, M), sub(Pr, E))), LAS), EN)"
46,0.4181,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(Sm, Gd), sub(La, E))), div(sub(R, M), sub(Pr, E))), LAS), EN)"
47,0.4181,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(Sm, Gd), sub(La, E))), div(sub(R, M), sub(La, E))), LAS), EN)"
48,0.4181,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(Sm, Gd), sub(La, E))), div(sub(R, M), sub(La, E))), LAS), EN)"
49,0.4181,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(R, M), sub(Pr, E))), div(sub(Sm, Gd), sub(La, E))), LAS), EN)"
50,0.4181,29,"add(div(sub(sub(sub(Ce, div(sub(R, M), sub(La, E))), div(sub(Sm, Gd), sub(La, E))), div(sub(Ce, Nd), sub(IE, R))), LAS), EN)"
51,0.4181,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(R, M), sub(Pr, E))), div(sub(Sm, Gd), sub(La, E))), LAS), EN)"
52,0.4181,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(Sm, Gd), sub(La, E))), div(sub(R, M), sub(Pr, E))), LAS), EN)"
53,0.4181,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, Nd), sub(IE, R))), div(sub(R, M), sub(La, E))), div(sub(Sm, Gd), sub(La, E))), LAS), EN)"
54,0.4181,26,"add(div(sub(sub(Ce, div(sub(add(add(Sm, R), neg(M)), Gd), sub(La, E))), div(sub(Ce, Nd), sub(IE, R))), LAS), EN)"
55,0.4181,26,"add(div(sub(sub(Ce, div(sub(add(add(Sm, R), neg(M)), Gd), sub(La, E))), div(sub(Ce, Nd), sub(IE, R))), LAS), EN)"
56,0.4181,26,"add(div(sub(sub(Ce, div(sub(add(add(Sm, R), neg(M)), Gd), sub(La, E))), div(sub(Ce, Nd), sub(IE, R))), LAS), EN)"
57,0.4181,26,"add(div(sub(sub(Ce, div(sub(add(add(Sm, R), neg(M)), Gd), sub(La, E))), div(sub(Ce, Nd), sub(IE, R))), LAS), EN)"
58,0.4181,26,"add(div(sub(sub(Ce, div(sub(add(add(Sm, R), neg(M)), Gd), sub(La, E))), div(sub(Ce, Nd), sub(IE, R))), LAS), EN)"
59,0.4181,26,"add(div(sub(sub(Ce, div(sub(add(add(Sm, R), neg(M)), Gd), sub(La, E))), div(sub(Ce, Nd), sub(IE, R))), LAS), EN)"
60,0.4188,30,"add(div(sub(sub(sub(Ce, div(sub(6.633, Gd), neg(sub(E, 6.633)))), div(sub(Sm, Gd), sub(La, E))), div(sub(Ce, Nd), sub(IE, R))), LAS), EN)"
61,0.4209,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, 5.762), sub(IE, R))), div(sub(Pr, Gd), sub(Pr, E))), div(sub(Sm, Gd), sub(Pr, E))), LAS), EN)"
62,0.4209,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, 5.762), sub(IE, R))), div(sub(Pr, Gd), sub(Pr, E))), div(sub(Sm, Gd), sub(Pr, E))), LAS), EN)"
63,0.4209,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, 5.762), sub(IE, R))), div(sub(Pr, Gd), sub(Pr, E))), div(sub(Sm, Gd), sub(Pr, E))), LAS), EN)"
64,0.4209,29,"add(div(sub(sub(sub(Ce, div(sub(Ce, 5.762), sub(IE, R))), div(sub(La, Gd), sub(La, E))), div(sub(Sm, Gd), sub(La, E))), LAS), EN)"
65,0.4216,25,"add(div(sub(sub(Ce, div(sub(Ce, LAS), sub(IE, R))), div(sub(mul(div(6.636, Gd), EN), Gd), sub(6.636, E))), Gd), EN)"
66,0.4284,26,"add(div(sub(sub(Ce, div(sub(R, sub(sub(M, Sm), neg(Gd))), sub(La, E))), div(sub(Ce, 5.728), sub(IE, R))), EN), EN)"
67,0.4284,26,"add(div(sub(sub(Ce, div(sub(R, sub(sub(M, Sm), neg(Gd))), sub(La, E))), div(sub(Ce, 5.728), sub(IE, R))), EN), EN)"
68,0.4383,29,"add(div(sub(sub(Ce, div(sub(sub(Ce, div(sub(E, Gd), sub(La, E))), La), sub(IE, La))), div(sub(Sm, Gd), sub(La, E))), LAS), EN)"
69,0.4458,29,"add(div(sub(Ce, div(sub(add(sub(add(div(sub(R, div(sub(7.181, Nd), sub(IE, Y))), Nd), IE), Gd), Sm), Gd), sub(La, E))), LAS), EN)"
70,0.4458,29,"add(div(sub(Ce, div(sub(add(sub(add(div(sub(R, div(sub(7.181, Nd), sub(IE, Y))), Nd), IE), Gd), Sm), Gd), sub(La, E))), LAS), EN)"
71,0.4478,57,"add(div(sub(Ce, div(sub(add(sub(add(div(sub(M, div(sub(E, Nd), sub(IE, Y))), add(div(sub(Ce, div(sub(add(sub(add(div(sub(M, div(sub(E, Nd), sub(IE, Y))), Nd), Sm), Gd), Y), Gd), sub(La, E))), LAS), EN)), Sm), Gd), Y), Gd), sub(La, E))), LAS), EN)"
72,0.4703,25,"add(div(sub(sub(Ce, div(sub(Sm, add(add(Gd, -0.203), -0.203)), sub(6.655, E))), div(sub(Ce, Nd), sub(IE, R))), IE), EN)"
73,0.4712,29,"add(div(sub(Ce, div(sub(add(div(sub(Y, div(div(div(Sm, Gd), sub(E, Ce)), sub(IE, Y))), M), Sm), Gd), sub(La, E))), LAS), EN)"
74,0.4720,29,"add(div(add(add(add(Ce, div(sub(LAS, Gd), sub(IE, La))), sub(Ce, Sm)), div(sub(add(sub(Pr, Gd), Sm), Gd), sub(E, La))), Gd), EN)"
75,0.4836,28,"add(div(add(add(Ce, neg(div(sub(div(Gd, Sm), div(La, Gd)), div(sub(E, Pr), add(Ce, div(Y, Sm)))))), sub(Ce, E)), Nd), EN)"
76,0.4836,28,"add(div(add(add(Ce, neg(div(sub(div(Gd, Sm), div(La, Gd)), div(sub(E, Pr), add(Ce, div(Y, Sm)))))), sub(Ce, E)), Nd), EN)"
77,0.4836,28,"add(div(add(add(Ce, neg(div(sub(div(Gd, Sm), div(Pr, Gd)), div(sub(E, La), add(Ce, div(Y, Sm)))))), sub(Ce, E)), Nd), EN)"
78,0.4836,28,"add(div(add(add(Ce, neg(div(sub(div(Gd, Sm), div(La, Gd)), div(sub(E, Pr), add(Ce, div(Y, Sm)))))), sub(Ce, E)), Nd), EN)"
79,0.4859,28,"add(div(add(add(Ce, neg(div(sub(div(Gd, Sm), div(La, Gd)), div(sub(E, Pr), add(Ce, div(Gd, Sm)))))), sub(Ce, E)), Nd), EN)"
80,0.4859,28,"add(div(add(add(Ce, neg(div(sub(div(Gd, Sm), div(Pr, Gd)), div(sub(E, La), add(Ce, div(Gd, Sm)))))), sub(Ce, E)), Nd), EN)"
81,0.4882,25,"add(div(add(add(R, neg(div(sub(div(Gd, Sm), div(Pr, Gd)), div(sub(E, La), Ce)))), sub(Ce, neg(-7.840))), EN), EN)"
82,0.4894,25,"add(div(add(add(R, neg(div(sub(div(Gd, Sm), div(Pr, Gd)), div(sub(E, La), Ce)))), sub(Ce, neg(-7.477))), EN), EN)"
83,0.4894,25,"add(div(add(add(R, neg(div(sub(div(Gd, Sm), div(Pr, Gd)), div(sub(E, La), Ce)))), sub(Ce, neg(-7.477))), EN), EN)"
84,0.4896,27,"add(div(add(add(R, sub(add(R, div(sub(Sm, Gd), sub(E, 6.652))), mul(LAS, 1.422))), div(sub(La, Gd), sub(E, 6.688))), Nd), EN)"
85,0.4903,24,"add(div(add(add(Ce, neg(div(sub(div(Gd, Sm), div(6.523, Gd)), div(sub(E, Pr), Ce)))), add(-6.651, Ce)), EN), EN)"
86,0.4903,24,"add(div(add(add(Ce, neg(div(sub(div(Gd, Sm), div(6.523, Gd)), div(sub(E, Pr), Ce)))), add(-6.651, Ce)), EN), EN)"
87,0.4912,26,"add(div(sub(sub(Ce, div(sub(sub(Ce, div(sub(7.002, Gd), neg(sub(E, 6.655)))), 6.845), sub(IE, Pr))), sub(E, Ce)), Gd), EN)"
88,0.4915,29,"add(div(sub(sub(sub(Ce, div(sub(Y, Gd), sub(Pr, E))), div(sub(E, LAS), sub(IE, R))), div(sub(E, IE), sub(5.875, Ce))), Gd), EN)"
89,0.5018,41,"add(div(sub(sub(Ce, div(sub(Ce, LAS), sub(IE, R))), div(sub(add(div(sub(sub(Ce, div(sub(Ce, LAS), sub(IE, R))), div(sub(Sm, Gd), sub(La, E))), Gd), EN), Gd), sub(La, E))), Gd), EN)"
90,0.5049,21,"add(div(sub(sub(Ce, div(sub(Sm, Gd), sub(6.677, E))), div(sub(Ce, LAS), sub(IE, R))), Gd), EN)"
91,0.5054,21,"add(div(sub(add(Ce, div(sub(Sm, Gd), add(-6.673, E))), div(sub(Ce, LAS), sub(IE, R))), Gd), EN)"
92,0.5054,21,"add(div(sub(add(Ce, div(sub(Sm, Gd), add(-6.673, E))), div(sub(Ce, LAS), sub(IE, R))), Gd), EN)"
93,0.5054,21,"add(div(sub(add(Ce, div(sub(Sm, Gd), add(-6.673, E))), div(sub(Ce, LAS), sub(IE, R))), Gd), EN)"
94,0.5084,21,"add(div(sub(sub(Ce, div(sub(Sm, Gd), sub(6.655, E))), div(sub(Ce, LAS), sub(IE, R))), Gd), EN)"
95,0.5084,21,"add(div(sub(sub(Ce, div(sub(Sm, Gd), sub(6.655, E))), div(sub(Ce, LAS), sub(IE, R))), Gd), EN)"
96,0.5084,21,"add(div(sub(sub(Ce, div(sub(Sm, Gd), sub(6.655, E))), div(sub(Ce, LAS), sub(IE, R))), Gd), EN)"
97,0.5084,21,"add(div(sub(sub(Ce, div(sub(Sm, Gd), sub(6.655, E))), div(sub(Ce, LAS), sub(IE, R))), Gd), EN)"
98,0.5084,21,"add(div(sub(sub(Ce, div(sub(Sm, Gd), sub(6.655, E))), div(sub(Ce, LAS), sub(IE, R))), Gd), EN)"
99,0.5084,21,"add(div(sub(sub(Ce, div(sub(Sm, Gd), sub(6.655, E))), div(sub(Ce, LAS), sub(IE, R))), Gd), EN)"
100,0.5084,21,"add(div(sub(sub(Ce, div(sub(Sm, Gd), sub(6.655, E))), div(sub(Ce, LAS), sub(IE, R))), Gd), EN)"
101,0.5124,25,"add(div(add(add(add(R, sub(Ce, 7.655)), div(sub(6.659, Gd), sub(E, Pr))), div(sub(Sm, Gd), sub(E, 6.659))), LAS), EN)"
102,0.5130,25,"add(div(add(add(add(R, sub(Ce, 7.359)), div(sub(Sm, Gd), sub(E, 6.667))), div(sub(Pr, Gd), sub(E, Pr))), LAS), EN)"
103,0.5140,25,"add(div(add(sub(add(R, div(sub(Sm, Gd), sub(E, 6.631))), add(LAS, -4.457)), div(sub(Pr, Gd), sub(E, 6.688))), Nd), EN)"
104,0.5140,25,"add(div(add(sub(add(R, div(sub(Sm, Gd), sub(E, 6.631))), add(LAS, -4.457)), div(sub(Pr, Gd), sub(E, 6.688))), Nd), EN)"
105,0.5143,25,"add(div(add(add(add(R, sub(Ce, 7.486)), div(sub(Pr, Gd), sub(E, Pr))), div(sub(Sm, Gd), sub(E, 6.688))), LAS), EN)"
106,0.5143,25,"add(div(add(add(add(Ce, sub(Ce, E)), div(sub(Sm, Gd), sub(E, 6.667))), div(sub(Pr, Gd), sub(E, 6.667))), Nd), EN)"
107,0.5143,25,"add(div(add(add(add(Ce, sub(Ce, E)), div(sub(Sm, Gd), sub(E, 6.667))), div(sub(Pr, Gd), sub(E, 6.667))), Nd), EN)"
108,0.5146,25,"add(div(add(add(R, sub(add(Ce, div(sub(Sm, Gd), sub(E, 6.688))), 7.924)), div(sub(6.613, Gd), sub(E, Pr))), LAS), EN)"
109,0.5167,29,"add(div(sub(add(add(Ce, div(sub(Sm, Gd), add(-6.553, E))), div(sub(Sm, Gd), add(-6.553, E))), div(sub(Ce, Nd), sub(IE, R))), Gd), EN)"
110,0.5167,29,"add(div(sub(add(add(Ce, div(sub(Sm, Gd), add(-6.553, E))), div(sub(Sm, Gd), add(-6.553, E))), div(sub(Ce, Nd), sub(IE, R))), Gd), EN)"
111,0.5172,20,"add(div(add(Ce, neg(div(sub(div(Gd, Sm), div(6.375, Gd)), div(sub(E, La), Ce)))), LAS), EN)"
112,0.5184,20,"add(div(add(Ce, neg(div(sub(div(Gd, Sm), div(6.265, Gd)), div(sub(E, La), Ce)))), LAS), EN)"
113,0.5238,25,"add(div(add(add(add(R, div(sub(Sm, Gd), sub(E, La))), sub(Ce, 7.570)), div(sub(Pr, Gd), sub(E, 6.688))), LAS), EN)"
114,0.5259,25,"add(div(sub(sub(sub(Ce, sub(Nd, Ce)), div(sub(7.220, Gd), sub(La, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
115,0.5259,25,"add(div(sub(sub(sub(Ce, sub(Nd, Ce)), div(sub(7.220, Gd), sub(La, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
116,0.5339,29,"add(div(add(add(Ce, div(sub(Gd, La), sub(La, E))), sub(add(Ce, sub(add(Ce, div(sub(Gd, Sm), sub(La, E))), E)), E)), Gd), EN)"
117,0.5381,21,"add(div(add(add(Ce, sub(Ce, E)), div(sub(add(sub(La, Gd), Sm), Gd), sub(E, La))), Gd), EN)"
118,0.5384,21,"add(div(add(div(sub(LAS, E), sub(IE, Y)), add(div(sub(Gd, 7.063), sub(6.622, E)), Ce)), EN), EN)"
119,0.5426,21,"add(div(sub(sub(Ce, div(sub(R, Gd), sub(6.655, E))), div(sub(Ce, LAS), sub(IE, R))), EN), EN)"
120,0.5432,21,"add(div(sub(sub(Ce, div(sub(6.940, Gd), sub(6.655, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
121,0.5432,21,"add(div(sub(sub(Ce, div(sub(6.940, Gd), sub(6.655, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
122,0.5432,21,"add(div(sub(sub(Ce, div(sub(6.940, Gd), sub(6.655, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
123,0.5432,21,"add(div(sub(sub(Ce, div(sub(6.940, Gd), sub(6.655, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
124,0.5432,21,"add(div(sub(sub(Ce, div(sub(6.940, Gd), sub(6.655, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
125,0.5432,21,"add(div(sub(sub(Ce, div(sub(6.940, Gd), sub(6.655, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
126,0.5432,21,"add(div(sub(sub(Ce, div(sub(6.940, Gd), sub(6.655, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
127,0.5432,21,"add(div(sub(sub(Ce, div(sub(6.940, Gd), sub(6.655, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
128,0.5432,21,"add(div(sub(sub(Ce, div(sub(6.940, Gd), sub(6.655, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
129,0.5432,21,"add(div(sub(sub(Ce, div(sub(6.940, Gd), sub(6.655, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
130,0.5452,26,"add(div(sub(sub(Ce, div(sub(E, sub(sub(EN, Sm), neg(Gd))), sub(La, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
131,0.5453,25,"add(div(add(add(Ce, div(mul(sub(LAS, E), sub(Nd, E)), sub(M, Gd))), div(sub(E, LAS), sub(Y, IE))), Gd), EN)"
132,0.5512,21,"add(div(sub(sub(Ce, div(sub(E, Gd), sub(6.655, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
133,0.5519,21,"add(div(add(add(Ce, div(sub(Gd, Sm), sub(Pr, E))), div(sub(Gd, La), sub(Pr, E))), LAS), EN)"
134,0.5556,21,"add(div(sub(sub(Ce, div(sub(7.242, Gd), sub(Pr, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
135,0.5580,25,"add(div(sub(sub(Ce, sub(E, Ce)), div(sub(add(Ce, div(sub(E, Gd), sub(E, Pr))), Pr), sub(IE, Pr))), Gd), EN)"
136,0.5580,25,"add(div(sub(sub(Ce, sub(E, Ce)), div(sub(add(Ce, div(sub(E, Gd), sub(E, Pr))), Pr), sub(IE, Pr))), Gd), EN)"
137,0.5586,21,"add(div(sub(sub(Ce, div(sub(7.403, Gd), sub(La, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
138,0.5620,21,"add(div(sub(sub(Ce, div(sub(6.974, Gd), sub(Pr, E))), div(sub(E, LAS), sub(IE, Y))), Sm), EN)"
