Rank,RMSE,Length,Model Equation
114,0.5150,44,"add(div(add(div(div(neg(La), div(add(neg(E), M), Ce)), M), Gd), mul(sub(R, Y), mul(Gd, LAS))), add(div(sub(Sm, E), add(div(neg(EN), E), add(div(Y, mul(sub(R, Y), mul(Nd, EN))), E))), E))"
115,0.5150,45,"add(div(add(div(neg(La), sub(M, E)), EN), mul(sub(R, Y), mul(Gd, Nd))), add(div(sub(Pr, E), add(div(div(neg(La), add(div(sub(Pr, Pr), E), E)), Pr), add(div(sub(Nd, add(Ce, R)), E), E))), E))"
116,0.5155,33,"add(div(add(div(div(neg(Y), div(sub(M, E), R)), E), M), mul(sub(R, Y), mul(Gd, Nd))), add(div(sub(Pr, E), add(div(neg(Pr), Nd), E)), E))"
117,0.5159,38,"add(div(add(div(neg(La), sub(M, E)), EN), mul(sub(R, Y), mul(Gd, Nd))), add(div(add(sub(M, E), EN), add(div(Sm, Sm), mul(E, Nd))), add(div(sub(Pr, E), E), E)))"
118,0.5161,27,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(sub(Pr, E), E), add(div(sub(Gd, E), mul(sub(La, E), LAS)), E)))"
119,0.5161,27,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(sub(Pr, E), E), add(div(sub(Gd, E), mul(sub(La, E), LAS)), E)))"
120,0.5166,53,"add(div(add(div(div(neg(La), div(add(neg(E), M), La)), E), M), mul(sub(R, Y), mul(LAS, Gd))), add(div(sub(Pr, E), add(div(add(div(neg(Y), sub(M, E)), M), mul(div(add(LAS, E), R), mul(Ce, LAS))), add(div(neg(E), E), E))), E))"
121,0.5166,49,"add(div(add(div(R, sub(E, M)), EN), mul(mul(E, Gd), sub(R, Y))), add(div(sub(Pr, E), add(sub(E, M), add(div(add(div(Y, sub(E, M)), M), mul(mul(IE, Gd), add(E, Y))), add(div(sub(Pr, E), E), E)))), E))"
122,0.5167,52,"add(div(add(div(neg(La), sub(M, E)), M), mul(sub(R, Y), mul(M, LAS))), add(div(sub(Pr, E), add(div(add(sub(Pr, E), M), neg(La)), add(div(div(add(div(neg(La), mul(Nd, IE)), M), mul(sub(R, Y), mul(Gd, E))), E), E))), E))"
123,0.5170,29,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(sub(Sm, E), mul(sub(Nd, E), add(div(sub(R, Y), sub(Sm, E)), E))), E))"
124,0.5170,29,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(div(sub(Pr, E), sub(Nd, E)), add(div(sub(R, Y), sub(Sm, E)), E)), E))"
125,0.5172,62,"add(div(add(div(neg(Y), sub(M, E)), EN), mul(sub(R, Y), mul(IE, LAS))), add(div(sub(Pr, E), add(div(add(div(add(div(neg(Y), sub(M, E)), EN), mul(sub(R, Y), mul(LAS, IE))), add(div(div(M, LAS), E), E)), div(neg(Y), sub(M, E))), add(div(sub(Pr, E), E), E))), E))"
126,0.5172,34,"add(div(add(div(div(neg(R), div(add(neg(E), M), Y)), E), Sm), mul(sub(R, Y), mul(IE, EN))), add(div(sub(Pr, E), add(div(neg(Ce), E), E)), E))"
127,0.5177,47,"add(div(sub(Pr, E), E), add(div(add(div(neg(La), add(neg(E), M)), add(sub(Ce, IE), add(div(add(div(neg(La), add(neg(E), M)), Pr), mul(sub(R, Y), mul(Gd, Gd))), E))), mul(sub(R, Y), mul(Gd, La))), E))"
128,0.5177,72,"add(div(add(Sm, div(div(neg(R), div(sub(M, E), Y)), add(div(Ce, mul(E, div(add(div(add(EN, div(div(neg(R), div(sub(M, E), Y)), R)), mul(sub(R, Y), mul(IE, LAS))), add(div(sub(Pr, E), E), E)), div(sub(R, Y), Y)))), E))), mul(sub(R, Y), mul(Nd, IE))), add(div(sub(Sm, E), add(div(neg(Ce), Nd), E)), E))"
129,0.5184,28,"add(div(add(div(neg(R), sub(M, E)), M), mul(sub(R, Y), mul(Nd, Gd))), add(div(sub(Pr, E), add(sub(La, Sm), E)), E))"
130,0.5193,29,"add(div(add(div(neg(Y), add(neg(E), M)), M), mul(sub(R, Y), mul(Gd, LAS))), add(div(sub(Sm, E), add(div(-7.634, E), E)), E))"
131,0.5193,39,"add(div(add(div(neg(R), sub(M, E)), Sm), mul(sub(R, Y), mul(E, Gd))), add(div(sub(Sm, E), add(sub(div(add(Ce, 4.499), neg(LAS)), div(sub(Ce, Ce), div(Pr, E))), E)), E))"
132,0.5193,35,"add(div(add(div(div(neg(R), div(add(neg(E), M), Y)), E), EN), mul(sub(R, Y), mul(Gd, Nd))), add(div(div(Pr, E), E), add(div(sub(Pr, E), E), E)))"
133,0.5195,43,"add(div(add(div(neg(La), sub(M, E)), M), mul(sub(R, Y), mul(Gd, Nd))), add(div(div(Pr, E), add(div(add(div(add(div(sub(8.019, E), E), E), E), E), div(neg(La), sub(M, E))), E)), E))"
134,0.5199,33,"add(add(div(Ce, mul(sub(R, Y), mul(Gd, add(div(Ce, mul(div(sub(Sm, E), Nd), mul(Gd, Gd))), E)))), E), div(div(sub(Sm, E), Nd), sub(Nd, E)))"
135,0.5201,42,"add(div(add(div(-4.305, sub(M, E)), EN), mul(sub(R, Y), mul(Gd, LAS))), add(div(sub(Pr, E), add(div(add(div(sub(M, E), E), add(sub(sub(M, E), sub(M, EN)), Pr)), neg(E)), E)), E))"
136,0.5205,28,"add(div(add(div(neg(La), sub(M, E)), M), mul(sub(R, Y), mul(E, Gd))), add(div(sub(sub(Sm, E), sub(Nd, EN)), E), E))"
137,0.5206,53,"add(div(add(div(-6.484, sub(M, E)), Pr), mul(sub(R, Y), mul(M, La))), add(div(sub(7.945, E), add(div(sub(7.945, E), mul(M, La)), add(div(div(div(div(add(E, add(EN, LAS)), sub(La, M)), E), add(div(sub(7.945, E), E), E)), E), E))), E))"
138,0.5206,62,"add(div(add(div(neg(Y), sub(M, E)), M), mul(sub(R, Y), mul(EN, LAS))), add(div(sub(Pr, E), add(div(add(div(add(div(neg(La), sub(M, E)), M), mul(sub(R, Y), mul(LAS, LAS))), add(div(sub(Pr, E), La), E)), mul(sub(R, Y), mul(Gd, E))), add(div(neg(Ce), E), E))), E))"
139,0.5207,71,"add(div(add(div(div(neg(Ce), div(add(neg(E), M), La)), EN), Gd), mul(sub(R, Y), mul(Nd, Gd))), add(div(sub(Pr, E), E), add(div(div(add(div(div(div(add(div(div(mul(Gd, M), div(div(neg(R), div(add(neg(E), M), La)), La)), EN), Gd), mul(sub(R, Y), mul(M, LAS))), mul(Pr, Gd)), mul(Nd, Gd)), Gd), E), E), E)))"
140,0.5207,43,"add(div(Ce, mul(sub(R, Y), sub(mul(Gd, Gd), div(div(sub(EN, E), div(div(Ce, mul(sub(R, Y), mul(Gd, Nd))), mul(Nd, sub(5.263, E)))), E)))), add(div(sub(Sm, E), mul(Nd, sub(5.263, E))), E))"
141,0.5209,39,"add(div(add(div(neg(Y), sub(M, E)), Sm), mul(sub(R, Y), mul(Y, EN))), add(div(sub(Pr, E), add(div(add(div(sub(R, Y), E), E), div(neg(Y), sub(M, E))), E)), E))"
142,0.5209,51,"add(div(add(div(div(neg(R), div(add(neg(E), M), Y)), E), Sm), mul(sub(R, Y), mul(LAS, LAS))), add(div(sub(Sm, E), add(div(add(div(div(neg(La), Y), E), Sm), mul(sub(R, Y), mul(Gd, LAS))), add(div(neg(E), E), E))), E))"
143,0.5210,60,"add(div(sub(Pr, E), add(div(neg(add(div(M, E), add(div(add(div(div(neg(R), div(add(neg(E), M), R)), M), M), mul(sub(R, Y), mul(M, LAS))), E))), E), E)), add(div(add(div(div(neg(R), div(add(neg(E), M), R)), EN), M), mul(sub(R, Y), mul(M, LAS))), E))"
144,0.5211,34,"add(div(add(div(div(neg(mul(LAS, La)), add(neg(E), M)), M), M), mul(sub(R, Y), mul(EN, LAS))), add(div(sub(Pr, E), add(div(neg(La), E), E)), E))"
145,0.5211,35,"add(div(sub(Sm, E), E), add(div(add(div(neg(La), add(neg(E), M)), M), mul(sub(R, Y), mul(Gd, Nd))), add(div(div(div(mul(Gd, Nd), E), E), E), E)))"
146,0.5213,58,"add(div(add(div(div(neg(R), div(add(neg(E), M), Y)), Pr), EN), mul(sub(R, Y), mul(Gd, LAS))), add(div(sub(Sm, E), add(div(Ce, neg(EN)), add(div(div(add(div(div(neg(R), div(add(neg(E), M), Y)), E), M), mul(sub(R, Y), mul(Gd, LAS))), E), E))), E))"
147,0.5214,29,"add(div(add(div(neg(Y), sub(M, E)), M), mul(sub(R, Y), mul(Gd, LAS))), add(div(sub(Pr, E), add(div(neg(R), E), E)), E))"
148,0.5216,32,"add(div(add(div(neg(La), sub(M, E)), M), mul(sub(R, Y), mul(Gd, LAS))), add(div(sub(Pr, E), add(div(E, sub(sub(Pr, E), E)), E)), E))"
149,0.5221,39,"add(div(add(div(neg(La), sub(M, E)), Sm), mul(sub(R, Y), mul(LAS, Gd))), add(div(sub(Pr, E), add(sub(div(add(Ce, 4.499), neg(LAS)), div(sub(Ce, Ce), div(Pr, E))), E)), E))"
150,0.5222,51,"add(div(add(div(add(mul(sub(R, Y), mul(Gd, LAS)), div(div(neg(R), div(add(neg(E), M), Y)), Nd)), Nd), add(div(div(neg(R), div(add(neg(E), M), Y)), Nd), EN)), mul(sub(R, Y), mul(LAS, M))), add(div(sub(Pr, E), E), E))"
151,0.5223,34,"add(div(add(div(div(neg(E), div(add(neg(E), M), La)), E), M), mul(sub(R, Y), mul(Gd, LAS))), add(div(sub(Pr, E), add(div(neg(R), E), E)), E))"
152,0.5225,26,"add(add(Pr, -6.664), add(div(add(div(div(neg(Y), div(sub(M, E), La)), Nd), Gd), mul(sub(R, Y), mul(LAS, Gd))), E))"
153,0.5229,32,"add(div(mul(sub(Pr, E), sub(Pr, E)), Pr), add(div(add(div(div(neg(E), div(sub(M, E), Y)), Gd), E), mul(sub(R, Y), mul(Y, Ce))), E))"
154,0.5229,34,"add(div(add(div(div(neg(R), div(add(neg(E), M), 4.287)), Gd), Gd), mul(sub(R, Y), mul(Gd, Nd))), add(div(sub(Pr, E), add(div(Ce, neg(6.125)), E)), E))"
155,0.5230,48,"add(div(add(div(div(neg(R), div(add(neg(E), M), R)), EN), add(div(div(Ce, add(div(Ce, add(add(Sm, -6.696), E)), add(div(neg(LAS), div(Nd, Ce)), E))), EN), EN)), mul(sub(R, Y), mul(Sm, Gd))), add(add(Sm, -6.696), E))"
156,0.5232,31,"add(div(add(div(neg(R), add(neg(E), M)), M), mul(sub(R, Y), mul(Gd, Nd))), add(div(sub(Pr, E), E), add(div(sub(Pr, La), EN), E)))"
157,0.5233,52,"add(div(add(div(sub(div(div(sub(Sm, E), E), mul(div(add(div(neg(La), sub(M, E)), M), mul(add(div(sub(Pr, E), E), E), mul(IE, LAS))), LAS)), Y), sub(M, E)), Pr), mul(sub(R, Y), mul(LAS, LAS))), add(div(sub(Pr, E), E), E))"
158,0.5235,35,"add(div(div(add(Ce, -6.307), sub(Pr, EN)), IE), add(div(div(sub(E, EN), add(E, -6.307)), Gd), add(div(div(sub(E, EN), add(Ce, -6.307)), IE), add(add(Sm, -6.783), E))))"
159,0.5242,42,"add(sub(Sm, 6.744), add(div(add(div(neg(R), add(neg(E), M)), add(div(neg(mul(-6.281, Gd)), add(mul(M, add(mul(sub(R, Y), mul(Gd, LAS)), E)), M)), EN)), mul(sub(R, Y), mul(Gd, E))), E))"
160,0.5245,34,"add(div(add(div(div(neg(La), div(sub(M, E), La)), E), M), mul(sub(R, Y), mul(LAS, Nd))), add(div(div(Pr, E), E), add(div(sub(Pr, E), E), E)))"
161,0.5246,39,"add(div(add(div(neg(R), sub(M, E)), M), mul(sub(R, Y), mul(Gd, E))), add(div(sub(Pr, E), add(div(add(sub(Pr, E), add(div(sub(Pr, E), E), E)), neg(La)), E)), E))"
162,0.5251,33,"add(div(add(div(div(neg(R), div(sub(M, E), Y)), Nd), M), mul(sub(R, Y), mul(Gd, LAS))), add(div(sub(Sm, E), add(div(neg(Y), La), E)), E))"
163,0.5251,30,"add(div(add(div(neg(R), sub(M, E)), EN), mul(sub(R, Y), mul(E, Gd))), add(div(sub(Pr, E), E), add(div(div(Ce, Y), E), E)))"
164,0.5258,33,"add(div(add(div(div(neg(La), div(add(neg(E), M), La)), E), M), mul(sub(R, Y), mul(Gd, Sm))), add(div(sub(Pr, add(sub(LAS, 6.610), E)), E), E))"
165,0.5261,33,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(div(sub(Pr, E), add(div(div(sub(R, Y), div(sub(Sm, E), Nd)), E), E)), sub(Nd, E)), E))"
166,0.5262,35,"add(div(add(div(neg(La), sub(M, E)), EN), mul(sub(R, Y), mul(LAS, Gd))), add(div(sub(Pr, E), add(div(add(div(sub(M, E), M), M), neg(Y)), E)), E))"
167,0.5262,39,"add(div(add(div(div(neg(R), div(sub(M, E), La)), M), EN), mul(sub(R, Y), mul(Gd, LAS))), add(div(sub(Pr, E), add(div(div(sub(M, E), Y), add(neg(R), E)), E)), E))"
168,0.5263,33,"add(div(add(div(div(neg(La), div(add(neg(E), M), La)), add(sub(R, Y), E)), EN), mul(sub(R, Y), mul(Gd, LAS))), add(div(sub(Pr, E), E), E))"
169,0.5264,37,"add(div(sub(7.789, E), E), add(div(add(div(neg(Y), sub(M, E)), EN), mul(sub(R, Y), mul(Gd, add(div(Gd, add(add(div(neg(Y), sub(M, E)), M), E)), E)))), E))"
170,0.5265,31,"add(div(Ce, mul(sub(R, Y), mul(Pr, Gd))), add(div(sub(Pr, E), add(div(Ce, -8.904), E)), add(div(sub(Gd, E), mul(sub(La, E), LAS)), E)))"
171,0.5267,31,"add(div(add(div(div(div(neg(R), div(add(neg(E), M), La)), div(E, La)), E), Sm), mul(sub(R, Y), mul(Gd, LAS))), add(sub(Pr, 6.744), E))"
172,0.5268,30,"add(div(add(div(neg(La), add(neg(E), M)), Sm), mul(sub(R, Y), mul(M, Y))), add(div(sub(Pr, E), add(div(Pr, neg(E)), E)), E))"
173,0.5268,30,"add(div(add(div(neg(La), add(neg(E), M)), Sm), mul(sub(R, Y), mul(M, Y))), add(div(sub(Pr, E), add(div(Pr, neg(E)), E)), E))"
174,0.5268,52,"add(div(sub(Pr, E), E), add(div(add(div(neg(Y), sub(M, E)), M), mul(sub(R, Y), mul(Gd, LAS))), add(div(div(add(div(sub(M, E), E), E), add(div(add(div(sub(R, Y), mul(Y, div(sub(Sm, E), E))), E), E), E)), E), E)))"
175,0.5269,33,"add(div(add(div(div(neg(Sm), div(sub(M, E), La)), M), Sm), mul(sub(R, Y), mul(Pr, IE))), add(div(sub(Pr, E), add(div(neg(La), E), E)), E))"
176,0.5275,33,"add(div(add(div(div(neg(R), div(add(neg(E), M), Y)), add(div(sub(R, Y), E), EN)), Gd), mul(sub(R, Y), mul(M, LAS))), add(add(-6.556, Pr), E))"
177,0.5275,45,"add(div(add(div(div(neg(Ce), div(add(neg(E), M), La)), add(div(Ce, sub(div(div(neg(R), div(add(neg(E), M), La)), E), Ce)), E)), Sm), mul(sub(R, Y), mul(Gd, Gd))), add(div(sub(Pr, E), E), E))"
178,0.5275,45,"add(div(add(div(div(neg(Ce), div(add(neg(E), M), La)), add(div(Ce, sub(div(div(neg(R), div(add(neg(E), M), La)), E), Ce)), E)), Sm), mul(sub(R, Y), mul(Gd, Gd))), add(div(sub(Pr, E), E), E))"
179,0.5277,37,"add(div(add(div(neg(La), sub(M, E)), M), mul(sub(R, Y), mul(LAS, Nd))), add(div(sub(Pr, E), add(div(sub(R, Y), add(div(neg(La), sub(M, E)), M)), E)), E))"
180,0.5280,43,"add(div(Ce, mul(sub(R, Y), sub(mul(Gd, Nd), add(div(Ce, mul(sub(R, IE), mul(Gd, Nd))), add(div(sub(Sm, E), mul(Nd, sub(5.263, E))), E))))), add(div(sub(Sm, E), mul(Nd, sub(5.263, E))), E))"
181,0.5284,46,"add(div(add(div(div(neg(R), div(sub(M, E), LAS)), Nd), EN), mul(sub(R, Y), mul(EN, Nd))), add(div(sub(add(div(add(div(sub(M, E), mul(mul(R, mul(E, Pr)), mul(LAS, Gd))), Y), La), Sm), E), E), E))"
182,0.5286,35,"add(div(add(div(div(neg(R), div(add(neg(E), M), LAS)), Nd), EN), mul(sub(R, Y), mul(La, M))), add(div(sub(Pr, E), E), add(div(div(La, E), Nd), E)))"
183,0.5292,32,"add(div(sub(Sm, E), E), add(div(div(sub(LAS, -3.483), Ce), neg(sub(add(LAS, LAS), mul(add(LAS, Y), sub(EN, IE))))), add(div(sub(Sm, LAS), Nd), E)))"
184,0.5294,31,"add(add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E), div(div(sub(Pr, E), Nd), sub(Nd, add(div(Ce, mul(sub(R, Y), mul(M, Gd))), E))))"
185,0.5302,28,"add(div(add(div(div(mul(R, -0.677), div(add(neg(E), M), R)), M), Ce), mul(sub(R, Y), mul(LAS, IE))), add(sub(Sm, 6.744), E))"
186,0.5302,28,"add(div(add(div(div(mul(R, -0.677), div(add(neg(E), M), R)), M), Ce), mul(sub(R, Y), mul(LAS, IE))), add(sub(Sm, 6.744), E))"
187,0.5305,32,"add(div(add(div(neg(Y), add(neg(E), M)), M), mul(sub(R, Y), mul(EN, Nd))), add(div(sub(Pr, add(div(add(2.079, Gd), neg(E)), E)), E), E))"
188,0.5306,46,"add(div(sub(Pr, E), mul(sub(Nd, E), add(div(Nd, mul(neg(4.613), mul(R, sub(neg(add(sub(sub(Pr, M), sub(Sm, E)), neg(sub(R, La)))), sub(Pr, E))))), E))), add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E))"
189,0.5309,27,"add(add(div(Ce, mul(sub(R, Y), mul(Nd, div(mul(Nd, Gd), add(E, 0.683))))), E), div(sub(Pr, E), mul(Nd, sub(5.248, E))))"
190,0.5312,35,"add(div(div(Gd, E), E), add(div(sub(Pr, E), E), add(div(add(div(div(neg(LAS), div(add(neg(E), M), Ce)), Nd), Pr), mul(sub(R, Y), mul(LAS, Gd))), E)))"
191,0.5313,41,"add(div(add(div(neg(R), sub(M, E)), add(div(add(div(neg(Y), sub(M, E)), Pr), mul(sub(R, Y), mul(Gd, LAS))), E)), mul(sub(R, Y), mul(Gd, E))), add(div(sub(Pr, E), E), E))"
192,0.5315,41,"add(div(sub(Sm, add(div(sub(Pr, E), mul(LAS, sub(Nd, E))), add(div(Y, mul(sub(Sm, EN), mul(Gd, Nd))), E))), mul(E, sub(Nd, E))), add(div(Ce, mul(sub(R, Y), mul(Gd, Nd))), E))"
193,0.5317,32,"add(div(add(div(neg(Y), sub(M, E)), EN), mul(sub(R, Y), mul(Gd, LAS))), add(div(sub(Pr, E), E), add(div(sub(Pr, E), div(LAS, 0.653)), E)))"
194,0.5325,31,"add(div(sub(Pr, E), mul(sub(Nd, add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E)), R)), add(div(Y, mul(sub(R, Y), mul(Nd, Gd))), E))"
195,0.5329,25,"add(div(Ce, mul(sub(R, Y), mul(mul(div(5.254, E), Nd), Gd))), add(div(sub(Pr, E), mul(sub(5.254, E), Nd)), E))"
196,0.5331,31,"add(div(div(sub(Pr, E), Nd), sub(Nd, add(div(R, mul(sub(R, Y), mul(Gd, Gd))), E))), add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E))"
197,0.5331,34,"add(div(add(div(div(neg(R), div(add(neg(E), M), Pr)), E), 7.475), mul(sub(R, Y), mul(La, LAS))), add(div(sub(Sm, E), add(div(neg(E), E), E)), E))"
198,0.5341,28,"add(div(add(div(div(neg(R), div(sub(M, E), Y)), E), EN), mul(sub(R, Y), mul(LAS, Gd))), add(div(sub(Sm, E), E), E))"
199,0.5345,45,"add(div(sub(Pr, add(div(Ce, add(add(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(sub(Pr, E), mul(sub(Nd, E), Gd)), Ce))), E)), mul(sub(Nd, E), Nd)), add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E))"
200,0.5357,48,"add(div(sub(Sm, E), E), add(div(add(div(div(neg(R), div(add(neg(E), M), La)), add(div(add(neg(E), M), sub(Sm, E)), add(div(Ce, mul(sub(R, Y), mul(Gd, Sm))), E))), E), mul(sub(R, Y), mul(Gd, LAS))), E))"
201,0.5361,49,"add(div(add(div(mul(Pr, -0.677), sub(M, E)), add(div(add(div(mul(R, -0.677), sub(M, E)), IE), mul(sub(R, Y), mul(Nd, Gd))), add(div(sub(Pr, E), E), E))), mul(sub(R, Y), mul(Gd, Nd))), add(div(sub(Pr, E), E), E))"
202,0.5363,57,"add(div(sub(Sm, add(div(add(div(sub(Pr, Nd), Gd), add(div(Ce, mul(div(sub(Sm, E), div(E, sub(Sm, add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E)))), mul(Nd, Gd))), E)), Ce), E)), div(Nd, sub(Sm, E))), add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E))"
203,0.5420,47,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(sub(Pr, E), mul(sub(Nd, E), Nd)), add(div(sub(Ce, E), add(div(sub(Pr, E), mul(sub(Nd, E), La)), add(div(Ce, mul(sub(E, Y), add(Gd, Gd))), E))), E)))"
204,0.5420,47,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(sub(Pr, E), mul(sub(Nd, E), Nd)), add(div(sub(Ce, E), add(div(sub(Pr, E), mul(sub(Nd, E), La)), add(div(Ce, mul(sub(E, Y), add(Gd, Gd))), E))), E)))"
205,0.5427,55,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(Ce, mul(add(div(Ce, mul(sub(R, Y), mul(Gd, Nd))), add(div(div(sub(Pr, E), Nd), div(div(sub(Pr, E), sub(5.254, E)), Nd)), E)), mul(Gd, Nd))), add(div(div(sub(Pr, E), Nd), sub(5.254, E)), E)))"
206,0.5427,31,"add(div(sub(Pr, E), mul(sub(Nd, add(div(E, mul(sub(R, Y), mul(Gd, Gd))), E)), Nd)), add(div(Ce, mul(sub(R, Y), mul(Gd, Pr))), E))"
207,0.5430,21,"add(div(add(div(1.291, sub(5.094, E)), add(sub(Pr, LAS), div(div(Ce, Gd), sub(R, Y)))), Nd), E)"
208,0.5446,33,"add(div(sub(Sm, E), mul(sub(Nd, E), Pr)), add(div(sub(Sm, E), mul(mul(IE, Gd), add(Sm, -7.195))), add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E)))"
209,0.5452,23,"sub(sub(E, div(div(div(Ce, Gd), sub(Y, R)), Gd)), div(sub(E, Sm), mul(Nd, sub(sub(7.894, 2.702), E))))"
210,0.5456,33,"add(div(sub(Sm, E), mul(sub(Nd, E), mul(Gd, Gd))), add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(sub(Sm, E), mul(sub(5.361, E), Nd)), E)))"
211,0.5456,31,"add(div(sub(Pr, E), mul(sub(Nd, add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E)), Nd)), add(E, div(Ce, mul(sub(R, Y), mul(Gd, Gd)))))"
212,0.5456,31,"add(div(sub(Pr, E), mul(sub(Nd, add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E)), Nd)), add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E))"
213,0.5456,31,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(sub(Pr, E), mul(sub(Nd, add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E)), Nd)), E))"
214,0.5456,31,"add(div(div(sub(Pr, E), Nd), sub(Nd, add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E))), add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E))"
215,0.5467,43,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(sub(Pr, E), mul(Nd, sub(Nd, add(div(Ce, mul(sub(R, Y), mul(IE, Gd))), add(div(div(div(Ce, add(E, Y)), mul(Nd, E)), Nd), E))))), E))"
216,0.5501,25,"add(div(Ce, mul(sub(R, Y), mul(mul(div(Nd, E), Nd), Gd))), add(div(sub(Pr, E), mul(sub(Nd, E), E)), E))"
217,0.5507,25,"add(div(Ce, mul(sub(R, Y), mul(mul(div(Nd, E), Nd), Gd))), add(div(sub(Pr, E), mul(sub(Nd, E), Nd)), E))"
218,0.5513,35,"add(div(div(sub(Ce, EN), sub(Pr, EN)), IE), add(div(div(sub(E, EN), add(E, -6.307)), Gd), add(div(div(sub(E, EN), add(Ce, -6.307)), IE), add(add(Sm, -6.783), E))))"
219,0.5514,30,"add(div(Ce, mul(mul(sub(Y, R), neg(Gd)), Gd)), add(div(Ce, mul(mul(sub(4.529, E), neg(Nd)), mul(mul(sub(4.529, E), neg(Nd)), E))), E))"
220,0.5515,43,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(sub(Pr, E), mul(sub(Nd, E), add(div(sub(Pr, E), mul(sub(Nd, E), Nd)), add(div(Ce, sub(Nd, mul(sub(R, Y), mul(Gd, Gd)))), E)))), E))"
221,0.5533,30,"add(div(div(Y, mul(sub(Y, R), neg(Gd))), Nd), add(div(Ce, mul(mul(sub(4.529, E), neg(mul(mul(sub(4.529, E), neg(Nd)), E))), E)), E))"
222,0.5533,30,"add(div(div(Y, mul(sub(Y, R), neg(Gd))), Nd), add(div(div(div(Ce, mul(sub(4.529, E), neg(E))), mul(sub(4.529, E), neg(E))), Nd), E))"
223,0.5535,33,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(sub(Pr, E), mul(sub(Nd, E), add(div(R, mul(sub(Nd, mul(sub(Nd, E), Nd)), Nd)), E))), E))"
224,0.5546,30,"add(div(div(Y, mul(sub(Y, R), neg(Nd))), Gd), add(div(div(div(Ce, mul(sub(4.529, E), neg(Nd))), mul(sub(4.529, E), neg(Nd))), E), E))"
225,0.5546,30,"add(div(div(Y, mul(sub(Y, R), neg(Nd))), Gd), add(div(div(div(Ce, mul(sub(4.529, E), neg(Nd))), mul(sub(4.529, E), neg(Nd))), E), E))"
226,0.5546,30,"add(div(Ce, mul(mul(sub(4.529, E), neg(Nd)), mul(mul(sub(4.529, E), neg(Nd)), E))), add(div(Y, mul(mul(sub(Y, R), neg(Nd)), Gd)), E))"
227,0.5554,31,"add(div(sub(Sm, E), mul(add(div(div(div(Ce, Gd), sub(R, Y)), Gd), E), sub(5.348, E))), add(div(div(div(Ce, Gd), sub(R, Y)), Gd), E))"
228,0.5561,32,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(neg(mul(mul(div(mul(sub(E, 6.163), sub(Sm, E)), Nd), sub(Sm, E)), sub(Sm, E))), Nd), E))"
229,0.5583,30,"add(div(div(Y, mul(sub(Y, R), neg(Nd))), M), add(div(div(div(Ce, mul(sub(4.529, E), neg(Nd))), mul(sub(4.529, E), neg(Nd))), E), E))"
230,0.5594,45,"add(div(div(sub(Sm, E), div(Nd, add(div(sub(Pr, E), div(Nd, sub(6.418, E))), add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), Ce)))), div(Nd, sub(6.418, E))), add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E))"
231,0.5609,45,"add(div(sub(Pr, add(div(sub(Pr, E), add(mul(Gd, Gd), E)), add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E))), mul(add(sub(Pr, E), sub(Nd, Pr)), E)), add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), E))"
232,0.5610,23,"add(div(add(sub(Sm, LAS), add(div(div(Ce, Gd), sub(R, Y)), div(sub(Pr, EN), sub(Gd, E)))), Gd), E)"
233,0.5612,25,"add(div(Ce, mul(sub(R, Y), mul(Gd, Gd))), add(div(div(sub(Pr, E), add(sub(Nd, Sm), sub(Pr, E))), E), E))"
