Rank,RMSE,Length,Model Equation
110,0.8704,10,"add(div(Ce, add(add(Gd, Gd), neg(E))), EN)"
111,0.8704,9,"add(div(Ce, sub(Gd, sub(E, Gd))), EN)"
112,0.8704,9,"add(div(Ce, sub(add(Gd, Gd), E)), EN)"
113,0.8704,9,"add(div(Ce, sub(Gd, sub(E, Gd))), EN)"
114,0.8704,10,"add(div(Ce, add(neg(E), add(Gd, Gd))), EN)"
115,0.8704,9,"add(div(Ce, sub(add(Gd, Gd), E)), EN)"
116,0.8704,9,"add(div(Ce, sub(Gd, sub(E, Gd))), EN)"
117,0.8704,10,"add(div(Ce, add(add(Gd, Gd), neg(E))), EN)"
118,0.8704,9,"add(div(Ce, add(sub(Gd, E), Gd)), EN)"
119,0.8704,10,"add(div(Ce, add(neg(E), add(Gd, Gd))), EN)"
120,0.8704,9,"add(div(Ce, sub(add(Gd, Gd), E)), EN)"
121,0.8704,9,"add(div(Ce, sub(Gd, sub(E, Gd))), EN)"
122,0.8704,9,"add(div(Ce, add(sub(Gd, E), Gd)), EN)"
123,0.8704,9,"add(div(Ce, add(Gd, sub(Gd, E))), EN)"
124,0.8704,9,"add(div(Ce, add(Gd, sub(Gd, E))), EN)"
125,0.8704,9,"add(div(Ce, add(sub(Gd, E), Gd)), EN)"
126,0.8715,9,"add(div(sub(E, Gd), sub(Sm, Gd)), EN)"
127,0.8744,13,"add(div(R, add(La, sub(add(La, sub(Gd, Ce)), Ce))), EN)"
128,0.8744,13,"add(div(R, sub(add(sub(add(Gd, La), Ce), La), Ce)), EN)"
129,0.8748,14,"add(div(Ce, sub(add(Pr, Gd), sub(div(EN, Ce), neg(Ce)))), EN)"
130,0.8775,13,"add(div(add(Ce, sub(add(Ce, sub(Ce, 5.962)), 5.962)), Gd), EN)"
131,0.8775,13,"add(div(add(-5.964, add(add(-5.964, add(Ce, Ce)), Ce)), Gd), EN)"
132,0.8775,13,"add(div(add(-5.958, add(add(-5.958, add(Ce, Ce)), Ce)), Gd), EN)"
133,0.8775,13,"add(div(add(-5.958, add(Ce, add(-5.958, add(Ce, Ce)))), Gd), EN)"
134,0.8775,13,"add(div(add(sub(add(sub(Ce, 5.956), Ce), 5.956), Ce), Gd), EN)"
135,0.8775,13,"add(div(sub(Ce, sub(5.955, sub(Ce, sub(5.955, Ce)))), Gd), EN)"
136,0.8775,13,"add(div(add(add(Ce, sub(Ce, 5.954)), sub(Ce, 5.954)), Gd), EN)"
137,0.8775,13,"add(div(add(sub(Ce, 5.954), add(sub(Ce, 5.954), Ce)), Gd), EN)"
138,0.8775,14,"add(div(add(-5.922, add(add(neg(6.017), add(Ce, Ce)), Ce)), Gd), EN)"
139,0.8775,13,"add(div(sub(add(Ce, sub(add(Ce, Ce), 5.971)), 5.971), Gd), EN)"
140,0.8775,13,"add(EN, div(add(sub(add(sub(Ce, 5.951), Ce), 5.951), Ce), Gd))"
141,0.8775,13,"add(div(add(sub(add(sub(Ce, 5.976), Ce), 5.976), Ce), Gd), EN)"
142,0.8775,13,"add(div(add(sub(Ce, 5.943), add(sub(Ce, 5.943), Ce)), Gd), EN)"
143,0.8775,13,"add(div(add(sub(Ce, 5.980), add(sub(Ce, 5.980), Ce)), Gd), EN)"
144,0.8775,13,"add(div(add(add(Ce, -5.982), add(add(Ce, -5.982), Ce)), Gd), EN)"
145,0.8775,13,"add(div(sub(add(sub(add(Ce, Ce), 5.984), Ce), 5.984), Gd), EN)"
146,0.8775,13,"add(div(sub(sub(Ce, sub(5.986, Ce)), sub(5.986, Ce)), Gd), EN)"
147,0.8776,13,"add(div(sub(add(sub(add(Ce, Ce), 5.991), Ce), 5.991), Gd), EN)"
148,0.8776,13,"add(div(add(-5.992, add(add(-5.992, add(Ce, Ce)), Ce)), Gd), EN)"
149,0.8776,13,"add(div(sub(add(sub(add(Ce, Ce), 5.994), Ce), 5.994), Gd), EN)"
150,0.8776,13,"add(div(add(Ce, sub(add(Ce, sub(Ce, 5.995)), 5.995)), Gd), EN)"
151,0.8776,13,"add(div(add(sub(add(sub(Ce, 5.996), Ce), 5.996), Ce), Gd), EN)"
152,0.8776,13,"add(div(add(add(Ce, sub(Ce, 5.921)), sub(Ce, 5.921)), Gd), EN)"
153,0.8776,13,"add(div(sub(sub(Ce, sub(6.004, Ce)), sub(6.004, Ce)), Gd), EN)"
154,0.8776,13,"add(div(add(Ce, add(add(Ce, add(Ce, -5.919)), -5.919)), Gd), EN)"
155,0.8776,13,"add(div(sub(Ce, sub(6.004, sub(Ce, sub(6.004, Ce)))), Gd), EN)"
156,0.8776,13,"add(div(add(-6.006, add(Ce, add(-6.006, add(Ce, Ce)))), Gd), EN)"
157,0.8777,13,"add(div(sub(Ce, sub(6.011, sub(Ce, sub(6.011, Ce)))), Gd), EN)"
158,0.8777,13,"add(div(sub(add(Ce, sub(add(Ce, Ce), 6.020)), 6.020), Gd), EN)"
159,0.8777,13,"add(div(add(Ce, sub(add(Ce, sub(Ce, 6.020)), 6.020)), Gd), EN)"
160,0.8777,13,"add(div(add(add(Ce, sub(Ce, 6.021)), sub(Ce, 6.021)), Gd), EN)"
161,0.8777,13,"add(div(add(sub(Ce, 6.021), add(sub(Ce, 6.021), Ce)), Gd), EN)"
162,0.8778,13,"add(div(add(-6.023, add(Ce, add(-6.023, add(Ce, Ce)))), Gd), EN)"
163,0.8778,13,"add(div(add(Ce, sub(add(Ce, sub(Ce, 6.023)), 6.023)), Gd), EN)"
164,0.8778,13,"add(div(add(sub(add(sub(Ce, 6.024), Ce), 6.024), Ce), Gd), EN)"
165,0.8779,13,"add(div(sub(Ce, sub(6.039, sub(Ce, sub(6.039, Ce)))), Gd), EN)"
166,0.8779,13,"add(div(sub(add(sub(add(Ce, Ce), 6.042), Ce), 6.042), Gd), EN)"
167,0.8781,13,"add(div(add(sub(Ce, 6.052), add(sub(Ce, 6.052), Ce)), Gd), EN)"
168,0.8781,13,"add(div(add(Ce, add(add(Ce, add(Ce, -6.052)), -6.052)), Gd), EN)"
169,0.8781,13,"add(div(add(-6.052, add(add(-6.052, add(Ce, Ce)), Ce)), Gd), EN)"
170,0.8783,11,"add(div(div(Ce, div(Gd, add(Ce, -0.510))), Gd), EN)"
171,0.8785,15,"add(div(sub(add(Ce, Ce), add(LAS, div(sub(R, EN), Pr))), Gd), EN)"
172,0.8787,13,"add(div(add(-5.830, add(add(-5.830, add(Ce, Ce)), Ce)), Gd), EN)"
173,0.8798,9,"add(div(sub(mul(Ce, 1.893), LAS), Gd), EN)"
174,0.8814,15,"add(div(div(mul(Ce, neg(add(sub(Ce, neg(Ce)), -6.064))), -6.064), Gd), EN)"
175,0.8820,13,"add(div(sub(add(sub(add(Ce, R), Pr), R), Pr), Gd), EN)"
176,0.8820,13,"add(div(sub(R, sub(La, sub(R, sub(La, Ce)))), Gd), EN)"
177,0.8820,13,"add(div(sub(R, sub(La, sub(R, sub(La, Ce)))), Gd), EN)"
178,0.8820,13,"add(div(add(R, sub(add(R, sub(Ce, La)), La)), Gd), EN)"
179,0.8820,13,"add(div(sub(R, sub(La, sub(R, sub(La, Ce)))), Gd), EN)"
180,0.8820,13,"add(div(sub(add(sub(add(Ce, R), La), R), La), Gd), EN)"
181,0.8820,13,"add(div(sub(add(R, sub(add(R, Ce), La)), La), Gd), EN)"
182,0.8820,13,"add(div(add(R, sub(add(R, sub(Ce, La)), La)), Gd), EN)"
183,0.8820,13,"add(div(sub(R, sub(La, sub(R, sub(La, Ce)))), Gd), EN)"
184,0.8820,13,"add(div(add(R, sub(add(R, sub(Ce, La)), La)), Gd), EN)"
185,0.8820,13,"add(div(add(R, sub(add(R, sub(Ce, La)), La)), Gd), EN)"
186,0.8820,13,"add(div(sub(R, sub(La, sub(R, sub(La, Ce)))), Gd), EN)"
187,0.8820,13,"add(div(sub(R, sub(La, sub(R, sub(La, Ce)))), Gd), EN)"
188,0.8820,13,"add(div(sub(R, sub(La, sub(R, sub(La, Ce)))), Gd), EN)"
189,0.8820,13,"add(div(add(add(Ce, sub(R, La)), sub(R, La)), Gd), EN)"
190,0.8820,13,"add(div(sub(add(R, sub(add(R, Ce), La)), La), Gd), EN)"
191,0.8820,13,"add(div(add(R, sub(add(R, sub(Ce, La)), La)), Gd), EN)"
192,0.8820,13,"add(div(add(R, sub(add(R, sub(Ce, La)), La)), Gd), EN)"
193,0.8820,13,"add(div(sub(add(R, sub(add(R, Ce), La)), La), Gd), EN)"
194,0.8825,9,"add(div(sub(Ce, sub(LAS, Ce)), Gd), EN)"
195,0.8825,9,"add(div(add(Ce, sub(Ce, LAS)), Gd), EN)"
