Rank,RMSE,Length,Model Equation
76,0.9123,17,"mul(0.482, add(sub(EN, sub(5.369, mul(0.482, add(sub(EN, sub(5.369, E)), R)))), R))"
77,0.9124,17,"mul(0.482, add(sub(add(EN, mul(0.482, add(sub(add(EN, E), 5.367), R))), 5.367), R))"
78,0.9124,10,"add(7.850, div(mul(div(Pr, M), neg(Pr)), Nd))"
79,0.9126,9,"add(add(div(E, Y), div(-8.373, Nd)), 6.906)"
80,0.9127,13,"sub(div(add(sub(E, Y), add(sub(E, Y), -2.907)), Nd), -6.994)"
81,0.9138,9,"mul(0.482, add(mul(6.616, div(E, LAS)), EN))"
82,0.9138,11,"mul(0.482, add(M, add(div(-3.421, sub(Gd, Ce)), E)))"
83,0.9138,9,"mul(0.482, add(mul(div(6.625, LAS), E), EN))"
84,0.9138,9,"mul(0.482, add(mul(div(6.626, LAS), E), EN))"
85,0.9138,9,"mul(0.482, add(mul(div(E, LAS), 6.626), EN))"
86,0.9139,17,"mul(0.482, add(add(sub(mul(0.482, add(add(sub(E, 5.324), EN), R)), 5.324), EN), R))"
87,0.9140,17,"mul(0.482, add(add(sub(mul(0.482, add(add(sub(E, 5.321), EN), R)), 5.321), EN), R))"
88,0.9143,7,"add(add(0.977, sub(R, Ce)), EN)"
89,0.9145,9,"add(5.419, div(E, div(mul(Y, Y), Nd)))"
90,0.9146,13,"mul(0.482, add(E, add(M, div(div(Nd, div(Sm, Y)), Gd))))"
91,0.9147,7,"add(div(add(Nd, E), Y), 4.494)"
92,0.9148,13,"mul(0.482, add(E, add(div(div(mul(R, LAS), Gd), Gd), M)))"
93,0.9149,9,"sub(div(add(Nd, sub(E, Ce)), Y), -5.631)"
94,0.9149,13,"sub(div(Nd, mul(Y, div(mul(Y, div(Ce, E)), E))), -5.647)"
95,0.9151,9,"mul(0.482, add(mul(div(6.628, LAS), EN), E))"
96,0.9152,21,"mul(0.482, add(neg(sub(neg(EN), sub(mul(0.482, add(neg(sub(neg(EN), sub(E, 5.300))), R)), 5.300))), R))"
97,0.9152,10,"neg(sub(-5.614, div(sub(E, sub(Pr, Nd)), Y)))"
98,0.9153,13,"mul(0.482, add(sub(sub(EN, add(Ce, -7.374)), add(Ce, -7.409)), R))"
99,0.9153,17,"mul(0.482, add(E, add(M, div(IE, add(M, add(IE, mul(sub(EN, E), Sm)))))))"
100,0.9156,9,"sub(div(sub(Nd, Pr), sub(Sm, 2.976)), -6.838)"
101,0.9156,9,"mul(0.482, add(add(Nd, -4.077), add(EN, La)))"
102,0.9157,9,"sub(div(sub(Nd, Pr), add(-3.048, Sm)), -6.838)"
103,0.9157,14,"mul(0.482, add(div(Nd, add(div(Pr, neg(E)), Gd)), add(E, M)))"
104,0.9158,9,"mul(0.482, add(add(sub(E, 5.133), EN), R))"
105,0.9158,9,"mul(0.482, add(sub(add(E, EN), 5.134), R))"
