Rank,RMSE,Length,Model Equation
78,0.8541,6,"sub(add(E, Y), neg(-7.003))"
79,0.8541,6,"sub(E, add(7.047, neg(Y)))"
80,0.8541,7,"neg(add(neg(Y), sub(7.047, E)))"
81,0.8541,5,"add(E, add(-7.047, Y))"
82,0.8541,5,"sub(add(E, Y), 7.048)"
83,0.8542,5,"add(add(-7.049, Pr), E)"
84,0.8542,5,"add(Y, add(E, -6.999))"
85,0.8543,5,"add(add(E, -6.997), Pr)"
86,0.8543,5,"add(add(Pr, -7.054), E)"
87,0.8543,5,"sub(E, sub(6.995, Pr))"
88,0.8543,7,"add(add(-1.490, E), div(Y, M))"
89,0.8544,5,"add(Y, add(-7.057, E))"
90,0.8545,5,"add(Y, sub(E, 6.991))"
91,0.8546,10,"add(E, neg(neg(div(sub(E, Ce), neg(La)))))"
92,0.8546,5,"add(E, add(Pr, -7.061))"
93,0.8549,7,"add(sub(E, Gd), add(-0.751, IE))"
94,0.8550,5,"add(E, sub(Pr, 7.069))"
95,0.8550,5,"mul(0.778, add(1.513, E))"
96,0.8552,5,"add(add(-7.073, Y), E)"
97,0.8553,6,"sub(Y, add(neg(E), 6.975))"
98,0.8553,6,"mul(neg(Y), div(E, -6.993))"
99,0.8553,6,"mul(neg(Y), div(E, -6.984))"
100,0.8553,5,"add(Pr, sub(E, 6.974))"
101,0.8554,5,"add(add(-6.972, Pr), E)"
102,0.8554,6,"sub(add(Pr, -7.078), neg(E))"
103,0.8555,5,"mul(Pr, div(E, 6.969))"
104,0.8556,5,"div(E, div(6.964, Pr))"
105,0.8556,5,"add(add(-6.969, E), Y)"
106,0.8558,5,"add(add(Pr, -6.967), E)"
107,0.8560,5,"mul(Y, div(E, 6.950))"
108,0.8562,5,"div(E, div(6.947, Y))"
109,0.8562,5,"mul(E, div(Pr, 6.946))"
110,0.8563,5,"mul(div(E, 6.943), Pr)"
111,0.8563,6,"div(E, div(-6.942, neg(Pr)))"
112,0.8564,7,"div(add(R, EN), mul(Y, 0.279))"
113,0.8564,5,"add(sub(E, 6.958), Y)"
114,0.8565,7,"add(mul(E, 0.823), div(LAS, LAS))"
115,0.8566,5,"add(-6.956, add(Pr, E))"
116,0.8568,6,"sub(add(-7.096, E), neg(Y))"
117,0.8568,5,"div(mul(E, Y), 6.933)"
118,0.8569,6,"div(mul(E, Pr), neg(-6.932))"
119,0.8570,7,"div(mul(E, IE), add(0.582, Gd))"
120,0.8571,6,"sub(add(Pr, E), neg(-6.949))"
121,0.8571,5,"add(add(-7.100, Y), E)"
122,0.8572,5,"mul(Y, div(E, 6.926))"
123,0.8573,5,"mul(div(Pr, 7.061), E)"
124,0.8574,6,"mul(div(E, -6.923), neg(Pr))"
125,0.8575,5,"sub(E, sub(7.104, Y))"
126,0.8575,5,"mul(Pr, div(E, 6.920))"
127,0.8578,7,"mul(add(Pr, E), div(3.212, Pr))"
128,0.8580,6,"sub(add(E, -6.940), neg(Pr))"
129,0.8583,5,"div(E, div(6.909, Pr))"
130,0.8592,5,"div(M, div(IE, 7.088))"
131,0.8592,5,"mul(div(Y, 6.898), E)"
132,0.8593,6,"div(neg(E), div(-7.090, Pr))"
133,0.8595,5,"div(mul(E, Y), 7.092)"
134,0.8597,6,"mul(mul(E, Y), neg(-0.141))"
135,0.8597,5,"mul(div(M, IE), 7.056)"
136,0.8598,9,"add(E, sub(sub(add(Pr, Nd), Nd), 6.924))"
137,0.8598,5,"mul(div(M, IE), 7.128)"
138,0.8598,5,"add(add(E, Y), -7.126)"
139,0.8600,7,"mul(div(E, -7.071), sub(-0.186, Pr))"
140,0.8604,5,"mul(M, div(7.143, IE))"
141,0.8604,5,"mul(div(7.145, IE), M)"
142,0.8608,5,"add(Y, add(E, -6.915))"
143,0.8619,5,"div(7.010, div(IE, M))"
144,0.8623,6,"sub(sub(Y, 7.145), neg(E))"
145,0.8631,6,"div(mul(Y, E), neg(-7.129))"
146,0.8634,6,"neg(div(-6.991, div(IE, M)))"
147,0.8634,6,"sub(add(Y, -7.153), neg(E))"
148,0.8636,5,"add(sub(Pr, 7.154), E)"
149,0.8644,5,"add(-7.160, add(Pr, E))"
150,0.8657,5,"mul(M, div(7.215, IE))"
151,0.8657,48,"sub(add(div(div(div(Pr, E), mul(Nd, IE)), mul(add(E, R), mul(-4.466, IE))), neg(add(neg(E), div(M, EN)))), div(add(div(mul(LAS, Nd), mul(Pr, IE)), neg(add(EN, Ce))), sub(div(add(E, Y), neg(Pr)), neg(sub(Ce, -8.200)))))"
152,0.8676,5,"mul(E, div(Pr, 7.166))"
153,0.8681,5,"mul(Pr, div(E, 6.823))"
154,0.8690,5,"mul(div(Pr, 6.817), E)"
155,0.8690,5,"mul(div(Pr, 6.817), E)"
156,0.8732,13,"sub(E, neg(mul(div(E, neg(Pr)), div(div(Gd, Ce), M))))"
157,0.8769,3,"mul(E, 0.976)"
158,0.8769,3,"mul(E, 0.976)"
159,0.8769,3,"mul(E, 0.976)"
160,0.8769,3,"mul(0.976, E)"
161,0.8769,3,"mul(E, 0.976)"
162,0.8769,3,"mul(E, 0.976)"
163,0.8769,3,"mul(E, 0.976)"
164,0.8769,3,"div(E, 1.025)"
165,0.8769,3,"div(E, 1.025)"
166,0.8769,3,"div(E, 1.025)"
167,0.8770,3,"div(E, 1.025)"
168,0.8770,3,"mul(0.975, E)"
169,0.8770,3,"mul(E, 0.977)"
170,0.8770,3,"mul(0.975, E)"
171,0.8770,3,"mul(0.975, E)"
172,0.8770,3,"div(E, 1.023)"
173,0.8770,3,"div(E, 1.023)"
174,0.8770,3,"div(E, 1.023)"
175,0.8770,3,"div(E, 1.023)"
176,0.8770,3,"div(E, 1.026)"
177,0.8770,3,"div(E, 1.026)"
178,0.8770,3,"div(E, 1.026)"
179,0.8770,3,"div(E, 1.023)"
180,0.8770,3,"mul(0.978, E)"
181,0.8770,3,"div(E, 1.026)"
182,0.8770,3,"div(E, 1.026)"
183,0.8770,3,"div(E, 1.022)"
184,0.8770,3,"mul(E, 0.974)"
185,0.8770,3,"mul(E, 0.974)"
186,0.8770,3,"div(E, 1.027)"
187,0.8770,3,"mul(0.974, E)"
188,0.8770,3,"mul(E, 0.978)"
189,0.8770,3,"div(E, 1.022)"
190,0.8771,3,"div(E, 1.027)"
191,0.8771,3,"mul(E, 0.974)"
192,0.8771,3,"mul(E, 0.979)"
193,0.8771,3,"mul(E, 0.979)"
194,0.8771,3,"div(E, 1.022)"
195,0.8771,3,"mul(0.979, E)"
196,0.8771,7,"sub(sub(Y, Y), div(E, -1.021))"
197,0.8771,3,"mul(0.979, E)"
198,0.8771,3,"mul(E, 0.973)"
199,0.8771,3,"mul(0.979, E)"
200,0.8772,3,"mul(E, 0.979)"
201,0.8772,3,"mul(0.979, E)"
202,0.8772,3,"mul(0.979, E)"
203,0.8772,3,"div(E, 1.021)"
204,0.8772,3,"mul(E, 0.980)"
205,0.8772,3,"mul(E, 0.980)"
206,0.8772,3,"div(E, 1.028)"
207,0.8772,3,"mul(0.980, E)"
208,0.8772,3,"mul(E, 0.980)"
209,0.8772,3,"mul(0.980, E)"
210,0.8772,3,"mul(E, 0.980)"
211,0.8772,3,"mul(E, 0.973)"
212,0.8772,3,"mul(E, 0.973)"
213,0.8772,3,"mul(E, 0.980)"
214,0.8772,5,"mul(0.986, mul(0.986, E))"
215,0.8772,3,"mul(0.980, E)"
216,0.8772,3,"mul(0.980, E)"
217,0.8773,5,"mul(mul(E, 0.986), 0.986)"
218,0.8773,3,"div(E, 1.029)"
219,0.8773,3,"div(E, 1.029)"
220,0.8773,3,"mul(E, 0.980)"
221,0.8773,3,"div(E, 1.020)"
222,0.8773,3,"mul(0.980, E)"
223,0.8773,3,"div(E, 1.029)"
224,0.8773,3,"mul(0.980, E)"
225,0.8773,3,"mul(0.980, E)"
226,0.8773,3,"div(E, 1.020)"
227,0.8773,3,"mul(E, 0.972)"
228,0.8773,5,"mul(0.986, mul(0.986, E))"
229,0.8774,3,"mul(0.972, E)"
230,0.8774,3,"mul(0.981, E)"
231,0.8774,3,"mul(0.972, E)"
232,0.8774,5,"mul(0.986, mul(0.986, E))"
233,0.8774,3,"mul(0.972, E)"
234,0.8774,3,"mul(0.971, E)"
235,0.8774,3,"div(E, 1.029)"
236,0.8774,3,"div(E, 1.029)"
237,0.8774,3,"div(E, 1.029)"
238,0.8774,3,"div(E, 1.019)"
239,0.8774,5,"mul(0.986, mul(0.986, E))"
240,0.8775,3,"mul(0.971, E)"
241,0.8775,3,"div(E, 1.030)"
242,0.8775,3,"div(E, 1.019)"
243,0.8775,3,"mul(E, 0.981)"
244,0.8775,3,"mul(E, 0.981)"
245,0.8775,3,"mul(E, 0.981)"
246,0.8775,3,"mul(E, 0.981)"
247,0.8775,3,"mul(E, 0.981)"
248,0.8775,3,"mul(E, 0.971)"
249,0.8775,3,"mul(E, 0.981)"
250,0.8776,3,"mul(E, 0.971)"
251,0.8776,5,"mul(mul(E, 0.985), 0.985)"
252,0.8777,3,"mul(0.982, E)"
253,0.8777,3,"div(E, 1.018)"
254,0.8777,3,"mul(0.982, E)"
255,0.8777,5,"div(div(E, 1.015), 1.015)"
256,0.8777,5,"mul(0.985, mul(0.985, E))"
257,0.8777,5,"mul(0.985, mul(0.985, E))"
258,0.8777,3,"div(E, 1.018)"
259,0.8777,3,"mul(E, 0.970)"
260,0.8777,3,"mul(E, 0.970)"
261,0.8777,3,"div(E, 1.031)"
262,0.8778,3,"div(E, 1.031)"
263,0.8778,5,"div(div(E, 1.015), 1.015)"
264,0.8778,5,"div(div(E, 1.015), 1.015)"
265,0.8778,3,"mul(0.970, E)"
266,0.8778,5,"div(div(E, 1.015), 1.015)"
267,0.8779,3,"div(E, 1.018)"
268,0.8779,3,"div(E, 1.031)"
269,0.8779,3,"mul(E, 0.969)"
270,0.8779,3,"mul(0.983, E)"
271,0.8779,3,"mul(0.983, E)"
272,0.8779,3,"mul(0.969, E)"
273,0.8779,3,"mul(0.969, E)"
