Rank,RMSE,Length,Model Equation
51,0.6192,23,"add(div(sub(add(add(EN, sub(Ce, E)), sub(5.009, M)), E), div(-0.215, div(sub(R, Y), mul(Gd, Gd)))), E)"
52,0.6220,26,"sub(sub(sub(E, div(div(sub(3.058, Sm), mul(Nd, 3.058)), neg(sub(M, LAS)))), div(sub(E, EN), E)), div(sub(E, 3.919), EN))"
53,0.6241,17,"add(div(sub(Gd, E), mul(div(add(Gd, M), div(M, La)), sub(Y, R))), E)"
54,0.6354,17,"add(div(sub(EN, R), mul(mul(-8.912, mul(sub(IE, M), R)), sub(R, La))), E)"
55,0.6392,32,"sub(sub(E, div(div(sub(2.615, E), mul(Nd, Nd)), neg(sub(M, LAS)))), div(sub(E, 5.155), add(sub(neg(EN), neg(E)), div(mul(IE, E), add(LAS, R)))))"
56,0.6393,32,"sub(sub(E, div(div(sub(3.058, E), mul(Nd, Nd)), neg(sub(M, LAS)))), div(sub(E, 5.238), add(sub(neg(EN), neg(E)), div(mul(IE, E), add(LAS, R)))))"
57,0.6414,11,"add(div(sub(LAS, IE), mul(3.797, sub(IE, R))), E)"
58,0.6414,11,"add(div(sub(LAS, IE), mul(3.717, sub(IE, R))), E)"
59,0.6415,11,"add(div(sub(LAS, IE), mul(3.675, sub(IE, R))), E)"
60,0.6422,11,"add(div(sub(LAS, IE), mul(3.569, sub(IE, R))), E)"
61,0.6427,11,"add(div(sub(LAS, IE), mul(3.524, sub(IE, R))), E)"
62,0.6431,11,"add(div(sub(LAS, IE), mul(4.063, sub(IE, R))), E)"
63,0.6431,11,"add(div(sub(LAS, IE), mul(4.063, sub(IE, R))), E)"
64,0.6431,11,"add(div(sub(LAS, IE), mul(4.063, sub(IE, R))), E)"
65,0.6431,11,"add(div(sub(LAS, IE), mul(4.063, sub(IE, R))), E)"
66,0.6431,11,"add(div(sub(LAS, IE), mul(4.063, sub(IE, R))), E)"
67,0.6431,11,"add(div(sub(LAS, IE), mul(4.063, sub(IE, R))), E)"
68,0.6431,11,"add(div(sub(LAS, IE), mul(4.063, sub(IE, R))), E)"
69,0.6434,11,"add(div(sub(LAS, IE), mul(4.090, sub(IE, R))), E)"
70,0.6438,28,"sub(sub(E, div(div(sub(Nd, E), Y), sub(LAS, M))), div(sub(sub(E, div(div(sub(Nd, E), Y), neg(sub(M, LAS)))), 5.609), 3.058))"
