Rank,RMSE,Length,Model Equation
40,0.9041,17,"mul(0.482, add(sub(E, sub(La, R)), mul(0.482, add(sub(E, sub(La, R)), M))))"
41,0.9041,19,"mul(0.482, add(add(add(mul(0.482, add(add(add(M, E), neg(La)), R)), E), neg(La)), R))"
42,0.9041,17,"mul(0.482, add(sub(E, sub(La, R)), mul(0.482, add(sub(E, sub(La, R)), M))))"
43,0.9041,17,"mul(0.482, add(sub(E, sub(La, R)), mul(0.482, add(sub(E, sub(La, R)), M))))"
44,0.9041,17,"mul(0.482, add(sub(E, sub(La, R)), mul(0.482, add(sub(E, sub(La, R)), M))))"
45,0.9041,17,"mul(0.482, add(sub(E, sub(La, R)), mul(0.482, add(sub(E, sub(La, R)), M))))"
46,0.9041,17,"mul(0.482, add(sub(E, sub(La, R)), mul(0.482, add(sub(E, sub(La, R)), M))))"
47,0.9041,17,"mul(0.482, add(sub(add(R, E), La), mul(0.482, add(sub(add(R, E), La), M))))"
48,0.9041,17,"mul(0.482, add(sub(E, sub(La, R)), mul(0.482, add(sub(E, sub(La, R)), M))))"
49,0.9041,19,"mul(0.482, add(mul(0.482, add(M, add(R, add(E, neg(La))))), add(R, add(E, neg(La)))))"
50,0.9041,17,"mul(0.482, add(sub(E, sub(La, R)), mul(0.482, add(sub(E, sub(La, R)), M))))"
51,0.9042,13,"mul(0.482, add(mul(0.482, add(E, add(Nd, sub(7.184, Y)))), 7.184))"
52,0.9049,14,"mul(0.482, add(sub(div(sub(EN, E), sub(Gd, Pr)), neg(EN)), R))"
53,0.9063,9,"sub(div(sub(EN, Nd), sub(Sm, La)), -5.698)"
54,0.9063,9,"sub(div(sub(EN, Nd), sub(Sm, La)), -5.698)"
55,0.9063,9,"sub(div(sub(EN, Nd), sub(Sm, La)), -5.698)"
56,0.9063,9,"sub(div(sub(EN, Nd), sub(Sm, La)), -5.698)"
57,0.9065,13,"sub(div(E, div(Y, div(E, div(Y, div(Nd, Ce))))), -5.546)"
58,0.9080,15,"mul(0.480, add(sub(div(Gd, Sm), neg(Sm)), sub(sub(E, LAS), neg(Nd))))"
59,0.9085,10,"add(add(add(div(IE, Y), neg(Ce)), EN), R)"
60,0.9086,15,"add(5.564, div(Nd, add(add(Ce, add(add(Ce, IE), neg(E))), neg(E))))"
61,0.9087,13,"mul(0.482, add(M, add(E, add(div(M, R), sub(Y, IE)))))"
62,0.9088,7,"sub(add(sub(EN, -0.851), R), Pr)"
63,0.9091,13,"mul(0.482, add(mul(0.482, sub(M, -7.362)), div(E, div(La, R))))"
64,0.9100,8,"add(add(add(0.926, neg(Ce)), EN), R)"
65,0.9100,8,"add(add(add(0.926, neg(Ce)), EN), R)"
66,0.9100,8,"add(add(add(0.926, neg(Ce)), EN), R)"
67,0.9102,9,"mul(0.482, add(E, mul(div(R, 5.194), EN)))"
68,0.9105,7,"sub(add(EN, R), sub(Ce, 0.813))"
69,0.9110,7,"add(add(R, sub(0.941, Pr)), EN)"
70,0.9112,9,"sub(div(mul(div(E, IE), E), Y), -5.344)"
71,0.9119,17,"add(div(M, div(div(Nd, div(R, La)), div(Sm, Nd))), div(Nd, div(R, La)))"
72,0.9120,10,"sub(sub(neg(-6.714), div(La, EN)), sub(LAS, E))"
73,0.9120,13,"sub(7.490, div(Y, sub(add(EN, sub(add(EN, E), IE)), IE)))"
74,0.9122,17,"mul(0.482, add(add(add(mul(0.482, add(add(add(E, -5.376), EN), R)), -5.376), EN), R))"
75,0.9122,17,"mul(0.482, add(add(add(mul(0.482, add(add(add(E, -5.376), EN), R)), -5.376), EN), R))"
76,0.9122,10,"sub(sub(6.735, div(La, EN)), neg(sub(E, LAS)))"
77,0.9126,44,"mul(0.482, add(M, add(mul(neg(div(div(neg(EN), neg(Sm)), mul(mul(EN, Gd), mul(Nd, M)))), sub(neg(sub(neg(-8.946), mul(M, R))), mul(add(sub(R, Pr), mul(Nd, Ce)), add(mul(Nd, Pr), div(LAS, R))))), E)))"
78,0.9126,9,"add(add(div(E, Y), div(-8.373, Nd)), 6.906)"
79,0.9130,17,"mul(0.482, add(sub(EN, sub(5.346, mul(0.482, add(sub(EN, sub(5.346, E)), R)))), R))"
80,0.9133,11,"sub(div(sub(Nd, Pr), div(mul(Sm, 2.265), Y)), -6.996)"
81,0.9133,9,"add(5.449, div(sub(Nd, sub(Y, E)), Y))"
82,0.9133,9,"add(5.449, div(sub(Nd, sub(Y, E)), Y))"
83,0.9138,9,"mul(0.482, add(EN, mul(6.603, div(E, LAS))))"
84,0.9138,9,"mul(0.482, add(mul(6.616, div(E, LAS)), EN))"
85,0.9140,17,"mul(0.482, add(add(sub(mul(0.482, add(add(sub(E, 5.322), EN), R)), 5.322), EN), R))"
86,0.9141,9,"mul(0.482, add(mul(div(6.561, LAS), E), EN))"
87,0.9145,9,"add(5.419, div(E, div(mul(Y, Y), Nd)))"
88,0.9146,13,"mul(0.482, add(E, add(M, div(div(Nd, div(Sm, Y)), Gd))))"
89,0.9149,9,"sub(div(add(Nd, sub(E, Ce)), Y), -5.631)"
90,0.9150,9,"sub(div(sub(add(E, Nd), Pr), Y), -5.653)"
91,0.9150,17,"mul(0.482, add(add(sub(mul(0.482, add(add(sub(E, 5.303), EN), R)), 5.303), EN), R))"
92,0.9150,17,"mul(0.482, add(add(sub(mul(0.482, add(add(sub(E, 5.303), EN), R)), 5.303), EN), R))"
93,0.9151,9,"mul(0.482, add(mul(div(6.628, LAS), EN), E))"
94,0.9152,9,"mul(0.482, add(div(EN, div(LAS, 6.657)), E))"
95,0.9152,9,"mul(0.482, add(div(EN, div(LAS, 6.663)), E))"
96,0.9152,9,"mul(0.482, add(div(EN, div(LAS, 6.663)), E))"
97,0.9154,17,"mul(0.482, add(add(sub(mul(0.482, add(add(sub(E, 5.297), EN), R)), 5.297), EN), R))"
98,0.9154,17,"mul(0.482, add(add(sub(mul(0.482, add(add(sub(E, 5.297), EN), R)), 5.297), EN), R))"
99,0.9154,9,"mul(0.482, add(E, div(mul(6.597, EN), LAS)))"
100,0.9156,9,"sub(div(sub(Nd, Pr), sub(Sm, 2.976)), -6.838)"
101,0.9158,17,"mul(0.482, add(add(add(mul(0.482, add(add(add(E, -5.291), EN), R)), -5.291), EN), R))"
102,0.9158,17,"mul(0.482, add(add(add(mul(0.482, add(add(add(E, -5.291), EN), R)), -5.291), EN), R))"
103,0.9158,9,"mul(0.482, add(add(add(E, -5.132), EN), R))"
104,0.9158,9,"mul(0.482, add(add(sub(E, 5.134), EN), R))"
105,0.9158,9,"mul(0.482, add(add(sub(E, 5.131), EN), R))"
106,0.9158,9,"mul(0.482, add(add(sub(E, 5.135), EN), R))"
107,0.9158,9,"mul(0.482, add(add(sub(E, 5.131), EN), R))"
108,0.9158,9,"mul(0.482, add(add(sub(E, 5.136), EN), R))"
109,0.9158,9,"mul(0.482, add(add(sub(E, 5.136), EN), R))"
110,0.9158,9,"mul(0.482, add(add(sub(E, 5.136), EN), R))"
111,0.9158,9,"mul(0.482, add(add(EN, sub(E, 5.136)), R))"
112,0.9158,9,"mul(0.482, add(add(sub(E, 5.131), EN), R))"
113,0.9158,9,"mul(0.482, add(add(sub(E, 5.131), R), EN))"
114,0.9158,9,"mul(0.482, add(add(sub(E, 5.128), EN), R))"
115,0.9158,10,"mul(0.482, add(sub(sub(E, 5.128), neg(EN)), R))"
116,0.9158,9,"mul(0.482, add(add(sub(E, 5.138), EN), R))"
117,0.9158,10,"mul(0.482, add(add(add(neg(5.139), E), EN), R))"
118,0.9158,9,"mul(0.482, add(add(EN, sub(E, 5.127)), R))"
119,0.9158,9,"mul(0.482, add(add(EN, sub(E, 5.127)), R))"
120,0.9158,9,"mul(0.482, add(add(sub(E, 5.141), EN), R))"
121,0.9158,9,"mul(0.482, add(add(sub(E, 5.141), EN), R))"
122,0.9158,9,"mul(0.482, add(add(sub(E, 5.141), EN), R))"
123,0.9158,9,"mul(0.482, add(add(sub(E, 5.141), EN), R))"
124,0.9158,9,"mul(0.482, add(add(sub(E, 5.141), EN), R))"
125,0.9158,9,"mul(0.482, add(add(sub(E, 5.141), EN), R))"
126,0.9158,9,"mul(0.482, add(add(sub(E, 5.141), EN), R))"
127,0.9158,9,"mul(0.482, add(add(sub(E, 5.141), EN), R))"
128,0.9158,9,"mul(0.482, add(add(sub(E, 5.141), EN), R))"
129,0.9158,9,"mul(0.482, add(add(sub(E, 5.141), EN), R))"
130,0.9158,10,"mul(0.482, add(R, sub(add(-5.125, E), neg(EN))))"
131,0.9158,10,"mul(0.482, add(R, sub(add(-5.125, E), neg(EN))))"
132,0.9158,10,"mul(0.482, add(R, sub(add(-5.125, E), neg(EN))))"
133,0.9158,9,"mul(0.482, add(add(sub(E, 5.142), EN), R))"
134,0.9158,9,"mul(0.482, add(add(sub(E, 5.122), EN), R))"
135,0.9158,9,"mul(0.482, add(add(sub(E, 5.122), EN), R))"
136,0.9158,9,"mul(0.482, add(add(sub(E, 5.122), EN), R))"
137,0.9158,9,"mul(0.482, add(add(sub(E, 5.122), EN), R))"
138,0.9158,9,"mul(0.482, add(R, add(sub(E, 5.144), EN)))"
139,0.9158,9,"mul(0.482, add(add(sub(E, 5.122), EN), R))"
140,0.9158,9,"mul(0.482, add(add(sub(E, 5.120), EN), R))"
141,0.9158,9,"mul(0.482, add(add(sub(E, 5.148), EN), R))"
142,0.9158,9,"mul(0.482, add(add(add(E, -5.118), EN), R))"
143,0.9158,10,"mul(0.482, add(sub(sub(E, 5.117), neg(EN)), R))"
144,0.9158,10,"mul(0.482, add(sub(add(E, -5.117), neg(EN)), R))"
145,0.9158,10,"mul(0.482, add(sub(add(E, -5.117), neg(EN)), R))"
146,0.9158,10,"mul(0.482, add(sub(add(E, -5.117), neg(EN)), R))"
147,0.9158,10,"mul(0.482, add(sub(add(E, -5.117), neg(EN)), R))"
148,0.9158,10,"mul(0.482, add(sub(add(E, -5.117), neg(EN)), R))"
149,0.9158,9,"mul(0.482, add(add(sub(E, 5.150), EN), R))"
150,0.9158,9,"mul(0.482, add(add(sub(E, 5.152), EN), R))"
151,0.9159,13,"sub(7.437, div(Y, div(EN, div(IE, div(EN, div(IE, E))))))"
152,0.9159,10,"mul(0.482, add(sub(EN, neg(sub(E, 5.112))), R))"
153,0.9159,9,"mul(0.482, add(add(add(E, -5.110), EN), R))"
154,0.9159,9,"mul(0.482, add(R, add(EN, sub(E, 5.109))))"
155,0.9159,11,"mul(0.482, add(sub(sub(E, neg(-5.158)), neg(EN)), R))"
156,0.9159,11,"mul(0.482, add(sub(sub(E, neg(-5.158)), neg(EN)), R))"
157,0.9159,9,"mul(0.477, add(add(sub(E, 5.037), EN), R))"
158,0.9159,9,"mul(0.477, add(add(sub(E, 5.037), EN), R))"
159,0.9159,9,"mul(0.482, add(add(sub(E, 5.161), EN), R))"
160,0.9159,9,"mul(0.482, add(add(sub(E, 5.161), EN), R))"
161,0.9159,9,"mul(0.482, add(add(sub(E, 5.161), EN), R))"
162,0.9159,10,"mul(0.482, add(sub(sub(E, 5.161), neg(EN)), R))"
163,0.9159,10,"mul(0.482, add(sub(sub(E, 5.161), neg(EN)), R))"
164,0.9159,10,"mul(0.482, add(sub(sub(E, 5.161), neg(EN)), R))"
165,0.9159,10,"mul(0.482, add(sub(sub(E, 5.161), neg(EN)), R))"
166,0.9159,10,"mul(0.482, add(sub(sub(E, 5.161), neg(EN)), R))"
167,0.9159,10,"mul(0.482, add(sub(sub(E, 5.161), neg(EN)), R))"
168,0.9159,10,"mul(0.482, add(sub(sub(E, 5.161), neg(EN)), R))"
169,0.9159,10,"mul(0.482, add(sub(sub(E, 5.161), neg(EN)), R))"
170,0.9159,10,"mul(0.482, add(sub(sub(E, 5.161), neg(EN)), R))"
171,0.9159,10,"mul(0.482, add(sub(sub(E, 5.161), neg(EN)), R))"
172,0.9159,10,"mul(0.482, add(sub(sub(E, 5.161), neg(EN)), R))"
173,0.9159,9,"mul(0.486, add(add(sub(E, 5.276), EN), R))"
174,0.9159,9,"mul(0.486, add(add(sub(E, 5.276), EN), R))"
175,0.9159,10,"mul(0.482, add(add(sub(E, neg(-5.102)), EN), R))"
176,0.9159,19,"mul(0.482, add(sub(sub(mul(0.482, add(sub(sub(E, 5.289), neg(EN)), R)), 5.289), neg(EN)), R))"
177,0.9159,9,"mul(0.487, add(add(sub(E, 5.312), EN), R))"
178,0.9160,9,"mul(0.482, add(add(sub(E, 5.095), EN), R))"
179,0.9160,9,"mul(0.482, add(add(add(E, -5.172), EN), R))"
180,0.9161,9,"mul(0.482, add(add(R, -5.087), add(EN, E)))"
181,0.9161,10,"mul(0.482, add(add(sub(E, neg(-5.179)), EN), R))"
182,0.9161,9,"mul(0.482, add(add(add(EN, E), -5.087), R))"
183,0.9161,9,"mul(0.482, add(add(sub(E, 5.086), EN), R))"
184,0.9161,9,"mul(0.482, add(add(sub(E, 5.086), EN), R))"
185,0.9161,10,"mul(0.482, sub(add(R, EN), neg(sub(E, 5.084))))"
186,0.9161,10,"mul(0.482, add(sub(add(E, -5.083), neg(EN)), R))"
187,0.9161,10,"mul(0.482, add(R, sub(sub(E, 5.081), neg(EN))))"
188,0.9161,10,"mul(0.482, add(R, sub(sub(E, 5.081), neg(EN))))"
189,0.9161,9,"mul(0.472, add(add(add(E, -4.913), R), EN))"
190,0.9162,9,"mul(0.482, add(add(sub(E, 5.187), R), EN))"
191,0.9162,10,"sub(7.480, div(add(add(Y, Y), neg(Nd)), E))"
192,0.9162,9,"mul(0.482, add(add(add(-5.076, E), EN), R))"
193,0.9162,9,"mul(0.482, add(add(sub(E, 5.191), EN), R))"
194,0.9163,9,"mul(0.482, add(add(add(-5.194, E), R), EN))"
195,0.9163,9,"mul(0.482, add(sub(E, sub(5.072, EN)), R))"
196,0.9163,9,"mul(0.482, add(add(add(-5.071, E), EN), R))"
197,0.9163,9,"mul(0.482, add(EN, add(add(R, E), -5.069)))"
198,0.9163,13,"mul(0.482, add(div(Nd, sub(Gd, div(E, EN))), add(M, E)))"
199,0.9163,10,"mul(0.482, add(sub(sub(E, 5.197), neg(EN)), R))"
200,0.9163,9,"mul(0.482, add(add(sub(E, 5.068), EN), R))"
201,0.9163,9,"mul(0.482, add(add(sub(E, 5.199), EN), R))"
202,0.9164,9,"mul(0.482, add(sub(EN, sub(5.066, E)), R))"
203,0.9165,9,"mul(0.482, add(add(sub(E, 5.206), EN), R))"
204,0.9165,9,"mul(0.482, add(add(sub(E, 5.206), EN), R))"
205,0.9165,9,"mul(0.482, add(add(sub(E, 5.206), EN), R))"
206,0.9165,9,"mul(0.482, add(add(sub(E, 5.206), EN), R))"
207,0.9165,9,"mul(0.482, add(add(sub(E, 5.206), EN), R))"
208,0.9165,9,"mul(0.482, add(add(sub(E, 5.206), EN), R))"
209,0.9165,10,"mul(0.482, add(R, sub(sub(E, 5.060), neg(EN))))"
210,0.9165,10,"mul(0.482, add(sub(sub(E, 5.060), neg(EN)), R))"
211,0.9165,10,"mul(0.482, add(add(add(neg(5.209), E), EN), R))"
212,0.9165,10,"mul(0.482, add(add(add(neg(5.209), E), EN), R))"
213,0.9165,10,"mul(0.482, add(add(add(neg(5.209), E), EN), R))"
214,0.9166,9,"mul(0.482, add(add(EN, sub(E, 5.054)), R))"
215,0.9166,9,"mul(0.482, add(add(sub(E, 5.214), EN), R))"
216,0.9166,9,"mul(0.482, add(add(sub(E, 5.214), EN), R))"
217,0.9166,9,"mul(0.482, add(add(sub(E, 5.214), EN), R))"
218,0.9166,9,"mul(0.482, add(add(sub(E, 5.214), EN), R))"
219,0.9166,9,"mul(0.482, add(add(sub(E, 5.214), EN), R))"
220,0.9166,9,"mul(0.482, add(add(sub(E, 5.214), EN), R))"
221,0.9166,9,"mul(0.482, add(add(sub(E, 5.214), EN), R))"
222,0.9167,9,"mul(0.482, add(add(add(E, -5.217), EN), R))"
223,0.9167,9,"mul(0.482, add(add(add(E, -5.217), EN), R))"
224,0.9167,9,"mul(0.482, add(add(add(E, -5.218), EN), R))"
225,0.9167,9,"mul(0.482, add(add(sub(E, 5.218), EN), R))"
226,0.9168,10,"mul(0.482, add(add(add(EN, E), neg(5.223)), R))"
227,0.9168,19,"mul(0.482, add(add(EN, sub(mul(0.482, add(add(EN, sub(E, neg(-5.276))), R)), neg(-5.276))), R))"
228,0.9168,9,"mul(0.482, add(add(R, E), sub(EN, 5.223)))"
229,0.9169,9,"mul(0.482, add(add(EN, add(E, -5.227)), R))"
230,0.9170,9,"mul(0.482, add(sub(EN, sub(5.230, E)), R))"
231,0.9170,10,"mul(0.482, add(R, sub(sub(E, 5.036), neg(EN))))"
232,0.9170,10,"mul(0.482, sub(add(R, EN), neg(sub(E, 5.232))))"
233,0.9171,10,"mul(0.482, add(sub(sub(E, 5.033), neg(EN)), R))"
234,0.9171,9,"mul(0.482, add(add(sub(E, 5.032), EN), R))"
235,0.9172,19,"mul(0.482, add(add(neg(sub(5.271, mul(0.482, add(add(neg(sub(5.271, E)), EN), R)))), EN), R))"
236,0.9174,13,"sub(div(Nd, div(mul(div(mul(Y, Pr), E), Pr), E)), -5.706)"
237,0.9175,19,"mul(0.482, add(R, sub(sub(mul(0.482, add(R, sub(sub(E, 5.268), neg(EN)))), 5.268), neg(EN))))"
238,0.9175,19,"mul(0.482, add(R, sub(sub(mul(0.482, add(R, sub(sub(E, 5.268), neg(EN)))), 5.268), neg(EN))))"
239,0.9175,19,"mul(0.482, add(R, sub(sub(mul(0.482, add(R, sub(sub(E, 5.268), neg(EN)))), 5.268), neg(EN))))"
240,0.9175,19,"mul(0.482, add(R, sub(sub(mul(0.482, add(R, sub(sub(E, 5.268), neg(EN)))), 5.268), neg(EN))))"
241,0.9175,19,"mul(0.482, add(R, sub(sub(mul(0.482, add(R, sub(sub(E, 5.268), neg(EN)))), 5.268), neg(EN))))"
242,0.9175,19,"mul(0.482, add(R, sub(sub(mul(0.482, add(R, sub(sub(E, 5.268), neg(EN)))), 5.268), neg(EN))))"
243,0.9175,19,"mul(0.482, add(R, sub(sub(mul(0.482, add(R, sub(sub(E, 5.268), neg(EN)))), 5.268), neg(EN))))"
244,0.9175,19,"mul(0.482, add(R, sub(sub(mul(0.482, add(R, sub(sub(E, 5.268), neg(EN)))), 5.268), neg(EN))))"
245,0.9175,19,"mul(0.482, add(R, sub(sub(mul(0.482, add(R, sub(sub(E, 5.268), neg(EN)))), 5.268), neg(EN))))"
246,0.9175,10,"mul(0.482, add(R, sub(sub(E, 5.019), neg(EN))))"
247,0.9175,10,"mul(0.482, sub(add(R, EN), neg(sub(E, 5.249))))"
248,0.9175,10,"mul(0.482, sub(add(R, EN), neg(sub(E, 5.249))))"
249,0.9175,13,"mul(0.482, add(mul(0.482, add(E, 7.477)), add(div(M, Nd), Nd)))"
250,0.9175,13,"mul(0.482, add(mul(0.482, add(E, 7.477)), add(div(M, Nd), Nd)))"
251,0.9176,13,"sub(div(Nd, div(mul(div(mul(Y, Pr), E), Pr), E)), -5.711)"
252,0.9176,9,"mul(0.479, add(add(add(EN, E), -4.927), R))"
253,0.9176,10,"sub(div(-3.221, Nd), neg(div(La, div(4.789, EN))))"
254,0.9177,14,"mul(0.482, add(M, add(div(Nd, add(add(Sm, E), neg(Y))), E)))"
255,0.9177,9,"mul(0.482, add(sub(EN, sub(5.011, E)), R))"
256,0.9177,9,"mul(0.482, add(add(EN, sub(E, 5.256)), R))"
257,0.9178,11,"mul(0.482, add(R, sub(sub(E, neg(-5.008)), neg(EN))))"
258,0.9179,9,"mul(0.482, add(add(EN, add(E, -5.261)), R))"
259,0.9179,13,"mul(0.482, add(E, add(M, div(mul(EN, div(R, Sm)), Gd))))"
260,0.9179,13,"mul(0.482, add(E, add(M, div(mul(EN, div(R, Sm)), Gd))))"
261,0.9179,17,"mul(0.482, add(add(sub(mul(0.482, add(add(sub(E, 5.262), EN), R)), 5.262), EN), R))"
262,0.9179,9,"mul(0.482, add(add(sub(E, 5.003), EN), R))"
263,0.9180,9,"mul(0.478, add(mul(div(E, LAS), EN), 6.887))"
264,0.9180,9,"mul(0.482, add(add(sub(E, 5.002), EN), R))"
265,0.9180,9,"mul(0.482, add(mul(div(EN, LAS), E), 6.773))"
266,0.9180,9,"mul(0.482, add(mul(div(EN, LAS), E), 6.769))"
267,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
268,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
269,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
270,0.9180,9,"mul(0.482, add(mul(div(EN, LAS), E), 6.769))"
271,0.9180,9,"mul(0.482, add(mul(div(EN, LAS), E), 6.769))"
272,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
273,0.9180,9,"mul(0.482, add(mul(div(EN, LAS), E), 6.769))"
274,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
275,0.9180,9,"mul(0.482, add(mul(div(EN, LAS), E), 6.769))"
276,0.9180,9,"mul(0.482, add(mul(div(EN, LAS), E), 6.769))"
277,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
278,0.9180,9,"mul(0.482, add(mul(div(EN, LAS), E), 6.769))"
279,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
280,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
281,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
282,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
283,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
284,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
285,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
286,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
287,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
288,0.9180,9,"mul(0.482, add(mul(div(EN, LAS), E), 6.769))"
289,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
290,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
291,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
292,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
293,0.9180,9,"mul(0.482, add(mul(div(EN, LAS), E), 6.769))"
294,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
295,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
296,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
297,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
298,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
299,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
300,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
301,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
302,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
303,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
304,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
305,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
306,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.769))"
307,0.9180,9,"mul(0.482, add(mul(div(E, LAS), EN), 6.766))"
