Rank,RMSE,Length,Model Equation
14,0.5676,38,"add(div(div(div(div(sub(R, La), div(EN, Gd)), div(E, Gd)), div(EN, Gd)), div(E, Gd)), add(div(sub(5.323, E), neg(add(mul(sub(EN, Pr), add(Gd, LAS)), sub(La, Nd)))), E))"
15,0.5693,29,"add(div(add(add(sub(8.299, E), sub(M, Sm)), sub(Gd, LAS)), div(Ce, sub(Ce, E))), add(div(div(div(Ce, IE), sub(R, Y)), Gd), E))"
16,0.5694,27,"mul(0.482, add(EN, add(div(add(add(Ce, div(sub(Ce, M), sub(Pr, EN))), div(R, div(sub(Ce, Gd), sub(R, EN)))), Y), E)))"
17,0.5701,51,"mul(0.482, add(M, add(div(add(add(Ce, div(add(div(add(add(Ce, div(M, neg(sub(mul(La, M), mul(E, 6.604))))), div(div(La, -4.656), sub(EN, Y))), Y), E), neg(sub(mul(La, M), mul(E, 6.604))))), div(div(La, -4.656), sub(EN, Y))), Y), E)))"
18,0.5704,51,"mul(0.482, add(M, add(div(add(add(Ce, div(add(div(add(add(Ce, div(M, neg(sub(mul(La, M), mul(E, 6.604))))), div(div(La, -4.924), sub(EN, Y))), Y), E), neg(sub(mul(La, M), mul(E, 6.604))))), div(div(La, -4.924), sub(EN, Y))), Y), E)))"
19,0.5778,27,"add(div(div(sub(LAS, 7.359), sub(Y, R)), Pr), add(div(neg(mul(sub(Sm, M), neg(mul(sub(4.822, M), sub(Ce, E))))), 4.771), E))"
20,0.5790,27,"add(div(div(sub(LAS, 7.359), sub(Y, R)), Nd), add(div(neg(mul(sub(Sm, M), neg(mul(sub(4.822, M), sub(Ce, E))))), 4.822), E))"
21,0.5802,28,"add(div(div(sub(LAS, 7.320), sub(Y, R)), LAS), add(div(sub(Ce, E), Y), add(div(neg(mul(sub(Sm, M), sub(Ce, E))), 3.244), E)))"
22,0.5864,27,"add(div(sub(Gd, La), sub(R, mul(IE, sub(E, Y)))), add(div(sub(div(mul(mul(div(Nd, LAS), 5.424), Ce), E), E), Y), E))"
23,0.5888,28,"add(div(sub(M, add(neg(add(sub(Ce, E), add(sub(R, La), div(sub(Y, LAS), sub(Nd, EN))))), E)), sub(Y, div(Nd, La))), E)"
24,0.5914,24,"sub(div(Y, add(Y, sub(add(R, sub(add(R, mul(sub(Nd, Gd), mul(sub(La, Nd), LAS))), Sm)), Sm))), neg(Ce))"
25,0.5934,25,"add(div(sub(Ce, LAS), Sm), add(add(Nd, -6.736), add(div(sub(EN, Y), add(R, div(sub(2.343, IE), sub(E, La)))), E)))"
26,0.5948,31,"add(div(sub(EN, La), div(La, div(EN, div(Y, div(EN, div(Y, div(Sm, sub(Gd, Ce)))))))), add(div(sub(Ce, E), div(E, sub(Pr, Ce))), E))"
27,0.5974,31,"add(div(div(M, Sm), div(mul(sub(sub(Ce, Gd), div(Sm, R)), mul(sub(E, Ce), IE)), div(div(sub(La, Y), sub(Pr, La)), sub(Pr, La)))), E)"
28,0.5989,23,"mul(0.482, add(div(Pr, neg(add(div(div(Pr, IE), sub(M, Sm)), add(sub(EN, Y), neg(R))))), add(E, Ce)))"
29,0.5989,23,"mul(0.482, add(div(Pr, neg(add(div(div(Pr, IE), sub(M, Sm)), add(sub(EN, Y), neg(R))))), add(E, Ce)))"
30,0.5989,23,"mul(0.482, add(div(Pr, neg(add(div(div(Nd, IE), sub(M, Sm)), add(sub(EN, Y), neg(R))))), add(E, Ce)))"
31,0.5989,23,"mul(0.482, add(div(Pr, neg(add(div(div(Pr, IE), sub(M, Sm)), add(sub(EN, Y), neg(R))))), add(E, Ce)))"
32,0.5989,23,"mul(0.482, add(div(Pr, neg(add(div(div(Pr, IE), sub(M, Sm)), add(sub(EN, Y), neg(R))))), add(E, Ce)))"
33,0.5989,23,"mul(0.482, add(div(Nd, neg(add(div(div(Nd, IE), sub(M, Sm)), add(sub(EN, Y), neg(R))))), add(E, Ce)))"
34,0.6027,36,"add(div(sub(Ce, M), neg(mul(sub(Nd, EN), -7.696))), add(div(sub(R, La), 3.158), add(div(sub(R, La), 3.765), add(div(sub(M, E), E), add(div(sub(M, E), E), E)))))"
35,0.6070,27,"add(div(add(sub(Nd, La), add(sub(Ce, E), add(sub(Ce, E), add(div(sub(M, Ce), sub(EN, Nd)), sub(M, IE))))), E), E)"
36,0.6072,26,"add(div(sub(M, E), 3.260), add(div(div(sub(Y, LAS), sub(Pr, EN)), add(-1.189, IE)), add(div(sub(La, R), neg(2.382)), E)))"
37,0.6081,29,"sub(add(mul(sub(EN, Gd), div(add(div(mul(Ce, Gd), neg(-7.052)), -3.428), sub(La, Sm))), E), sub(sub(IE, Gd), div(sub(neg(-7.052), La), 2.912)))"
38,0.6100,41,"mul(0.482, add(Ce, add(div(sub(mul(mul(0.482, add(Ce, add(div(sub(mul(EN, div(mul(Gd, div(EN, Y)), Ce)), Ce), sub(Sm, La)), E))), div(mul(Gd, div(EN, Y)), Ce)), Ce), sub(Sm, La)), E)))"
39,0.6107,17,"add(div(sub(Ce, add(div(sub(Ce, M), sub(La, Sm)), E)), add(EN, -7.781)), Ce)"
40,0.6147,21,"add(div(sub(Ce, E), add(sub(Sm, M), 3.064)), add(div(div(div(Ce, LAS), sub(R, Y)), LAS), E))"
41,0.6158,21,"add(div(mul(sub(Nd, Y), sub(Ce, E)), 3.064), add(div(div(div(Ce, LAS), sub(R, Y)), LAS), E))"
42,0.6160,23,"add(div(sub(Ce, E), sub(Y, 3.510)), add(mul(IE, 0.057), add(div(div(div(Ce, sub(R, Y)), Gd), LAS), E)))"
43,0.6163,33,"add(div(sub(Ce, La), Nd), add(div(sub(M, E), 3.542), add(div(mul(sub(EN, R), sub(Gd, Ce)), 3.542), add(div(mul(sub(EN, La), sub(Gd, Y)), Y), E))))"
44,0.6180,37,"add(Ce, div(mul(div(mul(div(Sm, sub(R, mul(Sm, mul(mul(sub(Gd, Nd), neg(div(Sm, Ce))), mul(mul(sub(Gd, Nd), neg(div(Sm, Ce))), sub(Pr, La)))))), Sm), R), Sm), La))"
45,0.6188,17,"mul(0.498, add(add(Ce, div(EN, add(R, div(div(-4.233, EN), sub(EN, Pr))))), E))"
46,0.6194,33,"add(div(sub(Ce, E), Ce), add(div(sub(Nd, LAS), La), add(div(sub(M, La), La), add(div(add(div(sub(M, R), sub(EN, Nd)), sub(Ce, E)), LAS), E))))"
47,0.6198,27,"sub(add(div(sub(LAS, sub(sub(E, mul(sub(La, EN), sub(E, Gd))), mul(sub(La, Sm), sub(R, Gd)))), 3.946), E), sub(LAS, EN))"
48,0.6202,30,"add(div(div(sub(LAS, 7.342), sub(Y, R)), 7.057), add(div(mul(sub(Ce, E), add(mul(div(EN, Sm), add(Pr, La)), neg(add(Ce, IE)))), Y), E))"
49,0.6221,25,"add(Ce, div(sub(sub(sub(sub(Sm, sub(R, E)), sub(Ce, Gd)), sub(R, M)), div(Ce, div(Sm, sub(Gd, La)))), R))"
50,0.6230,23,"add(div(sub(EN, La), div(Y, sub(Gd, div(E, sub(Gd, 4.060))))), add(div(sub(R, E), sub(LAS, 2.596)), E))"
51,0.6248,31,"add(div(div(sub(LAS, Pr), sub(Y, R)), 4.025), add(div(sub(add(sub(Ce, E), add(sub(Ce, E), Y)), E), LAS), add(div(sub(Ce, 4.886), LAS), E)))"
52,0.6248,35,"add(div(mul(sub(Ce, Gd), sub(R, Sm)), 3.872), add(div(sub(M, E), 3.872), add(div(mul(neg(mul(neg(neg(Sm)), div(sub(4.606, Gd), neg(La)))), sub(La, EN)), Y), E)))"
53,0.6263,41,"mul(0.482, add(mul(0.482, add(M, add(div(sub(Gd, Ce), sub(Sm, La)), add(div(sub(E, Ce), sub(Y, La)), E)))), add(div(sub(Gd, Ce), sub(Sm, La)), add(div(sub(E, Ce), sub(Y, La)), E))))"
54,0.6263,41,"mul(0.482, add(mul(0.482, add(M, add(div(sub(Gd, Ce), sub(Sm, La)), add(div(sub(E, Ce), sub(Y, La)), E)))), add(div(sub(Gd, Ce), sub(Sm, La)), add(div(sub(E, Ce), sub(Y, La)), E))))"
55,0.6263,41,"mul(0.482, add(mul(0.482, add(M, add(div(sub(Gd, Ce), sub(Sm, La)), add(div(sub(E, Ce), sub(Y, La)), E)))), add(div(sub(Gd, Ce), sub(Sm, La)), add(div(sub(E, Ce), sub(Y, La)), E))))"
56,0.6263,41,"mul(0.482, add(mul(0.482, add(M, add(div(sub(Gd, Ce), sub(Sm, La)), add(div(sub(E, Ce), sub(Y, La)), E)))), add(div(sub(Gd, Ce), sub(Sm, La)), add(div(sub(E, Ce), sub(Y, La)), E))))"
57,0.6283,30,"add(div(neg(div(sub(Pr, LAS), sub(Y, R))), add(-1.913, IE)), add(div(mul(sub(LAS, Y), sub(IE, Nd)), LAS), add(div(sub(Ce, E), LAS), E)))"
58,0.6284,23,"div(add(mul(div(add(div(Ce, IE), add(div(sub(6.618, E), sub(EN, Nd)), EN)), LAS), EN), add(E, 6.817)), 3.055)"
59,0.6286,21,"add(mul(div(sub(Pr, LAS), sub(Ce, Y)), div(sub(sub(7.128, div(Gd, Ce)), Gd), sub(La, Y))), E)"
60,0.6357,20,"add(div(neg(div(sub(Pr, LAS), sub(Y, R))), 3.955), add(div(sub(Ce, E), add(-2.727, LAS)), E))"
61,0.6373,28,"div(add(add(sub(E, LAS), EN), add(add(mul(sub(Sm, La), add(sub(neg(Ce), sub(Y, IE)), Gd)), EN), add(sub(Nd, Y), E))), 3.055)"
62,0.6373,28,"div(add(add(sub(Nd, Y), EN), add(add(mul(sub(Sm, La), add(sub(neg(Ce), sub(Y, IE)), Gd)), EN), add(sub(E, LAS), E))), 3.055)"
63,0.6373,28,"div(add(add(sub(Nd, Y), EN), add(add(mul(sub(Sm, La), add(sub(neg(Ce), sub(Y, IE)), Gd)), EN), add(sub(E, LAS), E))), 3.055)"
64,0.6379,26,"add(div(neg(div(sub(Pr, LAS), sub(Y, R))), add(-1.985, IE)), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), E)))"
65,0.6379,26,"add(div(neg(div(sub(Pr, LAS), sub(Y, R))), add(-1.985, IE)), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), E)))"
66,0.6382,26,"add(div(neg(div(sub(Pr, LAS), sub(Y, R))), add(-1.913, IE)), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), E)))"
67,0.6382,26,"add(div(neg(div(sub(Pr, LAS), sub(Y, R))), add(-1.913, IE)), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), E)))"
68,0.6382,26,"add(div(neg(div(sub(Pr, LAS), sub(Y, R))), add(-1.913, IE)), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), E)))"
69,0.6384,25,"add(Ce, div(add(add(add(Sm, sub(LAS, Pr)), sub(add(Sm, div(sub(Pr, E), sub(EN, Pr))), Ce)), sub(Gd, Pr)), R))"
70,0.6392,29,"add(div(sub(R, La), 1.921), add(div(mul(add(div(Ce, M), sub(Gd, La)), div(div(Ce, sub(Gd, Y)), sub(Y, La))), add(-2.993, Y)), E))"
71,0.6407,28,"div(add(add(sub(E, LAS), E), add(add(mul(sub(Sm, La), add(sub(neg(Ce), sub(Nd, M)), Gd)), EN), add(div(M, LAS), EN))), 3.055)"
72,0.6407,28,"div(add(add(sub(E, LAS), E), add(add(mul(sub(Sm, La), add(sub(neg(Ce), sub(Nd, M)), Gd)), EN), add(div(M, LAS), EN))), 3.055)"
73,0.6430,21,"add(div(div(sub(LAS, 7.055), sub(Y, R)), La), add(div(sub(Ce, E), 2.691), add(div(1.810, E), E)))"
74,0.6431,21,"mul(0.482, add(add(add(E, div(sub(Ce, Gd), sub(La, Sm))), div(sub(5.320, Gd), sub(La, Y))), M))"
75,0.6465,23,"add(div(div(sub(M, La), div(add(LAS, LAS), M)), div(sub(div(6.126, Gd), sub(Sm, Gd)), sub(Y, La))), E)"
76,0.6470,21,"add(div(sub(M, E), 2.619), add(div(sub(Ce, Gd), div(add(1.882, sub(Nd, Sm)), sub(R, EN))), E))"
77,0.6479,21,"add(div(div(sub(LAS, 7.055), sub(Y, R)), La), add(sub(Pr, 6.721), add(div(sub(Ce, LAS), IE), E)))"
78,0.6486,30,"add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Nd, LAS), E), add(div(Ce, neg(mul(mul(LAS, LAS), sub(Y, R)))), E))))"
79,0.6514,21,"add(div(sub(div(Nd, div(E, Ce)), LAS), LAS), add(div(div(div(Ce, Sm), sub(R, Y)), LAS), E))"
80,0.6520,29,"add(div(sub(Gd, mul(div(R, La), mul(div(R, La), E))), La), add(div(div(div(-3.979, M), sub(Y, R)), La), add(sub(R, La), E)))"
81,0.6534,23,"add(div(sub(mul(div(EN, Y), mul(sub(EN, R), mul(div(EN, La), sub(M, R)))), sub(E, Ce)), 2.651), E)"
82,0.6557,21,"add(div(2.101, R), add(div(sub(Ce, E), 2.101), add(div(div(div(Ce, LAS), sub(R, Y)), M), E)))"
83,0.6590,45,"add(div(sub(M, R), div(La, sub(add(div(sub(M, R), div(La, sub(EN, add(R, sub(R, add(EN, 1.902)))))), add(div(sub(Ce, E), 1.902), E)), add(R, sub(R, add(EN, 1.902)))))), add(div(sub(Ce, E), 1.902), E))"
84,0.6603,35,"add(div(sub(Pr, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(mul(add(-6.419, IE), div(neg(div(Pr, Sm)), mul(sub(Y, R), neg(4.876)))), E))))"
85,0.6615,21,"add(div(sub(6.979, E), add(sub(Sm, Ce), 3.398)), add(div(div(div(Ce, M), sub(R, Y)), Gd), E))"
86,0.6615,21,"add(div(sub(6.979, E), add(sub(Sm, Ce), 3.398)), add(div(div(div(Ce, M), sub(R, Y)), Gd), E))"
87,0.6640,23,"add(div(sub(Ce, LAS), LAS), add(div(sub(Nd, E), E), add(div(div(div(Ce, LAS), sub(R, Y)), LAS), E)))"
88,0.6640,24,"add(div(sub(Ce, LAS), LAS), add(div(neg(Ce), mul(mul(LAS, LAS), sub(Y, R))), add(div(sub(Pr, E), E), E)))"
89,0.6646,23,"add(div(sub(M, E), 2.730), add(div(sub(Ce, La), Y), add(div(mul(sub(R, EN), sub(Ce, Gd)), 3.553), E)))"
90,0.6650,17,"mul(0.482, add(add(Ce, div(M, add(mul(sub(R, EN), sub(M, R)), R))), E))"
91,0.6652,21,"add(div(add(div(-7.999, mul(add(M, Gd), sub(Y, R))), mul(sub(Nd, LAS), sub(Nd, LAS))), La), E)"
92,0.6661,25,"add(div(sub(Ce, E), 3.073), add(div(sub(R, E), LAS), add(div(sub(M, La), sub(La, div(M, sub(Gd, Ce)))), E)))"
93,0.6670,23,"add(div(sub(M, E), 2.415), add(div(mul(sub(Ce, Gd), sub(R, EN)), 3.021), add(div(sub(Ce, R), Y), E)))"
94,0.6677,19,"add(sub(div(Pr, LAS), div(E, Ce)), add(div(div(sub(LAS, Pr), sub(Y, R)), 3.973), E))"
95,0.6681,17,"mul(0.482, add(Ce, add(div(add(Gd, div(sub(7.068, IE), sub(R, Y))), La), E)))"
96,0.6687,23,"add(div(sub(mul(Ce, div(R, E)), E), LAS), add(div(sub(M, Ce), add(-2.956, div(EN, sub(EN, La)))), E))"
97,0.6688,19,"add(div(sub(add(Ce, mul(mul(sub(EN, R), sub(M, R)), sub(Sm, 5.111))), E), 2.162), E)"
98,0.6689,21,"add(div(sub(Nd, E), add(sub(Sm, Ce), 3.531)), add(div(div(div(Ce, M), sub(R, Y)), Gd), E))"
99,0.6689,25,"add(div(sub(M, La), sub(R, 3.890)), add(div(sub(R, E), 3.890), add(div(div(sub(E, EN), sub(Y, EN)), La), E)))"
100,0.6703,21,"add(div(1.842, sub(R, sub(sub(M, R), sub(R, M)))), add(div(sub(Ce, E), add(-3.618, Sm)), E))"
101,0.6703,17,"mul(0.482, add(Ce, add(div(add(Gd, div(sub(Nd, IE), sub(R, Y))), La), E)))"
102,0.6716,21,"add(div(add(add(div(-8.069, mul(mul(LAS, 1.637), sub(Y, R))), sub(Ce, LAS)), sub(Pr, E)), LAS), E)"
103,0.6738,23,"add(div(sub(Ce, LAS), LAS), add(div(div(div(-6.011, Sm), sub(Y, R)), 7.932), add(div(sub(Pr, E), 3.744), E)))"
104,0.6771,19,"mul(0.482, add(add(Ce, div(div(div(M, sub(R, div(3.387, div(R, M)))), 0.456), LAS)), E))"
105,0.6772,23,"add(div(sub(Ce, E), add(-3.924, Sm)), add(div(div(sub(M, Ce), sub(neg(EN), neg(8.204))), sub(R, 4.218)), E))"
106,0.6792,30,"add(div(sub(div(div(Ce, 0.966), div(E, E)), La), 3.396), add(div(sub(M, E), add(Y, div(Nd, neg(sub(sub(Pr, LAS), sub(IE, EN)))))), E))"
107,0.6793,24,"add(div(neg(mul(sub(EN, R), sub(Ce, Gd))), 3.262), add(div(sub(M, E), 3.986), add(div(sub(Ce, La), Y), E)))"
108,0.6804,19,"add(div(add(sub(EN, LAS), add(sub(M, E), mul(sub(R, EN), sub(Ce, Gd)))), 3.347), E)"
109,0.6806,19,"add(div(mul(sub(7.864, La), add(sub(Ce, E), mul(sub(EN, R), sub(M, R)))), Y), E)"
110,0.6808,20,"add(div(sub(Gd, Y), sub(R, mul(sub(Y, E), neg(IE)))), add(div(sub(R, La), 1.575), E))"
111,0.6812,21,"add(div(sub(Ce, LAS), LAS), add(div(div(-0.590, sub(Y, R)), La), add(div(sub(Nd, E), E), E)))"
112,0.6813,31,"add(div(sub(Ce, sub(E, sub(M, sub(E, sub(M, sub(sub(La, mul(sub(Ce, Gd), sub(R, EN))), mul(sub(Ce, Gd), sub(R, EN)))))))), Y), E)"
113,0.6822,35,"add(div(div(sub(M, La), neg(add(-8.929, mul(div(IE, Y), EN)))), neg(add(-8.929, mul(div(IE, Y), EN)))), add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), E)))"
114,0.6844,48,"sub(add(mul(sub(EN, Gd), div(add(mul(sub(EN, Gd), div(E, mul(sub(Nd, Gd), div(Nd, sub(Pr, EN))))), E), mul(sub(Pr, Gd), div(Nd, sub(Pr, EN))))), E), sub(sub(IE, Gd), div(sub(add(neg(E), add(Nd, Y)), Sm), 4.097)))"
115,0.6852,22,"add(div(sub(Ce, E), div(Sm, 3.326)), add(div(div(add(M, neg(5.411)), sub(R, 4.254)), sub(R, 4.254)), E))"
116,0.6877,41,"add(div(sub(add(div(sub(EN, La), add(neg(div(mul(Y, R), neg(Gd))), -2.868)), add(div(sub(R, E), 2.226), E)), La), add(neg(div(mul(Y, R), neg(Gd))), -2.868)), add(div(sub(R, E), 2.226), E))"
117,0.6878,19,"mul(0.482, add(add(Ce, div(M, sub(R, div(mul(sub(M, R), add(2.869, Sm)), R)))), E))"
118,0.6881,19,"mul(0.482, add(div(Ce, neg(add(sub(M, R), add(sub(M, R), neg(R))))), add(E, Ce)))"
119,0.6881,17,"mul(0.482, add(add(Ce, div(Ce, add(add(R, sub(R, M)), sub(R, M)))), E))"
120,0.6881,17,"mul(0.482, add(add(Ce, div(Ce, add(add(sub(R, M), R), sub(R, M)))), E))"
121,0.6881,17,"mul(0.482, add(add(Ce, div(Ce, add(sub(R, M), add(sub(R, M), R)))), E))"
122,0.6881,19,"mul(0.482, add(E, add(Ce, div(Ce, add(neg(M), add(R, add(neg(M), add(R, R))))))))"
123,0.6882,45,"div(add(add(sub(E, IE), EN), add(add(mul(sub(EN, R), add(-6.451, Gd)), EN), add(sub(div(add(add(sub(E, IE), EN), add(add(mul(sub(EN, R), add(-6.451, Gd)), EN), add(sub(E, Sm), EN))), 3.055), Sm), EN))), 3.055)"
124,0.6887,21,"mul(0.482, add(add(Ce, div(M, sub(Nd, div(Gd, sub(La, sub(M, sub(sub(La, LAS), -4.807))))))), E))"
125,0.6890,23,"add(div(sub(M, E), 2.631), add(div(mul(sub(R, M), sub(R, EN)), 3.355), add(div(sub(Ce, La), 3.355), E)))"
126,0.6890,21,"mul(0.482, add(add(Ce, div(M, sub(R, div(EN, div(sub(R, 0.482), sub(M, sub(R, 0.482))))))), E))"
127,0.6895,37,"add(div(sub(M, La), La), add(div(sub(M, La), mul(mul(Ce, Ce), sub(R, Ce))), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Pr, LAS), LAS), E)))))"
128,0.6903,23,"add(div(sub(M, La), 3.371), add(div(sub(Ce, E), 3.371), add(div(sub(EN, R), div(3.371, sub(M, R))), E)))"
129,0.6920,33,"mul(0.482, add(Ce, add(div(M, add(R, sub(mul(R, div(R, mul(0.482, add(Ce, add(div(M, add(R, sub(mul(R, div(R, M)), M))), E))))), M))), E)))"
130,0.6920,33,"mul(0.482, add(add(Ce, div(M, sub(add(div(mul(R, R), mul(0.482, add(add(Ce, div(M, sub(add(div(mul(R, R), M), R), M))), E))), R), M))), E))"
131,0.6920,33,"mul(0.482, add(add(Ce, div(M, add(sub(R, M), mul(div(R, mul(0.482, add(add(Ce, div(M, add(sub(R, M), mul(div(R, M), R)))), E))), R)))), E))"
132,0.6923,39,"add(div(sub(Nd, E), add(div(div(sub(Gd, Y), sub(IE, La)), 3.511), E)), add(div(sub(M, E), IE), add(div(sub(Ce, La), 4.039), add(div(div(sub(Gd, Y), sub(IE, La)), 3.511), E))))"
133,0.6925,17,"mul(0.482, add(M, add(div(sub(M, add(R, sub(Ce, Gd))), sub(Sm, La)), E)))"
134,0.6925,17,"mul(0.482, add(M, add(div(sub(M, add(R, sub(Ce, Gd))), sub(Sm, La)), E)))"
135,0.6926,33,"mul(0.482, add(add(Ce, div(M, sub(div(R, div(M, R)), sub(mul(0.482, add(add(Ce, div(M, sub(div(R, div(M, R)), sub(M, R)))), E)), R)))), E))"
136,0.6926,41,"mul(0.482, add(add(Ce, div(M, div(R, div(M, sub(R, div(M, div(R, sub(mul(0.482, add(add(Ce, div(M, div(R, div(M, sub(R, div(M, div(R, sub(M, R)))))))), E)), R)))))))), E))"
137,0.6926,33,"mul(0.482, add(add(Ce, E), div(M, add(sub(R, mul(0.482, add(add(Ce, E), div(M, add(sub(R, M), mul(R, div(R, M))))))), mul(R, div(R, M))))))"
138,0.6934,27,"add(div(sub(M, La), div(add(Y, R), Gd)), add(div(sub(R, LAS), LAS), add(div(div(div(M, Y), sub(Gd, E)), Y), E)))"
139,0.6935,33,"add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(M, La), add(4.737, sub(mul(R, div(R, M)), M))), E))))"
140,0.6935,33,"add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(M, La), add(4.737, sub(mul(R, div(R, M)), M))), E))))"
141,0.6935,33,"add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(M, La), add(4.737, sub(mul(R, div(R, M)), M))), E))))"
142,0.6935,33,"add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(M, La), add(4.737, sub(mul(R, div(R, M)), M))), E))))"
143,0.6935,33,"add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(M, La), add(4.737, sub(mul(R, div(R, M)), M))), E))))"
144,0.6935,33,"add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(M, La), add(4.737, sub(mul(R, div(R, M)), M))), E))))"
145,0.6935,33,"add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(M, La), add(4.737, sub(mul(R, div(R, M)), M))), E))))"
146,0.6935,33,"add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(M, La), add(4.737, sub(mul(R, div(R, M)), M))), E))))"
147,0.6935,33,"add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(M, La), add(4.737, sub(mul(R, div(R, M)), M))), E))))"
148,0.6935,33,"add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(M, La), add(4.737, sub(mul(R, div(R, M)), M))), E))))"
149,0.6935,33,"add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(M, La), add(4.737, sub(mul(R, div(R, M)), M))), E))))"
150,0.6935,33,"add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(M, La), add(4.737, sub(mul(R, div(R, M)), M))), E))))"
151,0.6935,33,"add(div(sub(R, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), add(div(sub(M, La), add(4.737, sub(mul(R, div(R, M)), M))), E))))"
