Rank,RMSE,Length,Model Equation
15,0.5486,35,"div(mul(Y, M), add(add(add(IE, div(div(Nd, sub(Y, La)), mul(mul(neg(M), div(M, Nd)), div(M, Nd)))), div(div(div(-1.196, Y), sub(La, R)), neg(Y))), -0.089))"
16,0.5486,35,"div(mul(Y, M), add(add(add(IE, div(div(Nd, sub(Y, La)), mul(mul(neg(M), div(M, Nd)), div(M, Nd)))), div(div(div(-1.196, Y), sub(La, R)), neg(Y))), -0.089))"
17,0.5517,41,"mul(0.482, add(add(M, div(div(mul(0.482, add(add(M, div(div(Nd, sub(5.958, mul(La, div(sub(EN, R), sub(Nd, Gd))))), Pr)), E)), sub(5.958, mul(La, div(sub(EN, R), sub(Nd, Pr))))), La)), E))"
18,0.5634,22,"sub(sub(EN, div(neg(sub(R, sub(Pr, La))), LAS)), div(div(sub(Y, Sm), sub(Sm, Ce)), sub(Nd, La)))"
19,0.5634,22,"sub(sub(EN, div(neg(sub(R, sub(Pr, La))), LAS)), div(div(sub(Y, Sm), sub(Sm, Ce)), sub(Nd, La)))"
20,0.5802,21,"mul(0.482, add(add(M, div(div(Nd, sub(5.958, mul(La, div(sub(EN, R), sub(Nd, Gd))))), Pr)), E))"
21,0.5911,23,"add(add(EN, div(add(sub(Gd, 1.981), neg(R)), sub(3.513, E))), div(div(sub(IE, Sm), neg(E)), sub(EN, Sm)))"
22,0.5929,33,"div(add(7.601, add(add(sub(M, Gd), div(add(7.601, add(add(div(sub(EN, Nd), sub(R, Ce)), add(div(sub(EN, Nd), sub(R, Y)), E)), Ce)), 3.055)), EN)), 3.055)"
23,0.6089,33,"div(add(7.601, add(add(sub(M, Gd), div(add(7.601, add(add(div(sub(EN, Nd), sub(R, Ce)), add(div(sub(EN, Nd), sub(R, Ce)), Ce)), Ce)), 3.055)), EN)), 3.055)"
24,0.6123,33,"div(add(7.601, add(add(sub(M, Gd), div(add(7.601, add(add(div(sub(EN, Nd), sub(R, Ce)), add(div(sub(EN, Nd), sub(R, Ce)), E)), R)), 3.055)), EN)), 3.055)"
25,0.6437,19,"add(add(EN, div(sub(EN, R), mul(E, sub(4.966, Nd)))), div(sub(add(Pr, -1.646), EN), -3.185))"
26,0.6525,47,"sub(div(add(sub(Nd, La), add(sub(sub(div(add(sub(Nd, La), add(sub(EN, Y), div(sub(M, R), sub(E, Y)))), La), sub(div(Y, E), neg(-7.230))), Y), div(sub(M, R), sub(E, Y)))), La), sub(div(Y, E), neg(-7.230)))"
27,0.6635,16,"sub(sub(EN, add(neg(1.804), div(IE, R))), div(sub(6.509, E), sub(Nd, La)))"
28,0.6635,16,"sub(sub(EN, add(neg(1.804), div(IE, R))), div(sub(6.509, E), sub(Nd, La)))"
29,0.6734,16,"sub(sub(EN, add(neg(1.708), div(LAS, R))), div(sub(6.443, E), sub(Nd, La)))"
30,0.6734,16,"sub(sub(EN, add(neg(1.708), div(LAS, R))), div(sub(6.443, E), sub(Nd, La)))"
31,0.6950,17,"mul(0.482, add(M, sub(sub(sub(E, div(add(EN, -4.024), sub(La, Nd))), -0.395), -0.395)))"
32,0.6964,15,"mul(0.482, add(M, sub(sub(sub(E, div(1.513, sub(La, Nd))), -0.395), -0.395)))"
33,0.6978,22,"add(EN, div(add(Sm, sub(add(IE, sub(div(M, neg(Y)), La)), E)), sub(div(M, sub(Gd, Nd)), E)))"
34,0.7169,21,"add(add(EN, mul(Nd, -0.083)), div(sub(add(EN, div(sub(-6.856, R), add(Ce, 8.873))), R), sub(Nd, Gd)))"
35,0.7184,17,"add(EN, div(add(mul(EN, div(Sm, E)), neg(M)), add(sub(8.620, Nd), neg(Nd))))"
36,0.7191,17,"mul(0.482, add(M, add(add(E, div(sub(E, Sm), sub(EN, La))), div(EN, Pr))))"
37,0.7191,17,"mul(0.482, add(M, add(add(E, div(sub(E, Sm), sub(EN, La))), div(EN, Gd))))"
38,0.7191,17,"mul(0.482, add(M, add(add(E, div(sub(E, Sm), sub(EN, La))), div(EN, Gd))))"
39,0.7191,17,"mul(0.482, add(M, add(add(E, div(sub(E, Sm), sub(EN, La))), div(EN, Pr))))"
40,0.7232,29,"mul(0.482, add(add(div(div(mul(EN, add(div(mul(Nd, add(div(mul(Nd, E), La), sub(E, IE))), La), sub(E, IE))), La), La), EN), R))"
41,0.7265,37,"add(EN, div(div(mul(Gd, M), sub(Nd, 1.457)), div(mul(mul(Nd, sub(Nd, 4.654)), Nd), div(div(mul(Gd, M), sub(Nd, 1.457)), div(mul(mul(Nd, sub(Nd, 4.654)), Nd), sub(La, LAS))))))"
42,0.7265,37,"add(EN, div(div(mul(Gd, M), sub(Nd, 1.457)), div(mul(mul(Nd, sub(Nd, 4.654)), Nd), div(div(mul(Gd, M), sub(Nd, 1.457)), div(mul(mul(Nd, sub(Nd, 4.654)), Nd), sub(La, LAS))))))"
43,0.7266,21,"mul(0.482, add(M, sub(E, mul(mul(mul(sub(La, E), div(Y, Ce)), div(Y, Ce)), sub(M, La)))))"
44,0.7294,20,"add(add(EN, div(sub(EN, M), neg(add(sub(Nd, 8.921), Nd)))), div(sub(6.294, E), sub(Sm, 8.921)))"
45,0.7309,20,"add(add(EN, div(add(sub(Gd, 2.109), neg(R)), sub(3.419, E))), div(sub(IE, La), sub(2.109, Nd)))"
46,0.7309,20,"add(add(EN, div(add(sub(Gd, 2.109), neg(R)), sub(3.419, E))), div(sub(IE, La), sub(2.109, Nd)))"
47,0.7323,15,"mul(0.482, add(M, add(add(E, div(sub(E, Sm), sub(EN, La))), 0.482)))"
48,0.7323,15,"mul(0.482, add(M, add(add(E, div(sub(E, Sm), sub(EN, La))), 0.482)))"
49,0.7361,17,"mul(0.482, add(M, add(mul(0.482, add(EN, R)), mul(sub(La, E), sub(La, Gd)))))"
50,0.7366,21,"add(EN, div(add(mul(sub(Gd, Nd), Sm), mul(sub(Gd, Nd), Sm)), div(mul(Nd, Nd), sub(La, LAS))))"
51,0.7419,14,"sub(div(sub(IE, EN), add(EN, -7.938)), sub(div(Pr, E), neg(-7.445)))"
52,0.7419,14,"sub(div(sub(IE, EN), add(EN, -7.938)), sub(div(Pr, E), neg(-7.445)))"
53,0.7426,16,"mul(0.482, add(M, sub(E, div(div(neg(mul(2.161, Nd)), sub(Pr, La)), IE))))"
54,0.7426,16,"mul(0.482, add(M, sub(E, div(div(neg(mul(2.161, Nd)), sub(Pr, La)), IE))))"
55,0.7478,26,"add(EN, div(add(EN, neg(add(EN, div(add(EN, neg(sub(add(neg(-7.230), Nd), IE))), neg(add(Nd, -3.913)))))), neg(add(Nd, -3.913))))"
56,0.7556,14,"add(EN, div(add(sub(IE, div(R, Sm)), neg(La)), sub(3.278, Nd)))"
57,0.7561,13,"add(EN, div(sub(sub(IE, div(R, Sm)), La), sub(3.261, Nd)))"
58,0.7575,14,"add(EN, div(add(IE, add(neg(E), sub(EN, Pr))), add(Gd, -8.763)))"
59,0.7575,14,"add(EN, div(add(IE, add(neg(E), sub(EN, Pr))), add(Gd, -8.763)))"
60,0.7575,16,"add(EN, div(sub(neg(add(M, E)), neg(add(EN, Sm))), neg(add(Nd, -3.349))))"
61,0.7578,16,"add(EN, div(add(sub(-1.743, sub(R, add(IE, EN))), neg(E)), sub(1.945, E)))"
62,0.7586,21,"div(add(E, Gd), add(div(E, div(add(EN, Pr), add(div(IE, E), div(E, EN)))), div(IE, E)))"
63,0.7586,21,"div(add(E, Gd), add(div(E, div(add(EN, Pr), add(div(IE, E), div(E, EN)))), div(IE, E)))"
64,0.7586,21,"div(add(E, Gd), add(div(E, div(add(EN, Pr), add(div(IE, E), div(E, EN)))), div(IE, E)))"
65,0.7601,17,"div(mul(Y, M), sub(sub(add(IE, div(div(E, sub(Pr, La)), -5.367)), -0.091), -0.091))"
66,0.7602,25,"add(EN, div(add(IE, add(add(add(neg(R), sub(EN, E)), sub(LAS, La)), sub(3.907, Nd))), add(neg(R), sub(EN, E))))"
67,0.7608,23,"sub(div(add(sub(E, La), sub(Nd, Y)), sub(La, add(sub(E, La), sub(Nd, Y)))), sub(div(Y, E), 7.258))"
68,0.7610,14,"mul(0.482, add(M, add(E, neg(mul(sub(E, Ce), sub(R, EN))))))"
69,0.7626,11,"add(div(sub(La, LAS), sub(Nd, 3.381)), add(EN, 0.274))"
70,0.7632,17,"mul(0.482, add(sub(mul(div(Nd, IE), mul(div(Nd, IE), sub(M, La))), -6.212), E))"
71,0.7637,17,"add(EN, div(sub(sub(add(add(R, E), R), 4.919), add(Y, EN)), add(E, -1.172)))"
72,0.7638,24,"sub(div(add(add(sub(E, La), add(sub(E, La), sub(EN, Y))), sub(Nd, Y)), La), sub(div(LAS, E), neg(-7.230)))"
73,0.7640,13,"sub(sub(EN, div(La, -4.682)), div(Y, add(R, sub(E, Sm))))"
74,0.7640,13,"sub(sub(EN, div(La, -4.682)), div(Y, add(R, sub(E, Sm))))"
75,0.7640,13,"sub(sub(EN, div(La, -4.682)), div(Y, add(R, sub(E, Sm))))"
76,0.7640,13,"sub(sub(EN, div(La, -4.682)), div(Y, add(R, sub(E, Sm))))"
77,0.7640,13,"sub(sub(EN, div(La, -4.682)), div(Y, add(R, sub(E, Sm))))"
78,0.7640,13,"sub(sub(EN, div(La, -4.682)), div(Y, add(R, sub(E, Sm))))"
79,0.7640,13,"sub(sub(EN, div(La, -4.682)), div(Y, add(R, sub(E, Sm))))"
80,0.7648,14,"add(EN, div(add(IE, div(neg(E), div(EN, Pr))), add(Gd, -8.763)))"
81,0.7672,11,"div(add(E, Pr), add(div(E, EN), div(IE, E)))"
82,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
83,0.7672,11,"div(add(E, Gd), add(div(IE, E), div(E, EN)))"
84,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
85,0.7672,11,"div(add(Pr, E), add(div(E, EN), div(IE, E)))"
86,0.7672,11,"div(add(Gd, E), add(div(E, EN), div(IE, E)))"
87,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
88,0.7672,11,"div(add(Gd, E), add(div(E, EN), div(IE, E)))"
89,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
90,0.7672,11,"div(add(Pr, E), add(div(E, EN), div(IE, E)))"
91,0.7672,11,"div(add(E, Gd), add(div(IE, E), div(E, EN)))"
92,0.7672,11,"div(add(Gd, E), add(div(E, EN), div(IE, E)))"
93,0.7672,11,"div(add(Gd, E), add(div(E, EN), div(IE, E)))"
94,0.7672,11,"div(add(Gd, E), add(div(E, EN), div(IE, E)))"
95,0.7672,11,"div(add(E, Pr), add(div(E, EN), div(IE, E)))"
96,0.7672,11,"div(add(E, Gd), add(div(IE, E), div(E, EN)))"
97,0.7672,11,"div(add(Pr, E), add(div(E, EN), div(IE, E)))"
98,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
99,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
100,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
101,0.7672,11,"div(add(E, Gd), add(div(IE, E), div(E, EN)))"
102,0.7672,11,"div(add(E, Gd), add(div(IE, E), div(E, EN)))"
103,0.7672,11,"div(add(Pr, E), add(div(E, EN), div(IE, E)))"
104,0.7672,11,"div(add(Gd, E), add(div(E, EN), div(IE, E)))"
105,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
106,0.7672,11,"div(add(Gd, E), add(div(E, EN), div(IE, E)))"
107,0.7672,11,"div(add(Pr, E), add(div(E, EN), div(IE, E)))"
108,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
109,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
110,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
111,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
112,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
113,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
114,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
115,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
116,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
117,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
118,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
119,0.7672,11,"div(add(E, Gd), add(div(IE, E), div(E, EN)))"
120,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
121,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
122,0.7672,11,"div(add(E, Pr), add(div(E, EN), div(IE, E)))"
123,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
124,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
125,0.7672,11,"div(add(Gd, E), add(div(E, EN), div(IE, E)))"
126,0.7672,11,"div(add(Pr, E), add(div(E, EN), div(IE, E)))"
127,0.7672,11,"div(add(E, Gd), add(div(IE, E), div(E, EN)))"
128,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
129,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
130,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
131,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
132,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
133,0.7672,11,"div(add(Pr, E), add(div(E, EN), div(IE, E)))"
134,0.7672,11,"div(add(Pr, E), add(div(E, EN), div(IE, E)))"
135,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
136,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
137,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
138,0.7672,11,"div(add(E, Gd), add(div(IE, E), div(E, EN)))"
139,0.7672,11,"div(add(E, Gd), add(div(IE, E), div(E, EN)))"
140,0.7672,11,"div(add(E, Gd), add(div(IE, E), div(E, EN)))"
141,0.7672,11,"div(add(Gd, E), add(div(E, EN), div(IE, E)))"
142,0.7672,11,"div(add(Pr, E), add(div(E, EN), div(IE, E)))"
143,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
144,0.7672,11,"div(add(E, Gd), add(div(E, EN), div(IE, E)))"
145,0.7672,11,"div(add(Pr, E), add(div(E, EN), div(IE, E)))"
146,0.7672,11,"div(add(Pr, E), add(div(E, EN), div(IE, E)))"
147,0.7672,11,"div(add(Gd, E), add(div(E, EN), div(IE, E)))"
148,0.7672,11,"div(add(Pr, E), add(div(E, EN), div(IE, E)))"
149,0.7677,14,"add(EN, div(add(div(LAS, div(E, EN)), neg(M)), sub(2.451, E)))"
150,0.7693,11,"div(add(Gd, E), add(div(Nd, EN), div(IE, Nd)))"
151,0.7693,11,"div(add(Gd, E), add(div(Nd, EN), div(IE, Nd)))"
152,0.7693,11,"div(add(Pr, E), add(div(Nd, EN), div(IE, Nd)))"
153,0.7693,11,"div(add(Pr, E), add(div(Nd, EN), div(IE, Nd)))"
154,0.7693,11,"div(add(Gd, E), add(div(Nd, EN), div(IE, Nd)))"
155,0.7693,11,"div(add(Gd, E), add(div(Nd, EN), div(IE, Nd)))"
156,0.7693,11,"div(add(Pr, E), add(div(Nd, EN), div(IE, Nd)))"
157,0.7693,11,"div(add(Pr, E), add(div(Nd, EN), div(IE, Nd)))"
158,0.7693,11,"div(add(Pr, E), add(div(Nd, EN), div(IE, Nd)))"
159,0.7693,11,"div(add(Gd, E), add(div(Nd, EN), div(IE, Nd)))"
160,0.7694,17,"add(EN, div(La, div(Nd, div(4.639, div(Nd, div(4.639, div(E, sub(R, 5.810))))))))"
161,0.7694,17,"add(EN, div(La, div(Nd, div(4.639, div(Nd, div(4.639, div(E, sub(R, 5.810))))))))"
162,0.7694,17,"add(EN, div(La, div(Nd, div(4.639, div(Nd, div(4.639, div(E, sub(R, 5.810))))))))"
163,0.7694,17,"add(EN, div(La, div(Nd, div(4.639, div(Nd, div(4.639, div(E, sub(R, 5.810))))))))"
164,0.7694,17,"add(EN, div(La, div(Nd, div(4.639, div(Nd, div(4.639, div(E, sub(R, 5.810))))))))"
165,0.7697,12,"div(add(M, sub(R, div(E, div(La, neg(EN))))), 3.008)"
166,0.7705,11,"div(add(Nd, Gd), add(div(Nd, EN), div(IE, E)))"
167,0.7705,11,"div(add(Nd, Pr), add(div(Nd, EN), div(IE, E)))"
168,0.7705,11,"div(add(Nd, Gd), add(div(Nd, EN), div(IE, E)))"
169,0.7705,11,"div(add(Nd, Pr), add(div(Nd, EN), div(IE, E)))"
170,0.7705,11,"div(add(Nd, Gd), add(div(Nd, EN), div(IE, E)))"
171,0.7705,11,"div(add(Nd, Pr), add(div(Nd, EN), div(IE, E)))"
172,0.7723,13,"mul(0.482, add(sub(M, div(add(-8.489, IE), sub(Pr, La))), E))"
173,0.7728,13,"mul(div(EN, add(div(LAS, sub(EN, add(Pr, Ce))), 6.540)), R)"
174,0.7729,13,"mul(0.482, add(add(M, div(div(Nd, sub(5.958, La)), IE)), E))"
175,0.7733,14,"div(mul(Y, M), add(IE, div(div(E, sub(Pr, La)), neg(M))))"
176,0.7744,16,"add(sub(div(La, EN), div(neg(sub(2.190, add(sub(IE, E), IE))), R)), EN)"
177,0.7748,11,"div(add(R, EN), add(div(R, Pr), div(IE, E)))"
178,0.7748,11,"div(add(R, EN), add(div(R, Gd), div(IE, E)))"
179,0.7748,11,"div(add(R, EN), add(div(IE, E), div(R, Gd)))"
180,0.7748,11,"div(add(R, EN), add(div(R, Pr), div(IE, E)))"
181,0.7748,11,"div(add(R, EN), add(div(R, Pr), div(IE, E)))"
182,0.7758,11,"div(add(La, EN), add(div(La, Gd), div(IE, E)))"
183,0.7758,11,"div(add(La, EN), add(div(La, Gd), div(IE, E)))"
184,0.7758,11,"div(add(La, EN), add(div(La, Gd), div(IE, E)))"
185,0.7758,11,"div(add(La, EN), add(div(La, Gd), div(IE, E)))"
186,0.7758,11,"div(add(La, EN), add(div(La, Pr), div(IE, E)))"
187,0.7758,11,"div(add(La, EN), add(div(La, Gd), div(IE, E)))"
188,0.7758,11,"div(add(La, EN), add(div(La, Pr), div(IE, E)))"
189,0.7764,25,"div(add(Sm, div(add(Sm, add(add(R, EN), -5.772)), sub(div(LAS, Nd), div(-5.647, IE)))), sub(div(LAS, Nd), div(-5.647, IE)))"
190,0.7768,17,"sub(sub(sub(sub(EN, div(neg(R), LAS)), div(IE, E)), div(neg(La), EN)), 0.685)"
191,0.7770,15,"mul(0.463, add(M, add(E, div(8.129, add(Ce, mul(7.731, sub(Gd, EN)))))))"
192,0.7773,11,"div(add(R, Pr), add(div(R, EN), div(IE, E)))"
193,0.7777,13,"mul(0.482, add(M, mul(div(add(6.389, Nd), add(La, La)), E)))"
194,0.7780,11,"div(add(div(mul(EN, E), La), add(M, R)), 3.055)"
195,0.7780,11,"div(add(M, add(R, div(mul(E, EN), La))), 3.055)"
196,0.7780,11,"div(add(M, add(R, div(mul(E, EN), La))), 3.055)"
197,0.7780,11,"div(add(M, add(R, div(mul(E, EN), La))), 3.055)"
198,0.7780,11,"div(add(R, add(M, mul(E, div(EN, La)))), 3.055)"
199,0.7780,11,"div(add(M, add(R, div(mul(E, EN), La))), 3.055)"
200,0.7788,11,"div(add(6.480, E), add(div(E, EN), div(Y, E)))"
201,0.7788,11,"div(add(6.480, E), add(div(E, EN), div(Y, E)))"
202,0.7788,11,"div(add(6.480, E), add(div(E, EN), div(Y, E)))"
203,0.7788,11,"div(add(6.480, E), add(div(E, EN), div(Y, E)))"
204,0.7788,11,"div(add(6.480, E), add(div(E, EN), div(Y, E)))"
205,0.7788,11,"div(add(6.480, E), add(div(E, EN), div(Y, E)))"
206,0.7793,14,"add(EN, div(add(IE, sub(neg(R), div(Y, M))), add(Gd, -8.763)))"
207,0.7793,14,"add(EN, div(add(IE, sub(neg(R), div(Y, M))), add(Gd, -8.763)))"
208,0.7793,14,"add(EN, div(add(IE, sub(neg(R), div(Y, M))), add(Gd, -8.763)))"
209,0.7793,14,"add(EN, div(add(IE, sub(neg(R), div(Y, M))), add(Gd, -8.763)))"
210,0.7793,14,"add(EN, div(add(IE, sub(neg(R), div(Y, M))), add(Gd, -8.763)))"
211,0.7793,14,"add(EN, div(add(IE, sub(neg(R), div(Y, M))), add(Gd, -8.763)))"
212,0.7796,11,"div(add(La, Gd), add(div(La, EN), div(IE, E)))"
213,0.7796,11,"div(add(La, Gd), add(div(La, EN), div(IE, E)))"
214,0.7796,11,"div(add(Gd, La), add(div(La, EN), div(IE, E)))"
215,0.7798,11,"div(add(6.350, E), add(div(Y, E), div(E, EN)))"
216,0.7798,17,"div(sub(add(R, sub(add(R, sub(add(La, mul(Nd, EN)), 3.540)), IE)), IE), Nd)"
217,0.7801,11,"div(add(Pr, EN), add(div(Sm, E), div(IE, Sm)))"
218,0.7801,11,"div(add(Gd, EN), add(div(Sm, E), div(IE, Sm)))"
219,0.7801,11,"div(add(EN, Gd), add(div(Sm, E), div(IE, Sm)))"
220,0.7801,11,"div(add(Pr, EN), add(div(Sm, E), div(IE, Sm)))"
221,0.7801,11,"div(add(Gd, EN), add(div(Sm, E), div(IE, Sm)))"
222,0.7801,11,"div(add(Pr, EN), add(div(Sm, E), div(IE, Sm)))"
223,0.7801,11,"div(add(Gd, EN), add(div(Sm, E), div(IE, Sm)))"
224,0.7801,11,"div(add(Pr, EN), add(div(Sm, E), div(IE, Sm)))"
225,0.7801,11,"div(add(Pr, EN), add(div(Sm, E), div(IE, Sm)))"
226,0.7801,11,"div(add(Gd, EN), add(div(Sm, E), div(IE, Sm)))"
227,0.7801,11,"div(add(Pr, EN), add(div(Sm, E), div(IE, Sm)))"
228,0.7801,11,"div(add(EN, Gd), add(div(IE, Sm), div(Sm, E)))"
229,0.7801,11,"div(add(EN, Gd), add(div(IE, Sm), div(Sm, E)))"
230,0.7801,11,"div(add(Pr, EN), add(div(Sm, E), div(IE, Sm)))"
231,0.7801,11,"div(add(Gd, EN), add(div(Sm, E), div(IE, Sm)))"
232,0.7801,11,"div(add(Gd, EN), add(div(Sm, E), div(IE, Sm)))"
233,0.7801,11,"div(add(Pr, EN), add(div(Sm, E), div(IE, Sm)))"
234,0.7801,11,"div(add(Gd, EN), add(div(Sm, E), div(IE, Sm)))"
235,0.7801,11,"div(add(Pr, EN), add(div(Sm, E), div(IE, Sm)))"
236,0.7801,11,"div(add(Pr, EN), add(div(Sm, E), div(IE, Sm)))"
237,0.7801,11,"div(add(Pr, EN), add(div(Sm, E), div(IE, Sm)))"
238,0.7801,11,"div(add(Pr, EN), add(div(Sm, E), div(IE, Sm)))"
239,0.7819,11,"div(add(Ce, Pr), add(div(Ce, EN), div(IE, E)))"
240,0.7819,11,"div(add(Ce, Gd), add(div(Ce, EN), div(IE, E)))"
241,0.7819,13,"mul(0.486, add(add(EN, div(sub(Y, La), sub(Nd, Pr))), 6.507))"
242,0.7828,13,"mul(0.482, add(M, div(mul(0.482, add(Gd, Nd)), div(La, E))))"
243,0.7828,13,"mul(0.482, add(M, mul(div(E, La), mul(0.482, add(Gd, Nd)))))"
244,0.7830,11,"div(add(EN, Pr), add(div(IE, E), div(LAS, LAS)))"
245,0.7830,11,"div(add(Gd, EN), add(div(E, E), div(IE, E)))"
246,0.7830,11,"div(add(EN, Gd), add(div(EN, EN), div(IE, E)))"
247,0.7830,11,"div(add(EN, Pr), add(div(EN, EN), div(IE, E)))"
248,0.7830,11,"div(add(EN, Pr), add(div(Sm, Sm), div(IE, E)))"
249,0.7830,11,"div(add(EN, Gd), add(div(EN, EN), div(IE, E)))"
250,0.7832,25,"mul(0.482, add(M, mul(div(E, sub(La, -6.269)), add(Pr, mul(0.482, add(M, mul(div(E, sub(La, -6.269)), add(Pr, Nd))))))))"
251,0.7833,13,"mul(0.482, add(M, mul(div(E, sub(La, -6.269)), add(6.976, Nd))))"
252,0.7834,13,"mul(0.482, add(M, mul(div(E, sub(La, -6.269)), add(7.016, Nd))))"
253,0.7834,12,"add(EN, div(IE, div(mul(-1.468, E), neg(sub(R, 5.401)))))"
254,0.7834,12,"add(EN, div(IE, div(mul(-1.468, E), neg(sub(R, 5.401)))))"
255,0.7834,12,"add(EN, div(IE, div(mul(-1.468, E), neg(sub(R, 5.401)))))"
256,0.7834,12,"add(EN, div(IE, div(mul(-1.468, E), neg(sub(R, 5.401)))))"
257,0.7834,12,"add(EN, div(IE, div(mul(-1.468, E), neg(sub(R, 5.401)))))"
