# LAMMPS data file written by OVITO Basic 3.5.4
24000 atoms
4 atom types
0.0 77.9761 xlo xhi
0.0 77.9761 ylo yhi
0.0 76.4216 zlo zhi

Masses

1 137.327  # Ba
2 140.90765  # Pr
3 58.933195  # Co
4 15.999  # O

Atoms  # charge

115 1 0.0 76.0266975 1.9494025 0.0
116 2 0.0 76.0266975 1.9494025 3.82108
117 3 0.0 74.077295 0.0 1.92582432
118 4 0.0 74.077295 0.0 0.0
119 4 0.0 74.077295 1.9494025 2.10541508
120 4 0.0 74.077295 0.0 3.82108
121 1 0.0 1.9494025 5.8482075 0.0
122 2 0.0 1.9494025 5.8482075 3.82108
123 3 0.0 0.0 3.898805 1.92582432
124 4 0.0 0.0 3.898805 0.0
125 4 0.0 0.0 5.8482075 2.10541508
126 4 0.0 0.0 3.898805 3.82108
127 1 0.0 5.8482075 5.8482075 0.0
128 2 0.0 5.8482075 5.8482075 3.82108
129 3 0.0 3.898805 3.898805 1.92582432
130 4 0.0 3.898805 3.898805 0.0
131 4 0.0 3.898805 5.8482075 2.10541508
132 4 0.0 3.898805 3.898805 3.82108
133 1 0.0 9.7470125 5.8482075 0.0
134 2 0.0 9.7470125 5.8482075 3.82108
135 3 0.0 7.79761 3.898805 1.92582432
136 4 0.0 7.79761 3.898805 0.0
137 4 0.0 7.79761 5.8482075 2.10541508
138 4 0.0 7.79761 3.898805 3.82108
139 1 0.0 13.6458175 5.8482075 0.0
140 2 0.0 13.6458175 5.8482075 3.82108
141 3 0.0 11.696415 3.898805 1.92582432
142 4 0.0 11.696415 3.898805 0.0
143 4 0.0 11.696415 5.8482075 2.10541508
144 4 0.0 11.696415 3.898805 3.82108
145 1 0.0 17.5446225 5.8482075 0.0
146 2 0.0 17.5446225 5.8482075 3.82108
147 3 0.0 15.59522 3.898805 1.92582432
148 4 0.0 15.59522 3.898805 0.0
149 4 0.0 15.59522 5.8482075 2.10541508
150 4 0.0 15.59522 3.898805 3.82108
