Rank,RMSE,Length,Model Equation
1,0.4528,23,"add(div(add(add(sub(E, LAS), sub(EN, LAS)), sub(E, La)), mul(sub(Sm, add(IE, M)), sub(IE, La))), E)"
2,0.4705,24,"add(div(add(add(sub(R, LAS), sub(E, La)), sub(E, La)), mul(neg(sub(Gd, sub(Sm, Ce))), sub(IE, La))), E)"
3,0.4708,20,"add(div(sub(mul(E, div(mul(E, div(M, La)), La)), LAS), mul(neg(Nd), sub(IE, La))), E)"
4,0.4818,21,"add(div(sub(E, LAS), mul(sub(La, IE), 3.518)), add(div(sub(EN, La), mul(sub(La, IE), 8.200)), E))"
5,0.5103,20,"add(div(add(add(sub(E, LAS), sub(R, La)), sub(E, La)), mul(neg(Gd), sub(IE, La))), E)"
6,0.5359,15,"add(div(sub(E, add(sub(5.698, Ce), Y)), mul(sub(La, IE), Nd)), E)"
7,0.5361,22,"add(div(sub(add(E, sub(R, LAS)), Y), mul(neg(Ce), sub(IE, La))), add(-0.100, add(-0.100, add(-0.100, E))))"
8,0.5402,23,"add(-0.103, add(-0.103, add(div(sub(E, LAS), mul(add(Nd, Y), sub(R, add(div(sub(E, LAS), -4.391), E)))), E)))"
9,0.5463,17,"add(div(neg(-0.100), sub(Y, EN)), add(div(neg(-0.100), mul(M, sub(R, Y))), E))"
10,0.5463,17,"add(div(neg(-0.100), sub(Y, EN)), add(div(neg(-0.100), mul(M, sub(R, Y))), E))"
11,0.5463,17,"add(div(neg(-0.100), sub(Y, EN)), add(div(neg(-0.100), mul(M, sub(R, Y))), E))"
12,0.5463,17,"add(div(neg(-0.100), sub(Y, EN)), add(div(neg(-0.100), mul(M, sub(R, Y))), E))"
13,0.5473,15,"add(-0.101, add(div(sub(Sm, E), mul(add(La, LAS), sub(EN, Nd))), E))"
14,0.5512,17,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(sub(LAS, sub(Ce, Nd)), LAS))), E)"
15,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
16,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
17,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
18,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
19,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
20,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
21,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
22,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
23,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
24,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
25,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
26,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
27,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
28,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
29,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
30,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
31,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
32,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
33,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
34,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
35,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
36,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
37,0.5515,13,"add(div(sub(E, Sm), mul(sub(Nd, EN), add(Sm, LAS))), E)"
