Rank,RMSE,Length,Model Equation
34,0.7668,13,"add(add(M, div(sub(Nd, 5.274), 3.426)), div(sub(E, M), 2.361))"
35,0.7669,19,"add(add(add(M, div(sub(E, M), 2.492)), div(sub(Nd, 5.207), Sm)), div(sub(Nd, 5.207), Sm))"
36,0.7670,14,"div(mul(neg(-7.057), mul(0.482, add(M, add(Nd, div(Gd, 8.210))))), Ce)"
37,0.7670,21,"add(add(add(M, div(sub(E, M), 2.233)), div(div(sub(Nd, 4.840), Sm), Sm)), div(sub(Nd, 4.840), Sm))"
38,0.7670,22,"add(add(add(M, div(sub(E, M), neg(-2.156))), div(div(sub(Nd, 4.860), Sm), Sm)), div(sub(Nd, 4.860), Sm))"
39,0.7670,23,"add(add(add(M, div(sub(E, M), 3.035)), div(sub(add(Nd, 0.719), Sm), La)), div(sub(E, M), add(Nd, 0.719)))"
40,0.7671,13,"mul(0.482, add(M, div(7.437, div(add(5.982, Pr), add(E, Nd)))))"
41,0.7672,13,"add(add(M, div(sub(E, M), 2.152)), div(sub(Nd, 5.376), 3.548))"
42,0.7677,13,"add(add(M, div(sub(Nd, 5.424), 3.283)), div(sub(E, M), 2.091))"
43,0.7681,13,"add(sub(div(Nd, Sm), div(M, Y)), mul(div(7.038, Pr), M))"
44,0.7687,21,"add(add(add(M, div(sub(E, M), 2.494)), div(div(sub(Nd, 4.860), Sm), Sm)), div(sub(Nd, 4.860), Sm))"
45,0.7691,11,"mul(0.482, add(M, div(sub(La, -1.907), div(R, Nd))))"
46,0.7692,11,"div(add(Nd, add(add(E, div(Gd, Y)), M)), 3.031)"
47,0.7694,17,"mul(div(add(Pr, mul(0.482, add(mul(0.482, add(Gd, Nd)), Nd))), add(E, Y)), E)"
48,0.7695,18,"sub(E, add(sub(neg(sub(Gd, IE)), div(sub(Y, E), 1.992)), div(sub(Nd, IE), -4.736)))"
49,0.7696,25,"add(sub(EN, add(LAS, div(sub(add(Sm, sub(add(LAS, div(sub(add(Sm, sub(LAS, La)), 3.385), R)), La)), 3.385), R))), E)"
50,0.7696,13,"add(div(sub(Nd, 4.907), Sm), add(div(sub(E, M), 2.272), M))"
51,0.7697,13,"add(add(M, div(sub(Nd, 4.869), Sm)), div(sub(E, M), 2.242))"
52,0.7698,17,"mul(div(add(div(Gd, div(IE, EN)), 6.623), add(div(Sm, E), add(E, LAS))), E)"
53,0.7698,11,"div(7.127, div(Pr, add(M, div(sub(Nd, M), 2.399))))"
54,0.7698,11,"div(7.127, div(Pr, add(M, div(sub(Nd, M), 2.399))))"
55,0.7699,11,"div(7.127, div(Pr, add(M, div(sub(Nd, M), 2.619))))"
56,0.7699,13,"add(add(M, div(sub(Nd, 4.823), Sm)), div(sub(E, M), 2.242))"
57,0.7699,22,"add(add(add(M, div(sub(E, M), neg(-2.573))), div(sub(Nd, 4.860), Sm)), div(div(sub(Nd, 4.860), Sm), Sm))"
58,0.7699,21,"add(add(add(M, div(sub(E, M), 2.237)), div(div(sub(Nd, LAS), Sm), Sm)), div(sub(Nd, 4.594), Sm))"
59,0.7701,11,"div(7.127, div(Pr, add(M, div(sub(Nd, M), 2.660))))"
60,0.7701,21,"add(add(add(add(neg(div(Sm, R)), E), div(div(2.983, neg(LAS)), neg(div(Sm, R)))), EN), neg(LAS))"
61,0.7702,13,"add(add(M, div(sub(Nd, 5.002), Sm)), div(sub(E, M), 2.165))"
62,0.7702,13,"add(add(M, div(sub(Nd, 5.002), Sm)), div(sub(E, M), 2.165))"
63,0.7705,13,"add(sub(div(Y, Sm), div(M, Nd)), add(sub(7.038, Pr), M))"
64,0.7708,13,"div(mul(6.861, mul(0.482, add(M, add(Nd, div(IE, E))))), Ce)"
65,0.7709,13,"add(add(M, div(sub(E, M), 2.091)), div(sub(Nd, 4.904), Sm))"
66,0.7711,11,"mul(0.482, add(mul(sub(Nd, -1.621), div(M, R)), La))"
67,0.7712,19,"add(add(add(M, div(sub(Nd, 4.974), Sm)), div(sub(Nd, LAS), Sm)), div(sub(E, M), 1.893))"
68,0.7713,17,"add(sub(7.127, sub(Pr, add(M, div(sub(Nd, M), Nd)))), div(sub(Nd, M), Nd))"
69,0.7713,17,"add(add(sub(7.127, sub(Pr, M)), div(sub(Nd, M), Nd)), div(sub(Nd, M), Nd))"
70,0.7713,13,"mul(div(add(M, R), add(add(LAS, La), div(La, 4.848))), E)"
71,0.7716,13,"add(add(M, div(sub(Nd, 4.671), Sm)), div(sub(E, M), 2.381))"
72,0.7717,13,"add(sub(div(6.934, M), div(M, Nd)), mul(div(6.934, Ce), M))"
73,0.7717,17,"add(add(M, div(sub(Nd, 5.002), Sm)), div(mul(div(Pr, M), sub(E, M)), 2.603))"
74,0.7718,18,"div(sub(mul(EN, La), neg(mul(1.622, add(sub(sub(EN, E), Sm), add(Nd, M))))), Pr)"
75,0.7720,13,"add(add(M, div(sub(E, M), 2.243)), div(sub(Nd, 4.585), Sm))"
76,0.7721,21,"add(add(add(M, div(sub(E, M), 2.236)), div(div(sub(Nd, Sm), Sm), Sm)), div(sub(Nd, LAS), Sm))"
77,0.7721,21,"add(add(add(M, div(sub(E, M), 2.236)), div(div(sub(Nd, Sm), Sm), Sm)), div(sub(Nd, LAS), Sm))"
78,0.7721,21,"add(add(add(M, div(sub(E, M), 2.236)), div(div(sub(Nd, Sm), Sm), Sm)), div(sub(Nd, LAS), Sm))"
79,0.7721,21,"add(add(add(M, div(sub(E, M), 2.236)), div(div(sub(Nd, Sm), Sm), Sm)), div(sub(Nd, LAS), Sm))"
80,0.7721,21,"add(add(add(M, div(sub(E, M), 2.236)), div(div(sub(Nd, Sm), Sm), Sm)), div(sub(Nd, LAS), Sm))"
81,0.7721,21,"add(add(add(M, div(sub(E, M), 2.236)), div(div(sub(Nd, Sm), Sm), Sm)), div(sub(Nd, LAS), Sm))"
82,0.7721,21,"add(add(add(M, div(sub(Nd, 5.002), Sm)), div(div(sub(E, M), 2.899), Sm)), div(sub(E, M), 2.899))"
83,0.7721,21,"add(add(add(M, div(sub(Nd, 5.002), Sm)), div(div(sub(E, M), 2.899), Sm)), div(sub(E, M), 2.899))"
84,0.7721,21,"add(add(add(M, div(sub(Nd, 5.002), Sm)), div(div(sub(E, M), 2.899), Sm)), div(sub(E, M), 2.899))"
85,0.7721,21,"add(add(add(M, div(sub(Nd, 5.002), Sm)), div(div(sub(E, M), 2.899), Sm)), div(sub(E, M), 2.899))"
86,0.7721,21,"add(add(add(M, div(sub(Nd, 5.002), Sm)), div(div(sub(E, M), 2.899), Sm)), div(sub(E, M), 2.899))"
87,0.7724,21,"add(add(add(M, div(sub(E, 5.377), 3.053)), div(sub(Nd, M), 3.053)), div(div(sub(Nd, M), 3.053), 3.053))"
88,0.7730,14,"add(add(M, div(sub(E, M), neg(-2.573))), div(sub(Nd, 5.207), Sm))"
89,0.7732,11,"mul(M, div(7.128, add(div(sub(Nd, M), -2.372), Ce)))"
90,0.7734,11,"div(7.127, div(Pr, add(M, div(sub(Nd, M), 2.997))))"
91,0.7735,25,"mul(0.482, add(mul(0.482, add(M, sub(add(mul(0.482, add(M, sub(add(Nd, E), LAS))), E), LAS))), sub(add(EN, E), LAS)))"
92,0.7736,11,"div(add(mul(Nd, div(8.726, M)), mul(5.663, M)), Pr)"
93,0.7736,11,"add(div(7.109, div(Pr, M)), div(sub(Nd, M), 2.997))"
94,0.7736,15,"sub(add(EN, E), add(div(Sm, div(mul(sub(Ce, LAS), Gd), 0.426)), LAS))"
95,0.7736,13,"add(add(M, div(add(Y, E), M)), div(sub(-3.961, Ce), Nd))"
96,0.7737,13,"mul(div(add(LAS, add(LAS, div(7.627, M))), add(Sm, IE)), M)"
97,0.7739,21,"add(add(add(M, div(sub(E, M), 2.185)), div(div(sub(Nd, LAS), Sm), Sm)), div(sub(Nd, LAS), Sm))"
98,0.7739,21,"add(add(add(M, div(sub(E, M), 2.185)), div(sub(Nd, LAS), Sm)), div(div(sub(Nd, LAS), Sm), Sm))"
99,0.7741,13,"div(mul(neg(-6.996), mul(0.482, add(M, neg(sub(-0.938, Nd))))), Ce)"
100,0.7742,11,"mul(div(E, add(La, div(LAS, 0.789))), add(M, Pr))"
101,0.7743,15,"add(div(Nd, Sm), sub(add(1.246, sub(M, div(M, E))), div(M, E)))"
102,0.7745,13,"sub(add(M, sub(div(Nd, M), div(M, Nd))), add(Ce, -7.136))"
103,0.7746,13,"add(div(M, div(La, div(M, Nd))), div(La, div(R, Nd)))"
104,0.7746,13,"add(div(M, div(La, div(M, Nd))), div(La, div(R, Nd)))"
105,0.7746,13,"add(div(M, div(La, div(M, Nd))), div(La, div(R, Nd)))"
106,0.7746,13,"add(div(M, div(La, div(M, Nd))), div(La, div(R, Nd)))"
107,0.7746,13,"add(div(M, div(La, div(M, Nd))), div(La, div(R, Nd)))"
108,0.7746,13,"add(div(M, div(La, div(M, Nd))), div(La, div(R, Nd)))"
109,0.7746,13,"add(div(M, div(La, div(M, Nd))), div(La, div(R, Nd)))"
110,0.7746,13,"add(div(M, div(La, div(M, Nd))), div(La, div(R, Nd)))"
111,0.7746,13,"add(div(M, div(La, div(M, Nd))), div(La, div(R, Nd)))"
112,0.7746,13,"add(div(M, div(La, div(M, Nd))), div(La, div(R, Nd)))"
113,0.7746,13,"add(div(M, div(La, div(M, Nd))), div(La, div(R, Nd)))"
114,0.7747,13,"mul(0.482, add(Sm, mul(div(R, mul(Sm, La)), mul(M, E))))"
115,0.7748,21,"add(add(add(M, div(sub(Nd, LAS), Sm)), div(div(sub(Nd, LAS), Sm), 2.165)), div(sub(E, M), 2.165))"
116,0.7748,21,"add(add(add(M, div(sub(Nd, LAS), Sm)), div(div(sub(Nd, LAS), Sm), 2.165)), div(sub(E, M), 2.165))"
117,0.7749,24,"div(add(mul(mul(mul(mul(neg(M), div(La, 7.489)), div(Sm, Y)), div(Sm, Y)), div(La, 7.489)), mul(E, Pr)), Y)"
118,0.7751,11,"sub(div(sub(Y, E), -1.805), sub(div(La, Nd), 7.224))"
119,0.7751,19,"add(add(add(M, div(sub(Nd, Sm), Sm)), div(sub(E, M), 2.910)), div(div(Nd, Sm), Sm))"
120,0.7753,13,"div(mul(div(add(Y, sub(Nd, div(Nd, 4.388))), 1.473), M), Ce)"
121,0.7760,14,"add(sub(add(M, 3.294), div(M, Nd)), div(add(M, M), neg(E)))"
122,0.7762,13,"mul(div(add(add(sub(M, R), Pr), Nd), add(E, EN)), E)"
123,0.7765,9,"mul(0.482, div(add(Nd, M), div(Ce, 7.453)))"
124,0.7769,19,"add(add(add(M, div(sub(E, M), Gd)), div(sub(Nd, M), Sm)), div(sub(E, Sm), 4.162))"
125,0.7769,15,"add(div(neg(Nd), add(sub(E, Sm), neg(La))), sub(M, div(M, E)))"
126,0.7770,11,"mul(neg(div(-2.495, Ce)), sub(sub(Nd, -5.267), neg(M)))"
127,0.7770,13,"add(add(M, div(sub(E, M), 2.494)), div(sub(Nd, Sm), Sm))"
128,0.7771,15,"add(div(sub(E, M), 1.886), add(div(sub(neg(4.829), neg(Nd)), Sm), M))"
129,0.7784,21,"add(add(add(M, div(sub(E, M), 3.056)), div(div(sub(E, M), 3.056), Sm)), div(sub(Nd, Sm), Sm))"
130,0.7789,10,"mul(0.472, add(sub(M, neg(sub(Nd, 4.879))), E))"
131,0.7789,15,"mul(div(add(R, EN), add(E, neg(mul(div(Y, EN), neg(Sm))))), E)"
132,0.7789,17,"add(add(M, div(sub(add(Nd, 0.719), M), add(Nd, -2.913))), div(sub(E, M), IE))"
133,0.7790,9,"mul(0.477, add(add(add(Nd, -4.993), M), E))"
134,0.7791,13,"mul(0.486, add(mul(0.486, add(M, Nd)), add(div(M, Y), E)))"
135,0.7792,16,"div(sub(mul(R, EN), neg(sub(add(div(mul(M, Gd), Sm), La), Ce))), Ce)"
136,0.7794,15,"div(sub(EN, div(Sm, add(mul(sub(Pr, LAS), R), La))), div(LAS, E))"
137,0.7796,10,"mul(0.482, add(M, sub(add(-5.075, E), neg(Nd))))"
138,0.7796,9,"mul(0.482, add(M, add(Nd, add(E, -5.075))))"
139,0.7796,9,"mul(0.482, add(M, add(E, sub(Nd, 5.080))))"
140,0.7796,9,"mul(0.482, add(M, add(add(Nd, -5.080), E)))"
141,0.7796,9,"mul(0.482, add(add(E, M), add(-5.086, Nd)))"
142,0.7796,9,"mul(0.482, add(E, add(M, add(Nd, -5.087))))"
143,0.7796,9,"mul(0.482, add(M, add(E, add(Nd, -5.067))))"
144,0.7796,9,"mul(0.482, add(M, add(E, sub(Nd, 5.089))))"
145,0.7796,9,"mul(0.482, add(Nd, add(add(M, -5.092), E)))"
146,0.7796,9,"mul(0.482, add(sub(Nd, 5.093), add(E, M)))"
147,0.7796,9,"mul(0.482, add(M, add(sub(Nd, 5.094), E)))"
148,0.7797,9,"mul(0.482, add(M, add(Nd, add(-5.059, E))))"
149,0.7797,9,"mul(0.482, add(M, sub(add(Nd, E), 5.059)))"
150,0.7797,9,"mul(0.482, add(M, add(add(Nd, -5.058), E)))"
151,0.7797,9,"mul(0.482, add(M, add(sub(Nd, 5.096), E)))"
152,0.7797,10,"mul(0.482, add(M, neg(sub(sub(5.057, Nd), E))))"
153,0.7797,9,"mul(0.482, add(add(E, M), sub(Nd, 5.098)))"
154,0.7797,9,"mul(0.482, add(E, add(M, sub(Nd, 5.099))))"
155,0.7797,9,"mul(0.482, add(M, add(E, sub(Nd, 5.099))))"
156,0.7797,10,"mul(0.482, add(M, add(sub(Nd, neg(-5.100)), E)))"
157,0.7797,9,"mul(0.482, add(M, add(E, add(-5.053, Nd))))"
158,0.7797,9,"mul(0.482, add(M, add(add(Nd, -5.052), E)))"
159,0.7797,13,"mul(Ce, div(E, add(div(La, mul(EN, sub(Pr, Sm))), Y)))"
160,0.7797,9,"mul(0.482, add(M, add(sub(Nd, 5.049), E)))"
161,0.7797,9,"mul(0.482, add(M, add(sub(Nd, 5.105), E)))"
162,0.7798,9,"mul(0.482, add(M, add(E, add(Nd, -5.046))))"
163,0.7798,9,"mul(0.482, add(M, add(add(Nd, -5.043), E)))"
164,0.7798,9,"mul(0.482, add(M, add(sub(Nd, 5.042), E)))"
165,0.7798,9,"mul(0.482, add(M, add(E, add(Nd, -5.115))))"
166,0.7798,9,"mul(0.482, add(M, add(E, add(Nd, -5.115))))"
167,0.7798,9,"mul(0.482, add(M, add(add(-5.117, Nd), E)))"
168,0.7798,9,"mul(0.482, add(M, add(add(-5.037, Nd), E)))"
169,0.7799,9,"mul(0.482, add(M, add(E, add(-5.034, Nd))))"
170,0.7799,9,"mul(0.482, add(add(add(E, -5.032), Nd), M))"
171,0.7800,9,"mul(0.482, add(M, add(add(-5.126, Nd), E)))"
172,0.7800,9,"mul(0.482, add(add(add(Nd, -5.024), M), E))"
173,0.7801,9,"mul(0.482, add(M, add(sub(Nd, 5.132), E)))"
174,0.7801,9,"mul(0.482, add(Nd, add(sub(E, 5.137), M)))"
175,0.7801,13,"div(add(neg(-4.409), div(Nd, Sm)), div(neg(Y), sub(-1.652, LAS)))"
176,0.7802,10,"mul(0.482, add(M, sub(add(Nd, -5.013), neg(E))))"
177,0.7803,9,"mul(0.482, add(add(E, M), sub(Nd, 5.143)))"
178,0.7803,9,"mul(0.482, add(add(E, M), sub(Nd, 5.143)))"
179,0.7803,9,"mul(0.482, add(M, add(Nd, add(E, -5.144))))"
180,0.7803,17,"mul(div(add(mul(div(add(M, Nd), add(E, EN)), E), EN), add(E, LAS)), E)"
181,0.7803,10,"mul(0.482, add(M, sub(add(Nd, -5.010), neg(E))))"
182,0.7804,9,"mul(0.482, add(M, add(E, sub(Nd, 5.151))))"
183,0.7806,9,"mul(0.482, add(M, add(add(Nd, -4.994), E)))"
184,0.7808,10,"mul(0.482, add(M, sub(add(Nd, -5.168), neg(E))))"
185,0.7809,10,"mul(0.482, add(M, add(add(neg(5.170), Nd), E)))"
186,0.7810,11,"mul(0.482, add(M, add(Nd, neg(add(4.981, neg(E))))))"
187,0.7810,21,"add(add(add(M, div(sub(E, M), 3.313)), div(div(sub(E, M), 3.313), Sm)), div(sub(Nd, Sm), Sm))"
188,0.7810,19,"div(add(sub(add(sub(add(Gd, M), Sm), sub(add(Gd, M), Sm)), Pr), mul(EN, R)), Pr)"
189,0.7811,9,"mul(0.482, add(M, add(Nd, add(-5.177, E))))"
190,0.7812,21,"add(add(add(M, div(sub(Nd, Sm), Sm)), div(div(sub(Nd, Sm), Sm), 3.035)), div(sub(E, M), 3.035))"
191,0.7812,17,"mul(0.482, add(mul(0.482, add(R, mul(M, div(E, La)))), mul(EN, div(E, LAS))))"
192,0.7812,15,"add(div(add(Nd, mul(Sm, -0.911)), La), add(div(sub(E, M), 3.367), M))"
193,0.7812,9,"mul(0.482, add(M, add(sub(Nd, 4.973), E)))"
194,0.7813,9,"mul(0.482, add(M, add(Nd, add(E, -5.183))))"
195,0.7817,10,"mul(0.482, add(M, add(neg(sub(5.196, Nd)), E)))"
196,0.7818,9,"mul(0.482, add(add(sub(Nd, 5.198), E), M))"
197,0.7819,9,"mul(0.482, add(M, add(add(Nd, -4.953), E)))"
198,0.7820,9,"mul(0.482, add(E, add(sub(Nd, 5.204), M)))"
199,0.7824,9,"mul(0.482, add(M, add(sub(Nd, 4.940), E)))"
200,0.7824,9,"mul(0.482, add(add(M, E), add(Nd, -4.940)))"
201,0.7824,23,"add(add(add(M, sub(div(Nd, M), div(M, E))), div(div(sub(E, Sm), La), La)), div(sub(E, Sm), La))"
202,0.7828,15,"div(add(mul(EN, R), div(mul(div(mul(Gd, Nd), Ce), M), Sm)), Ce)"
203,0.7828,9,"mul(0.482, add(M, add(Nd, sub(E, 4.930))))"
204,0.7829,9,"mul(0.482, add(M, add(add(-4.929, Nd), E)))"
205,0.7834,9,"mul(0.482, add(M, add(add(Nd, -5.236), E)))"
206,0.7834,9,"mul(0.482, add(M, add(add(Nd, -5.236), E)))"
207,0.7836,11,"mul(0.482, add(Nd, add(LAS, div(IE, sub(Ce, Y)))))"
208,0.7844,26,"add(sub(E, La), sub(R, div(R, mul(sub(Pr, Y), add(add(mul(Gd, Pr), sub(M, Ce)), add(sub(-4.556, EN), neg(Y)))))))"
209,0.7845,13,"mul(0.482, add(M, mul(0.482, add(add(1.521, add(0.915, Nd)), E))))"
210,0.7847,11,"mul(0.482, add(M, mul(0.482, add(add(2.473, Nd), E))))"
211,0.7847,11,"mul(0.482, add(M, mul(0.482, add(add(2.473, Nd), E))))"
212,0.7848,9,"mul(0.482, add(M, add(sub(Nd, 5.265), E)))"
213,0.7848,9,"mul(0.482, add(M, add(sub(Nd, 5.265), E)))"
214,0.7848,9,"mul(0.482, add(M, add(sub(Nd, 5.265), E)))"
215,0.7848,9,"mul(0.482, add(M, add(sub(Nd, 5.265), E)))"
216,0.7850,11,"mul(0.482, add(M, add(sub(Nd, 5.750), add(0.482, E))))"
217,0.7853,9,"mul(0.482, add(M, add(add(E, -4.881), Nd)))"
218,0.7855,14,"mul(0.482, sub(add(M, E), div(add(div(La, 7.600), neg(Nd)), Sm)))"
219,0.7856,11,"mul(0.482, add(M, sub(div(Nd, Sm), sub(0.240, E))))"
220,0.7860,9,"mul(0.482, add(M, add(add(Nd, -5.285), E)))"
221,0.7860,9,"mul(0.482, add(M, add(add(Nd, -5.285), E)))"
222,0.7863,13,"mul(0.482, add(mul(div(EN, Sm), add(EN, sub(E, Y))), R))"
223,0.7863,9,"mul(div(add(M, Nd), add(E, 5.571)), E)"
224,0.7863,9,"mul(div(add(M, Nd), sub(E, -5.532)), E)"
225,0.7864,13,"mul(0.482, add(M, add(div(Nd, sub(Ce, sub(Nd, IE))), E)))"
226,0.7864,36,"sub(sub(E, LAS), neg(sub(EN, div(LAS, add(R, mul(div(neg(mul(M, Ce)), neg(div(R, R))), div(mul(sub(Gd, La), mul(Pr, IE)), div(div(3.900, Nd), div(LAS, Ce)))))))))"
227,0.7864,11,"sub(sub(EN, sub(div(add(-4.085, LAS), 3.285), E)), LAS)"
228,0.7864,11,"mul(div(add(sub(M, -0.403), Nd), add(E, 5.991)), E)"
229,0.7864,9,"mul(div(add(M, Nd), add(E, 5.520)), E)"
230,0.7865,9,"mul(div(add(M, Nd), add(E, 5.517)), E)"
231,0.7865,9,"mul(div(add(M, Nd), add(E, 5.517)), E)"
232,0.7866,9,"mul(div(add(M, Nd), add(5.594, E)), E)"
233,0.7866,9,"mul(div(add(M, Nd), add(E, 5.508)), E)"
234,0.7868,9,"mul(div(add(M, Nd), add(E, 5.498)), E)"
235,0.7868,9,"mul(div(add(M, Nd), add(E, 5.498)), E)"
236,0.7869,9,"mul(div(add(M, Nd), add(E, 5.608)), E)"
237,0.7869,9,"mul(div(add(M, Nd), add(E, 5.608)), E)"
238,0.7869,9,"mul(div(add(M, Nd), add(E, 5.608)), E)"
239,0.7869,9,"mul(div(add(M, Nd), add(E, 5.608)), E)"
240,0.7869,10,"mul(0.478, add(M, sub(div(Nd, Sm), neg(E))))"
241,0.7871,9,"mul(div(E, add(5.618, E)), add(M, Nd))"
242,0.7871,9,"mul(div(E, add(E, 5.618)), add(M, Nd))"
243,0.7871,9,"mul(div(E, add(E, 5.618)), add(M, Nd))"
244,0.7871,9,"mul(div(E, add(5.618, E)), add(M, Nd))"
245,0.7872,9,"mul(div(add(M, Nd), add(E, 5.622)), E)"
246,0.7872,9,"mul(0.482, add(M, add(sub(Nd, 4.851), E)))"
247,0.7872,9,"mul(div(add(M, Nd), add(E, 5.623)), E)"
248,0.7872,9,"mul(div(add(M, Nd), add(5.624, E)), E)"
249,0.7874,9,"mul(div(add(Nd, M), add(E, 5.473)), E)"
250,0.7878,9,"mul(0.479, add(M, add(E, div(Nd, Sm))))"
251,0.7881,23,"mul(0.482, add(M, add(E, div(Nd, mul(mul(sub(Nd, Ce), mul(E, LAS)), add(sub(Pr, IE), sub(M, Pr)))))))"
252,0.7881,9,"mul(0.471, add(M, add(E, div(Nd, Sm))))"
253,0.7883,9,"mul(div(add(M, Nd), add(E, 5.656)), E)"
254,0.7883,9,"mul(div(add(M, Nd), add(E, 5.656)), E)"
255,0.7884,10,"mul(0.478, add(neg(add(-8.046, Ce)), add(Nd, M)))"
256,0.7885,10,"mul(0.482, add(M, add(neg(Pr), add(7.927, Nd))))"
257,0.7885,9,"mul(0.482, sub(div(E, div(Y, Nd)), -7.023))"
258,0.7885,10,"mul(0.482, add(neg(-7.026), mul(Nd, div(E, Y))))"
259,0.7885,9,"mul(0.482, add(M, sub(Nd, add(-7.961, Ce))))"
260,0.7885,9,"mul(0.482, add(M, sub(Nd, add(-7.961, Ce))))"
261,0.7890,9,"mul(div(add(M, Nd), add(E, 5.673)), E)"
262,0.7890,10,"mul(0.482, add(M, add(Nd, neg(add(-7.873, Pr)))))"
263,0.7892,9,"mul(0.470, add(M, add(div(Nd, Sm), E)))"
264,0.7893,10,"mul(0.482, add(M, add(Nd, neg(add(Ce, -7.860)))))"
265,0.7893,10,"mul(0.482, add(M, add(Nd, neg(add(Ce, -7.860)))))"
266,0.7894,15,"mul(div(add(M, R), add(add(-0.136, E), La)), add(-0.136, add(-0.136, E)))"
267,0.7894,11,"sub(div(sub(Sm, 5.191), -2.535), sub(sub(Y, LAS), 7.280))"
268,0.7896,17,"neg(add(div(La, mul(add(Y, 1.615), div(Y, Sm))), add(neg(E), sub(Y, Pr))))"
269,0.7896,9,"mul(div(add(M, Nd), add(E, 5.421)), E)"
