Rank,RMSE,Length,Model Equation
149,0.7345,25,"sub(sub(E, div(sub(La, M), sub(mul(sub(E, div(sub(R, Nd), Ce)), Sm), mul(LAS, LAS)))), div(sub(E, M), 2.700))"
150,0.7360,17,"mul(0.482, add(6.702, add(mul(sub(Y, add(sub(Nd, 5.482), E)), sub(5.482, EN)), E)))"
151,0.7361,22,"add(sub(IE, Y), add(div(div(M, Ce), div(neg(mul(Ce, Ce)), div(div(M, Ce), sub(La, R)))), E))"
152,0.7365,22,"sub(add(IE, add(div(div(div(M, Ce), mul(sub(neg(Ce), sub(Ce, Gd)), sub(La, R))), Ce), E)), Y)"
153,0.7366,17,"mul(0.482, add(div(EN, div(Y, 6.078)), add(div(sub(Nd, La), sub(Nd, R)), E)))"
154,0.7366,14,"add(0.213, add(div(sub(Sm, Y), mul(add(EN, neg(Nd)), Y)), E))"
155,0.7393,15,"sub(E, div(add(sub(La, M), mul(sub(La, EN), sub(Nd, IE))), 2.514))"
156,0.7393,15,"sub(E, div(add(sub(La, M), mul(sub(La, EN), sub(Nd, IE))), 2.514))"
157,0.7415,24,"add(div(sub(M, La), Y), add(div(sub(M, La), Y), add(div(sub(M, Gd), mul(sub(Nd, EN), neg(E))), E)))"
158,0.7436,39,"add(div(mul(sub(Nd, Y), sub(add(div(mul(div(mul(sub(Nd, Y), sub(add(div(mul(2.170, sub(M, La)), sub(Pr, Ce)), E), La)), 2.830), sub(M, La)), sub(Pr, Ce)), E), La)), 2.830), E)"
159,0.7454,29,"mul(0.482, add(M, add(div(sub(LAS, EN), sub(6.079, Nd)), add(div(sub(La, add(div(sub(La, EN), sub(Y, Nd)), E)), sub(Y, Nd)), E))))"
160,0.7457,18,"add(div(sub(M, LAS), mul(neg(M), sub(Y, R))), add(div(sub(Pr, LAS), 3.455), E))"
161,0.7462,22,"add(div(sub(M, sub(sub(Y, Nd), neg(R))), 3.589), add(div(sub(Ce, La), div(1.712, sub(Nd, LAS))), E))"
162,0.7474,21,"mul(0.482, add(Gd, add(mul(sub(neg(EN), -5.470), sub(Y, add(mul(neg(0.753), sub(Y, Nd)), E))), E)))"
163,0.7579,19,"add(div(sub(sub(Pr, La), add(sub(Y, EN), mul(sub(La, EN), sub(Nd, IE)))), 3.904), E)"
164,0.7584,20,"add(div(sub(M, Y), 2.372), add(div(div(La, neg(sub(mul(M, Ce), mul(E, EN)))), EN), E))"
165,0.7584,20,"add(div(sub(M, Y), 2.372), add(div(div(La, neg(sub(mul(M, Ce), mul(E, EN)))), EN), E))"
166,0.7601,29,"add(div(sub(add(div(sub(M, La), sub(Nd, Y)), add(div(sub(EN, E), 3.274), E)), La), sub(Nd, Y)), add(div(sub(Nd, E), 3.274), E))"
167,0.7608,25,"add(div(sub(add(div(sub(add(div(sub(M, La), sub(M, IE)), EN), La), sub(M, IE)), E), La), sub(Nd, Y)), E)"
168,0.7614,19,"add(div(sub(LAS, 4.224), sub(sub(Nd, Ce), mul(sub(La, Y), Sm))), mul(0.482, add(M, E)))"
169,0.7624,31,"div(mul(IE, add(div(div(mul(neg(Nd), sub(La, add(div(div(mul(neg(Nd), sub(La, EN)), sub(Nd, Y)), IE), E))), sub(Nd, Y)), IE), E)), Y)"
170,0.7672,11,"add(div(div(sub(Y, Sm), sub(Nd, EN)), Y), E)"
171,0.7686,19,"add(div(sub(M, La), sub(Nd, Y)), add(div(sub(4.867, E), add(M, add(Sm, -7.684))), E))"
172,0.7699,19,"add(div(sub(Pr, Sm), LAS), add(div(sub(M, R), mul(sub(EN, M), sub(4.473, Gd))), E))"
173,0.7703,13,"add(div(sub(Gd, IE), add(sub(R, Y), add(Pr, -6.499))), E)"
174,0.7725,13,"mul(0.482, add(M, add(div(sub(Nd, La), sub(Nd, R)), E)))"
175,0.7745,19,"add(div(mul(sub(add(Nd, div(R, Pr)), Y), sub(mul(Sm, div(Pr, La)), LAS)), 3.877), E)"
176,0.7803,19,"add(div(sub(M, 5.807), sub(add(neg(Y), add(La, add(neg(Y), add(La, M)))), LAS)), E)"
177,0.7821,29,"add(div(sub(add(div(sub(M, La), sub(Nd, Y)), add(div(sub(M, 8.241), R), E)), La), sub(Nd, Y)), add(div(sub(M, 8.241), La), E))"
178,0.7828,13,"add(mul(sub(R, Ce), sub(LAS, Nd)), add(sub(IE, Y), E))"
179,0.7828,13,"add(mul(sub(R, Ce), sub(LAS, Nd)), add(sub(IE, Y), E))"
180,0.7828,13,"add(mul(sub(R, Ce), sub(LAS, Nd)), add(sub(IE, Y), E))"
181,0.7828,13,"add(mul(sub(R, Ce), sub(LAS, Nd)), add(sub(IE, Y), E))"
182,0.7828,13,"add(mul(sub(R, Ce), sub(LAS, Nd)), add(sub(IE, Y), E))"
183,0.7828,13,"add(mul(sub(R, Ce), sub(LAS, Nd)), add(sub(IE, Y), E))"
184,0.7861,24,"add(div(neg(add(E, -4.148)), Sm), add(div(sub(add(div(sub(M, La), sub(Nd, Y)), E), La), sub(Nd, Y)), E))"
185,0.7885,15,"div(mul(E, add(div(sub(Nd, Y), mul(LAS, sub(IE, La))), IE)), Y)"
186,0.7896,31,"add(div(sub(M, E), LAS), add(div(sub(add(div(sub(Nd, La), add(-2.155, div(R, sub(EN, Y)))), E), La), add(-2.155, div(Gd, sub(EN, Y)))), E))"
187,0.7900,19,"add(div(sub(EN, La), div(La, sub(M, sub(add(sub(add(LAS, La), Nd), La), Nd)))), E)"
188,0.7967,49,"add(mul(div(mul(div(mul(div(Nd, mul(sub(Sm, La), Ce)), Sm), La), EN), La), mul(div(EN, Pr), mul(div(mul(div(mul(div(Nd, mul(sub(Sm, La), Ce)), Sm), La), EN), La), mul(div(EN, Pr), mul(div(E, La), sub(Gd, IE)))))), E)"
189,0.7991,19,"add(div(div(sub(sub(M, La), E), 3.411), 3.411), add(div(sub(M, La), sub(Nd, Y)), E))"
190,0.8017,18,"add(div(Nd, div(mul(sub(Y, Nd), neg(Y)), sub(add(div(LAS, Gd), EN), La))), E)"
191,0.8045,15,"add(div(sub(M, La), add(add(-5.889, EN), div(3.283, sub(Ce, Y)))), E)"
192,0.8058,21,"add(div(sub(M, R), mul(sub(M, LAS), LAS)), add(div(sub(M, R), mul(sub(M, EN), LAS)), E))"
193,0.8101,19,"add(div(sub(EN, La), add(div(IE, sub(Nd, 5.536)), -1.996)), add(div(sub(M, Y), 3.639), E))"
194,0.8101,17,"add(div(sub(Gd, add(IE, 0.073)), neg(sub(LAS, sub(sub(La, Y), neg(M))))), E)"
195,0.8119,15,"add(div(div(sub(M, R), div(add(Sm, Sm), R)), sub(M, EN)), E)"
196,0.8141,14,"add(div(sub(Pr, IE), neg(add(Y, sub(Y, add(IE, R))))), E)"
197,0.8170,17,"add(div(div(sub(Gd, IE), add(La, -3.946)), sub(Gd, sub(add(Nd, EN), 7.409))), E)"
198,0.8201,17,"add(div(sub(Gd, IE), sub(sub(div(La, Nd), sub(EN, 6.897)), sub(EN, 6.897))), E)"
199,0.8212,15,"add(div(sub(M, R), neg(div(mul(sub(EN, M), neg(Sm)), -2.883))), E)"
200,0.8233,19,"add(div(sub(M, IE), add(sub(add(IE, sub(add(IE, sub(La, EN)), M)), Nd), La)), E)"
201,0.8240,18,"add(div(sub(M, La), add(neg(div(sub(sub(E, LAS), EN), sub(Y, Nd))), La)), E)"
202,0.8252,16,"add(neg(mul(add(div(neg(Nd), neg(IE)), sub(EN, Pr)), sub(5.729, Nd))), E)"
203,0.8259,21,"add(div(sub(add(div(sub(M, La), sub(Nd, Y)), add(-0.311, E)), La), sub(Nd, Y)), add(-0.311, E))"
204,0.8260,21,"add(div(div(div(div(sub(Pr, IE), div(La, Nd)), sub(7.956, EN)), div(La, Nd)), sub(7.956, EN)), E)"
205,0.8262,19,"add(div(mul(sub(M, La), sub(8.243, div(IE, div(Nd, div(IE, div(Nd, Y)))))), La), E)"
206,0.8278,17,"add(div(mul(sub(add(-1.173, div(IE, div(Nd, IE))), M), sub(La, M)), La), E)"
207,0.8293,17,"add(div(sub(Gd, IE), sub(sub(div(4.635, Nd), sub(EN, 6.897)), sub(EN, 6.897))), E)"
208,0.8298,13,"add(div(sub(Pr, IE), add(div(IE, Nd), sub(6.683, EN))), E)"
209,0.8298,13,"add(div(sub(Gd, IE), add(div(IE, Nd), sub(6.683, EN))), E)"
210,0.8303,19,"add(div(sub(Gd, Y), sub(sub(mul(La, 0.561), sub(add(-5.379, Nd), sub(Gd, EN))), 0.540)), E)"
211,0.8313,15,"add(div(sub(M, R), add(div(IE, sub(La, Y)), sub(Gd, Nd))), E)"
212,0.8327,13,"add(div(div(EN, sub(Nd, Y)), div(La, sub(M, La))), E)"
213,0.8330,14,"add(div(sub(M, R), neg(div(mul(sub(EN, M), -6.826), -2.725))), E)"
214,0.8353,13,"add(div(sub(IE, Pr), sub(sub(add(EN, Y), R), M)), E)"
215,0.8353,13,"add(div(sub(IE, Pr), sub(add(sub(Y, R), EN), M)), E)"
216,0.8360,21,"add(div(div(EN, sub(Nd, Y)), div(mul(La, div(mul(div(mul(La, Y), EN), Y), EN)), EN)), E)"
217,0.8369,17,"add(div(sub(Gd, Y), add(add(sub(M, LAS), sub(Gd, EN)), sub(Sm, EN))), E)"
218,0.8369,17,"add(div(sub(Gd, Y), add(add(sub(M, LAS), sub(Gd, EN)), sub(Sm, EN))), E)"
219,0.8391,13,"add(div(sub(Gd, Y), sub(R, div(M, sub(Nd, La)))), E)"
220,0.8393,15,"add(div(add(sub(Nd, Y), div(E, LAS)), div(-3.434, sub(La, M))), E)"
221,0.8422,13,"add(div(div(sub(Gd, IE), sub(7.724, EN)), sub(7.724, EN)), E)"
222,0.8422,13,"add(div(div(sub(Pr, IE), sub(7.722, EN)), sub(7.722, EN)), E)"
223,0.8429,15,"add(div(sub(Pr, Y), sub(La, div(mul(Nd, Sm), add(3.628, Pr)))), E)"
224,0.8438,13,"add(div(div(sub(Gd, IE), sub(7.759, EN)), sub(7.759, EN)), E)"
225,0.8438,13,"add(div(div(sub(Gd, IE), sub(7.759, EN)), sub(7.759, EN)), E)"
226,0.8448,19,"add(div(div(sub(Pr, IE), sub(La, neg(sub(2.526, EN)))), sub(La, neg(sub(2.526, EN)))), E)"
227,0.8448,19,"add(div(div(sub(Pr, IE), sub(La, neg(sub(2.526, EN)))), sub(La, neg(sub(2.526, EN)))), E)"
228,0.8448,19,"add(div(div(sub(Pr, IE), sub(La, neg(sub(2.526, EN)))), sub(La, neg(sub(2.526, EN)))), E)"
229,0.8464,11,"add(div(sub(Gd, IE), add(sub(2.459, EN), La)), E)"
230,0.8487,9,"add(div(add(M, -5.903), sub(M, LAS)), E)"
231,0.8487,9,"add(div(add(M, -5.903), sub(M, LAS)), E)"
232,0.8488,15,"add(div(sub(EN, Y), mul(add(sub(La, EN), Y), sub(EN, Nd))), E)"
233,0.8495,25,"add(div(sub(IE, Pr), mul(sub(EN, 7.939), div(La, add(div(sub(IE, Pr), mul(sub(EN, 7.939), div(La, Nd))), E)))), E)"
234,0.8501,13,"add(div(sub(Gd, IE), add(div(R, Nd), sub(Pr, EN))), E)"
235,0.8506,11,"add(div(add(sub(EN, La), 0.835), sub(Nd, Y)), E)"
236,0.8506,11,"add(div(add(sub(EN, La), 0.835), sub(Nd, Y)), E)"
237,0.8518,27,"mul(0.482, add(mul(0.482, add(M, add(neg(div(div(Nd, IE), add(EN, -7.513))), E))), add(neg(div(div(Nd, IE), add(EN, -7.513))), E)))"
238,0.8551,10,"add(div(sub(Pr, IE), neg(add(EN, -7.561))), E)"
239,0.8551,10,"sub(E, div(sub(IE, Pr), neg(add(-7.560, EN))))"
240,0.8552,9,"add(div(sub(Gd, IE), sub(7.558, EN)), E)"
241,0.8562,23,"add(mul(mul(mul(sub(Pr, IE), div(EN, Gd)), div(EN, 7.836)), div(div(add(Sm, Nd), sub(8.366, EN)), La)), E)"
242,0.8570,13,"sub(add(sub(IE, Y), E), div(div(Ce, sub(La, Nd)), La))"
243,0.8580,29,"add(mul(mul(mul(mul(mul(mul(sub(Gd, IE), div(EN, 7.534)), div(EN, La)), div(EN, Gd)), div(EN, 7.534)), div(EN, La)), div(EN, Gd)), E)"
244,0.8580,13,"add(mul(sub(Pr, IE), div(sub(Ce, E), sub(Gd, Sm))), E)"
245,0.8587,15,"add(div(sub(7.180, E), 3.542), add(div(div(EN, sub(Nd, Y)), La), E))"
246,0.8590,9,"add(div(sub(Pr, IE), sub(7.514, EN)), E)"
247,0.8595,21,"add(div(div(div(div(sub(Gd, IE), div(Gd, E)), sub(La, 4.463)), sub(La, 4.463)), div(Gd, E)), E)"
248,0.8604,11,"add(div(div(sub(Pr, Y), sub(M, EN)), 2.259), E)"
249,0.8608,17,"add(div(div(EN, sub(Nd, Y)), La), add(div(sub(Pr, E), div(EN, 1.498)), E))"
250,0.8625,13,"add(div(sub(M, La), div(La, sub(mul(Nd, 1.338), Y))), E)"
251,0.8633,13,"add(div(sub(Pr, Y), sub(sub(IE, sub(EN, La)), 2.983)), E)"
252,0.8635,25,"add(mul(div(add(-2.588, EN), add(sub(La, EN), La)), mul(div(add(-2.588, EN), add(sub(La, EN), La)), sub(Pr, IE))), E)"
253,0.8636,13,"add(div(sub(Gd, Y), add(add(-2.969, IE), sub(La, EN))), E)"
254,0.8639,11,"add(div(sub(Pr, IE), add(4.687, sub(2.799, EN))), E)"
255,0.8647,26,"sub(mul(mul(mul(mul(mul(sub(Gd, IE), div(EN, La)), div(EN, Gd)), div(EN, Gd)), div(EN, Gd)), div(EN, Gd)), neg(E))"
256,0.8647,26,"sub(mul(mul(mul(mul(mul(sub(Gd, IE), div(EN, Pr)), div(EN, Gd)), div(EN, Gd)), div(EN, La)), div(EN, Gd)), neg(E))"
257,0.8647,26,"sub(mul(mul(mul(mul(mul(sub(Gd, IE), div(EN, La)), div(EN, Gd)), div(EN, Gd)), div(EN, Gd)), div(EN, Gd)), neg(E))"
258,0.8647,26,"sub(mul(mul(mul(mul(mul(sub(Gd, IE), div(EN, Gd)), div(EN, Gd)), div(EN, Gd)), div(EN, La)), div(EN, Gd)), neg(E))"
259,0.8647,26,"sub(mul(mul(mul(mul(mul(sub(Gd, IE), div(EN, Pr)), div(EN, Pr)), div(EN, Gd)), div(EN, La)), div(EN, Pr)), neg(E))"
260,0.8647,25,"add(div(div(div(div(div(sub(Gd, IE), div(La, EN)), div(Gd, EN)), div(Gd, EN)), div(Gd, EN)), div(Gd, EN)), E)"
261,0.8647,25,"add(div(div(div(div(div(sub(Gd, IE), div(La, EN)), div(Gd, EN)), div(Gd, EN)), div(Gd, EN)), div(Gd, EN)), E)"
262,0.8647,25,"add(div(EN, div(Gd, div(EN, div(Gd, div(EN, div(Gd, div(EN, div(La, div(EN, div(Gd, sub(Pr, IE))))))))))), E)"
263,0.8647,25,"add(mul(mul(mul(mul(mul(sub(Gd, IE), div(EN, La)), div(EN, Gd)), div(EN, Pr)), div(EN, Gd)), div(EN, Gd)), E)"
264,0.8647,26,"sub(mul(mul(mul(mul(mul(sub(Gd, IE), div(EN, La)), div(EN, Gd)), div(EN, Pr)), div(EN, Pr)), div(EN, Pr)), neg(E))"
265,0.8647,26,"sub(mul(mul(mul(mul(mul(sub(Gd, IE), div(EN, Pr)), div(EN, Gd)), div(EN, Pr)), div(EN, La)), div(EN, Gd)), neg(E))"
266,0.8647,25,"add(mul(mul(mul(mul(mul(sub(Gd, IE), div(EN, Gd)), div(EN, Gd)), div(EN, Gd)), div(EN, Gd)), div(EN, La)), E)"
267,0.8647,25,"add(div(div(div(div(div(sub(Pr, IE), div(La, EN)), div(Pr, EN)), div(Pr, EN)), div(Pr, EN)), div(Pr, EN)), E)"
268,0.8647,25,"add(mul(mul(mul(mul(mul(sub(Pr, IE), div(EN, Gd)), div(EN, Gd)), div(EN, Gd)), div(EN, Pr)), div(EN, La)), E)"
269,0.8647,25,"add(mul(div(EN, Pr), mul(div(EN, Gd), mul(div(EN, Pr), mul(div(EN, Gd), mul(div(EN, La), sub(Gd, IE)))))), E)"
270,0.8652,14,"add(div(sub(Pr, Y), add(Y, div(Nd, add(La, neg(Pr))))), E)"
271,0.8660,13,"add(div(sub(Y, Gd), sub(3.562, sub(La, sub(E, R)))), E)"
272,0.8671,13,"add(add(-6.559, Pr), add(div(div(EN, sub(Nd, Y)), La), E))"
273,0.8701,33,"add(div(sub(M, E), LAS), add(div(sub(M, La), add(sub(La, add(div(sub(M, E), LAS), add(div(sub(M, La), add(sub(La, Nd), 4.082)), E))), 4.082)), E))"
274,0.8706,13,"add(div(sub(Gd, Y), sub(add(Pr, M), add(EN, LAS))), E)"
275,0.8711,13,"add(div(sub(6.734, Y), sub(add(IE, La), add(3.814, LAS))), E)"
276,0.8713,13,"add(div(sub(6.747, Y), sub(add(IE, La), add(3.814, LAS))), E)"
277,0.8722,17,"add(div(sub(M, Y), La), add(div(sub(M, R), mul(sub(M, EN), LAS)), E))"
278,0.8722,17,"add(div(sub(M, Y), La), add(div(sub(M, R), mul(sub(M, EN), LAS)), E))"
279,0.8762,21,"add(sub(div(div(div(add(-5.119, EN), sub(Sm, La)), div(Sm, E)), div(Sm, E)), sub(IE, LAS)), R)"
280,0.8769,21,"add(mul(div(EN, La), mul(div(EN, 8.585), mul(div(EN, La), mul(div(EN, 8.585), sub(Pr, IE))))), E)"
281,0.8779,21,"add(div(mul(div(mul(div(mul(div(mul(sub(Gd, IE), EN), 8.662), EN), La), EN), 8.662), EN), La), E)"
282,0.8787,21,"add(div(div(div(div(sub(Gd, IE), div(La, EN)), div(8.719, EN)), div(La, EN)), div(8.719, EN)), E)"
283,0.8793,21,"add(mul(div(EN, 8.757), mul(div(EN, La), mul(div(EN, 8.757), mul(div(EN, La), sub(Gd, IE))))), E)"
284,0.8809,11,"div(add(7.370, E), add(div(Nd, EN), div(IE, Nd)))"
285,0.8816,21,"add(mul(mul(mul(mul(sub(Gd, IE), div(EN, La)), div(EN, 7.571)), div(EN, La)), div(EN, 7.571)), E)"
286,0.8828,15,"add(div(sub(mul(div(mul(div(7.490, Y), Nd), Y), EN), E), La), E)"
287,0.8830,21,"add(div(mul(div(mul(div(mul(div(mul(sub(Gd, IE), EN), 8.983), EN), La), EN), 8.983), EN), La), E)"
288,0.8841,21,"add(div(sub(mul(EN, div(sub(mul(EN, sub(Gd, IE)), sub(M, LAS)), La)), sub(M, LAS)), La), E)"
289,0.8847,12,"add(mul(div(sub(M, IE), neg(2.919)), sub(La, M)), E)"
290,0.8848,23,"sub(E, div(add(add(-3.297, La), neg(EN)), div(-4.758, div(add(add(-3.297, La), neg(EN)), div(-4.758, sub(IE, Gd))))))"
291,0.8863,21,"add(div(mul(sub(M, La), sub(add(div(mul(sub(M, La), sub(M, Y)), 3.927), E), Y)), 3.927), E)"
292,0.8863,21,"add(div(mul(sub(M, La), sub(add(div(mul(sub(M, La), sub(M, Y)), 3.927), E), Y)), 3.927), E)"
293,0.8873,15,"div(add(R, E), add(div(La, LAS), div(Y, add(div(Nd, R), R))))"
294,0.8885,21,"add(div(div(sub(Gd, Y), add(div(M, E), sub(La, Y))), add(div(M, E), sub(La, Y))), E)"
295,0.8888,29,"sub(add(mul(sub(EN, 6.915), div(sub(sub(add(mul(sub(EN, 6.915), div(sub(M, Y), Ce)), E), sub(IE, Pr)), Y), Ce)), E), sub(IE, Pr))"
296,0.8895,15,"div(add(R, E), add(div(R, EN), div(Y, add(La, div(Nd, La)))))"
297,0.8897,9,"add(div(sub(Y, IE), sub(EN, M)), E)"
298,0.8897,9,"add(div(sub(Y, IE), sub(EN, M)), E)"
299,0.8897,9,"add(div(sub(Y, IE), sub(EN, M)), E)"
300,0.8897,9,"add(div(sub(Y, IE), sub(EN, M)), E)"
301,0.8897,9,"add(div(sub(Y, IE), sub(EN, M)), E)"
302,0.8897,9,"add(div(sub(Y, IE), sub(EN, M)), E)"
303,0.8897,9,"add(div(sub(Y, IE), sub(EN, M)), E)"
304,0.8897,9,"add(div(sub(Y, IE), sub(EN, M)), E)"
305,0.8897,9,"add(div(sub(Y, IE), sub(EN, M)), E)"
306,0.8897,9,"add(div(sub(Y, IE), sub(EN, M)), E)"
307,0.8897,9,"add(div(sub(IE, Y), sub(M, EN)), E)"
308,0.8913,13,"sub(E, div(sub(La, M), neg(sub(mul(IE, -1.460), neg(Nd)))))"
309,0.8934,17,"add(mul(div(add(EN, -1.865), La), mul(div(add(EN, -1.865), La), sub(Pr, IE))), E)"
310,0.8934,17,"add(mul(div(add(EN, -1.865), La), mul(div(add(EN, -1.865), La), sub(Pr, IE))), E)"
311,0.8934,17,"add(mul(div(add(EN, -1.865), La), mul(div(add(EN, -1.865), La), sub(Gd, IE))), E)"
312,0.8936,35,"add(div(div(sub(add(sub(LAS, Gd), div(IE, Sm)), neg(sub(Gd, M))), mul(mul(sub(R, Pr), add(Nd, Sm)), neg(sub(LAS, La)))), La), add(div(sub(M, Y), Y), E))"
313,0.8939,11,"add(div(sub(Pr, Y), sub(La, add(-3.093, EN))), E)"
314,0.8940,17,"add(sub(div(M, 4.659), div(E, add(add(Nd, sub(M, E)), sub(M, E)))), E)"
315,0.8940,17,"add(sub(div(M, 4.659), div(E, add(add(Nd, sub(M, E)), sub(M, E)))), E)"
316,0.8943,13,"add(div(sub(M, Y), div(IE, sub(M, add(-0.943, La)))), E)"
317,0.8959,11,"add(div(sub(M, La), sub(mul(1.212, Pr), Nd)), E)"
318,0.8959,9,"add(div(add(M, -5.791), sub(M, LAS)), E)"
319,0.8959,9,"add(div(add(M, -5.791), sub(M, LAS)), E)"
320,0.8969,11,"add(div(mul(sub(M, La), sub(Nd, 4.371)), 3.684), E)"
321,0.8970,13,"add(div(div(sub(Gd, IE), sub(La, 4.179)), sub(La, 4.179)), E)"
322,0.8988,17,"add(mul(div(add(EN, -2.004), La), mul(div(add(EN, -2.004), La), sub(Pr, IE))), E)"
323,0.8995,15,"div(add(Nd, E), add(div(Nd, EN), div(Y, add(add(LAS, R), -5.042))))"
324,0.8995,15,"div(add(Nd, E), add(div(Nd, EN), div(Y, add(add(LAS, R), -5.042))))"
325,0.9007,12,"div(add(Sm, mul(-1.069, neg(E))), add(div(LAS, Nd), 0.891))"
326,0.9009,15,"div(mul(IE, add(div(div(add(EN, -2.090), sub(Nd, Y)), La), E)), Y)"
327,0.9010,9,"add(div(sub(Pr, IE), add(-4.076, La)), E)"
328,0.9013,17,"mul(div(add(Gd, mul(div(add(Gd, EN), add(E, IE)), E)), add(E, IE)), E)"
329,0.9016,18,"add(div(sub(M, E), LAS), add(div(sub(M, sub(sub(Y, Nd), neg(4.796))), La), E))"
330,0.9017,35,"add(div(div(sub(add(sub(LAS, Gd), div(IE, Sm)), neg(sub(Gd, M))), mul(mul(sub(R, Pr), add(Nd, Sm)), neg(sub(LAS, La)))), Y), add(div(sub(M, E), 3.187), E))"
331,0.9021,15,"div(add(Nd, E), add(div(Nd, EN), div(Y, add(add(LAS, R), -5.333))))"
332,0.9030,35,"add(div(div(sub(add(sub(LAS, Gd), div(IE, Sm)), neg(sub(Gd, M))), mul(mul(sub(R, Pr), add(Nd, Sm)), neg(sub(LAS, La)))), La), add(div(sub(M, La), 3.527), E))"
333,0.9030,35,"add(div(div(sub(add(sub(LAS, Gd), div(IE, Sm)), neg(sub(Gd, M))), mul(mul(sub(R, Pr), add(Nd, Sm)), neg(sub(LAS, La)))), La), add(div(sub(M, La), 3.527), E))"
334,0.9037,15,"add(div(sub(sub(Nd, -2.014), IE), La), add(div(sub(M, E), 3.151), E))"
335,0.9039,10,"add(div(sub(Gd, Y), neg(add(EN, -8.291))), E)"
336,0.9043,25,"add(div(sub(add(div(sub(6.695, div(La, div(M, E))), sub(IE, 3.631)), E), div(La, div(M, E))), sub(IE, 3.631)), E)"
337,0.9050,9,"add(div(sub(Y, Gd), add(EN, -8.387)), E)"
338,0.9060,11,"div(add(Gd, EN), add(div(Pr, E), div(Y, 6.873)))"
339,0.9062,35,"add(div(div(sub(add(sub(LAS, Gd), div(IE, Sm)), neg(sub(Gd, M))), mul(mul(sub(R, Pr), add(Nd, Sm)), neg(sub(LAS, La)))), La), add(div(sub(M, La), 3.740), E))"
340,0.9079,9,"div(E, div(add(E, IE), add(7.235, EN)))"
341,0.9084,11,"div(add(Sm, E), add(div(LAS, Nd), neg(neg(0.806))))"
342,0.9087,15,"div(add(Gd, E), add(div(5.784, EN), div(add(Y, IE), add(E, La))))"
343,0.9088,11,"add(div(div(sub(La, Pr), sub(5.383, IE)), 2.932), E)"
344,0.9088,18,"add(div(sub(M, La), La), add(div(sub(add(add(Gd, Nd), neg(Y)), Y), La), E))"
345,0.9093,13,"add(div(add(M, -5.854), mul(sub(La, 3.734), div(IE, E))), E)"
346,0.9096,13,"mul(E, div(add(Gd, M), add(R, add(div(4.322, Nd), LAS))))"
347,0.9097,18,"add(div(sub(M, E), add(add(Gd, -0.195), neg(3.565))), add(div(add(-4.591, Nd), La), E))"
348,0.9098,15,"add(div(sub(M, Y), La), add(sub(div(M, La), div(E, Pr)), E))"
349,0.9103,11,"div(add(Pr, EN), add(div(Gd, E), div(Y, 7.076)))"
350,0.9104,11,"add(mul(div(sub(IE, Gd), mul(La, -1.402)), EN), E)"
351,0.9105,23,"add(div(div(neg(mul(sub(La, M), add(div(neg(mul(sub(La, M), add(Nd, Nd))), Y), Nd))), Y), Y), E)"
352,0.9121,13,"mul(div(add(M, EN), sub(add(E, Gd), div(Gd, EN))), E)"
353,0.9123,11,"div(add(Gd, EN), add(div(Pr, E), div(Y, 7.124)))"
354,0.9123,11,"div(add(Gd, EN), add(div(Pr, E), div(Y, 7.124)))"
355,0.9126,21,"add(div(sub(M, La), sub(IE, 3.461)), add(div(sub(M, add(div(sub(M, Y), La), E)), La), E))"
356,0.9127,23,"sub(add(sub(E, div(sub(R, Y), sub(add(div(Y, EN), add(EN, Y)), sub(neg(-2.582), neg(E))))), Pr), IE)"
357,0.9129,9,"div(E, div(add(IE, E), add(EN, 7.045)))"
358,0.9145,9,"mul(0.482, add(7.741, mul(div(EN, IE), E)))"
359,0.9145,9,"add(div(sub(Pr, IE), sub(M, LAS)), E)"
360,0.9145,9,"add(div(sub(Pr, IE), sub(M, LAS)), E)"
361,0.9145,9,"add(div(sub(Pr, IE), sub(M, LAS)), E)"
362,0.9145,9,"add(div(sub(Pr, IE), sub(M, LAS)), E)"
363,0.9145,9,"add(div(sub(Pr, IE), sub(M, LAS)), E)"
364,0.9145,9,"add(div(sub(Pr, IE), sub(M, LAS)), E)"
365,0.9145,9,"add(div(sub(Gd, IE), sub(M, LAS)), E)"
366,0.9145,9,"add(div(sub(Pr, IE), sub(M, LAS)), E)"
367,0.9145,9,"add(div(sub(Pr, IE), sub(M, LAS)), E)"
368,0.9150,13,"add(div(sub(mul(div(M, La), M), Y), add(La, -0.235)), E)"
369,0.9153,13,"mul(div(add(M, 6.043), add(sub(Gd, div(E, La)), E)), E)"
370,0.9153,13,"mul(div(add(M, 6.043), add(sub(Gd, div(E, La)), E)), E)"
371,0.9160,11,"div(add(Sm, EN), add(div(Sm, E), div(IE, 7.385)))"
372,0.9165,11,"div(add(E, E), add(div(E, EN), div(IE, 7.390)))"
373,0.9169,11,"add(div(sub(mul(div(M, La), M), Y), Y), E)"
374,0.9169,11,"add(div(sub(mul(div(M, Y), M), La), La), E)"
375,0.9169,11,"add(div(sub(mul(div(M, La), M), Y), Y), E)"
376,0.9169,11,"add(div(sub(mul(div(M, Y), M), La), La), E)"
377,0.9169,11,"add(div(sub(mul(div(M, Y), M), La), La), E)"
378,0.9169,11,"add(div(sub(mul(div(M, La), M), Y), Y), E)"
379,0.9181,17,"div(mul(E, add(div(sub(Nd, La), La), add(div(sub(Nd, La), La), IE))), Y)"
