Rank,RMSE,Length,Model Equation
54,0.5396,23,"add(div(div(sub(M, La), add(LAS, -3.051)), add(LAS, -3.051)), add(div(sub(Nd, La), mul(E, sub(EN, Sm))), E))"
55,0.5396,21,"sub(add(IE, add(div(sub(Nd, LAS), La), add(div(div(sub(E, EN), sub(Sm, EN)), Y), E))), Y)"
56,0.5441,21,"add(div(sub(Sm, Y), mul(sub(EN, Nd), Y)), add(div(sub(Gd, LAS), div(La, sub(Pr, LAS))), E))"
57,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
58,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
59,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
60,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
61,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
62,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
63,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
64,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
65,0.5444,18,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(add(EN, neg(Sm)), La)), E))"
66,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
67,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
68,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
69,0.5444,18,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(add(EN, neg(Sm)), La)), E))"
70,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
71,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
72,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
73,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
74,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
75,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
76,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
77,0.5444,18,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(add(EN, neg(Sm)), La)), E))"
78,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
79,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
80,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
81,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
82,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
83,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
84,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
85,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
86,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
87,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
88,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
89,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
90,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
91,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
92,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
93,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
94,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
95,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
96,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
97,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
98,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
99,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
100,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
101,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
102,0.5444,18,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(add(EN, neg(Sm)), La)), E))"
103,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
104,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
105,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
106,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
107,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
108,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
109,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
110,0.5444,17,"add(div(sub(M, LAS), La), add(div(sub(Nd, La), mul(sub(EN, Sm), La)), E))"
111,0.5444,18,"add(div(sub(Nd, La), mul(sub(Sm, EN), neg(La))), add(div(sub(M, LAS), La), E))"
112,0.5445,21,"add(mul(sub(add(-0.279, add(-0.336, Pr)), LAS), 0.538), add(div(sub(Sm, Y), mul(Y, sub(EN, Nd))), E))"
113,0.5457,32,"add(div(div(M, Ce), div(sub(div(Pr, sub(M, Pr)), mul(IE, Y)), div(div(neg(-7.674), Ce), sub(Y, R)))), add(div(sub(Pr, LAS), add(LAS, -2.012)), E))"
114,0.5481,29,"add(mul(sub(sub(add(Nd, EN), add(R, Sm)), sub(IE, M)), div(sub(La, EN), -4.479)), add(div(sub(Sm, R), mul(sub(LAS, M), -5.567)), E))"
115,0.5483,31,"add(div(sub(Nd, Y), sub(sub(sub(sub(0.843, sub(-1.707, R)), EN), sub(-1.707, Y)), EN)), add(div(div(R, EN), mul(sub(0.843, sub(Y, LAS)), Nd)), E))"
116,0.5520,25,"add(div(div(sub(Nd, EN), sub(Ce, R)), 3.305), add(div(sub(M, E), 2.668), add(div(sub(M, La), sub(Y, La)), E)))"
117,0.5531,31,"add(mul(sub(sub(add(Nd, EN), add(La, Sm)), sub(Y, M)), div(sub(La, EN), neg(Y))), add(div(sub(Sm, R), mul(sub(LAS, M), neg(M))), E))"
118,0.5533,21,"add(div(sub(M, E), 3.193), add(div(sub(Sm, Y), mul(add(IE, sub(IE, Nd)), sub(EN, Nd))), E))"
119,0.5569,21,"add(div(sub(Sm, Y), mul(sub(Nd, EN), add(Sm, sub(-6.269, Y)))), add(div(sub(Gd, LAS), 3.564), E))"
120,0.5575,24,"add(div(sub(M, Ce), mul(neg(5.616), sub(Nd, EN))), add(div(sub(M, Sm), 2.343), add(div(sub(Ce, E), LAS), E)))"
121,0.5611,38,"add(div(div(sub(Nd, Y), sub(add(sub(La, M), add(5.062, La)), EN)), sub(add(sub(La, M), add(5.062, La)), EN)), add(div(div(R, EN), mul(sub(neg(-0.816), sub(Y, LAS)), EN)), E))"
122,0.5621,19,"add(div(sub(Sm, Y), mul(Y, sub(EN, Nd))), add(div(sub(M, E), add(LAS, -2.929)), E))"
123,0.5621,23,"add(div(sub(M, Y), sub(div(-4.330, IE), mul(add(R, R), sub(Nd, EN)))), add(div(sub(Pr, LAS), 2.732), E))"
124,0.5623,17,"add(div(sub(Nd, La), mul(Y, sub(EN, Sm))), add(div(sub(M, La), LAS), E))"
125,0.5623,17,"add(div(sub(M, La), LAS), add(div(sub(Nd, La), mul(sub(EN, Sm), Y)), E))"
126,0.5665,19,"add(div(sub(M, E), add(LAS, -3.051)), add(div(sub(Sm, Y), mul(Y, sub(EN, Nd))), E))"
127,0.5684,23,"add(div(sub(M, Sm), 2.995), add(div(sub(M, Ce), mul(LAS, sub(EN, Nd))), add(div(sub(M, E), LAS), E)))"
128,0.5710,23,"add(div(sub(Nd, IE), sub(div(Nd, 7.044), mul(add(M, M), sub(R, Ce)))), add(div(sub(Pr, LAS), 2.492), E))"
129,0.5712,33,"add(mul(sub(sub(add(Nd, EN), add(La, IE)), sub(IE, Pr)), div(sub(La, add(sub(IE, Y), EN)), -5.400)), add(div(sub(Sm, R), mul(sub(LAS, M), -5.400)), E))"
130,0.5752,18,"add(div(sub(Sm, Y), mul(sub(Nd, EN), neg(Y))), add(div(sub(Gd, LAS), 3.012), E))"
131,0.5755,18,"add(div(sub(Sm, Y), mul(sub(Nd, EN), neg(Y))), add(div(sub(Gd, LAS), 3.151), E))"
132,0.5759,15,"div(mul(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
133,0.5759,15,"div(mul(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
134,0.5759,15,"div(mul(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
135,0.5759,15,"div(mul(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
136,0.5759,15,"div(mul(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
137,0.5759,15,"div(mul(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
138,0.5759,15,"div(mul(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
139,0.5759,15,"div(mul(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
140,0.5759,15,"div(mul(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
141,0.5759,15,"div(mul(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
142,0.5759,15,"div(mul(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
143,0.5759,15,"div(mul(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
144,0.5759,19,"add(div(sub(Sm, Y), mul(neg(sub(EN, Nd)), neg(Y))), add(div(sub(Pr, LAS), 3.231), E))"
145,0.5767,23,"add(div(sub(Sm, Y), mul(sub(EN, Nd), Y)), add(div(sub(M, E), LAS), add(div(sub(M, E), LAS), E)))"
146,0.5815,33,"add(div(div(Nd, Y), div(sub(add(M, Nd), mul(Y, IE)), div(div(Nd, Y), sub(La, R)))), add(div(sub(Gd, LAS), E), add(div(sub(Gd, LAS), La), E)))"
147,0.5821,38,"add(div(div(div(div(div(sub(EN, Y), sub(8.489, EN)), div(La, Nd)), div(La, Nd)), sub(8.489, EN)), div(La, Nd)), add(div(div(La, EN), mul(sub(neg(-0.816), sub(Y, LAS)), EN)), E))"
148,0.5842,29,"add(mul(sub(add(Nd, EN), add(5.174, IE)), div(sub(La, neg(div(EN, -0.971))), neg(3.880))), add(div(sub(Sm, R), mul(sub(LAS, M), -5.921)), E))"
149,0.5849,21,"add(div(sub(Y, IE), sub(mul(Sm, Ce), mul(Nd, R))), add(div(sub(Nd, Sm), sub(Y, La)), E))"
150,0.5868,29,"add(div(sub(Pr, LAS), E), add(div(sub(M, Sm), La), add(div(div(Nd, Y), div(mul(-4.244, Pr), div(sub(M, 5.020), sub(La, R)))), E)))"
151,0.5872,29,"add(div(sub(7.416, Y), div(mul(-4.600, Ce), div(div(Nd, IE), sub(La, R)))), add(div(sub(Pr, LAS), E), add(div(sub(Gd, LAS), La), E)))"
152,0.5872,29,"add(div(sub(7.416, Y), div(mul(-4.600, Ce), div(div(Nd, IE), sub(La, R)))), add(div(sub(Pr, LAS), E), add(div(sub(Pr, LAS), La), E)))"
153,0.5872,29,"add(div(div(Nd, Ce), div(mul(-4.600, IE), div(sub(7.416, Y), sub(La, R)))), add(div(sub(Pr, LAS), La), add(div(sub(Pr, LAS), E), E)))"
154,0.5872,29,"add(div(sub(7.416, Y), div(mul(-4.600, Ce), div(div(Nd, IE), sub(La, R)))), add(div(sub(Pr, LAS), La), add(div(sub(Pr, LAS), E), E)))"
155,0.5873,31,"add(div(div(M, Y), div(sub(8.907, mul(Ce, Y)), div(div(Nd, Y), sub(La, R)))), add(div(sub(Gd, LAS), La), add(div(sub(Gd, LAS), E), E)))"
156,0.5877,35,"add(div(div(M, Y), div(sub(M, sub(mul(Y, Ce), div(EN, LAS))), div(div(Nd, Y), sub(La, R)))), add(div(sub(Gd, LAS), E), add(div(sub(Gd, Y), La), E)))"
157,0.5883,61,"add(div(sub(Pr, LAS), E), add(div(sub(Pr, Y), La), add(div(div(M, Y), div(sub(add(div(sub(Pr, LAS), E), add(div(sub(Pr, Y), La), add(div(div(M, Y), div(sub(M, mul(Ce, Y)), div(div(Nd, Y), sub(La, R)))), E))), mul(Ce, Y)), div(div(Nd, Y), sub(La, R)))), E)))"
158,0.5883,61,"add(div(sub(Pr, Y), La), add(div(sub(Gd, LAS), E), add(div(div(Nd, Y), div(sub(add(div(sub(Pr, Y), La), add(div(sub(Gd, LAS), E), add(div(div(Nd, Y), div(sub(M, mul(Y, Ce)), div(div(M, Y), sub(La, R)))), E))), mul(Y, Ce)), div(div(M, Y), sub(La, R)))), E)))"
159,0.5883,49,"add(div(sub(Pr, LAS), E), add(div(sub(Pr, Y), La), add(div(div(M, Y), div(sub(add(div(div(M, Y), div(sub(M, mul(Y, Ce)), div(div(Nd, Y), sub(La, R)))), E), mul(Y, Ce)), div(div(Nd, Y), sub(La, R)))), E)))"
160,0.5884,27,"add(div(sub(LAS, Ce), add(sub(E, R), mul(Sm, sub(Y, R)))), add(div(sub(M, Sm), La), add(div(sub(M, Sm), La), E)))"
161,0.5885,61,"add(div(div(M, Y), div(sub(add(div(div(M, Y), div(sub(M, mul(Y, Y)), div(div(Nd, Ce), sub(La, R)))), add(div(sub(Pr, LAS), E), add(div(sub(Pr, Y), La), E))), mul(Y, Y)), div(div(Nd, Ce), sub(La, R)))), add(div(sub(Pr, LAS), E), add(div(sub(Pr, Y), La), E)))"
162,0.5885,31,"add(div(sub(Pr, Y), La), add(div(sub(Gd, LAS), E), add(div(div(Nd, Y), div(sub(M, mul(Y, Ce)), div(div(M, Y), sub(La, R)))), E)))"
163,0.5885,31,"add(div(sub(Gd, LAS), E), add(div(sub(Pr, Y), La), add(div(div(M, Y), div(sub(M, mul(Ce, Y)), div(div(Nd, Y), sub(La, R)))), E)))"
164,0.5885,31,"add(div(div(M, Y), div(sub(M, mul(Ce, Y)), div(div(Nd, Y), sub(La, R)))), add(div(sub(Gd, LAS), E), add(div(sub(Pr, Y), La), E)))"
165,0.5885,31,"add(div(sub(Pr, LAS), E), add(div(sub(Pr, Y), La), add(div(div(M, Y), div(sub(M, mul(Y, Ce)), div(div(Nd, Y), sub(La, R)))), E)))"
166,0.5885,31,"add(div(div(Nd, Ce), div(sub(M, mul(Y, Y)), div(div(M, Y), sub(La, R)))), add(div(sub(Pr, LAS), E), add(div(sub(Pr, Y), La), E)))"
167,0.5888,21,"add(div(sub(add(div(sub(EN, E), sub(add(La, Nd), add(Y, LAS))), EN), La), sub(Nd, Y)), E)"
168,0.5908,27,"add(div(div(Nd, Ce), div(sub(8.534, mul(Y, Y)), div(div(M, Y), sub(La, R)))), add(div(sub(Pr, LAS), div(E, 1.926)), E))"
169,0.5922,23,"add(div(div(Nd, Ce), div(mul(-5.004, Ce), div(sub(7.416, Y), sub(La, R)))), add(div(sub(Pr, LAS), 2.633), E))"
170,0.5930,15,"sub(add(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
171,0.5930,15,"sub(add(IE, add(div(div(sub(E, EN), sub(Sm, EN)), La), E)), Y)"
172,0.5938,17,"add(div(sub(Sm, Y), mul(sub(EN, Nd), Y)), add(div(sub(M, E), 3.916), E))"
173,0.5951,25,"add(div(div(M, Y), div(sub(8.702, mul(Y, Ce)), div(div(Nd, Y), sub(La, R)))), add(div(sub(Pr, LAS), 2.584), E))"
174,0.5951,25,"add(div(div(M, Y), div(sub(8.702, mul(Y, Ce)), div(div(Nd, Y), sub(La, R)))), add(div(sub(Pr, LAS), 2.584), E))"
175,0.5953,27,"add(div(div(mul(sub(Y, IE), mul(E, Nd)), mul(sub(La, R), mul(EN, Sm))), Ce), add(div(sub(Gd, LAS), mul(0.474, E)), E))"
