Rank,RMSE,Length,Model Equation
16,0.5182,30,"sub(add(mul(sub(EN, Gd), div(Gd, Sm)), E), sub(sub(sub(IE, Gd), div(sub(Gd, Sm), 2.508)), div(sub(IE, Gd), neg(mul(Ce, sub(EN, Nd))))))"
17,0.5185,23,"add(div(sub(M, La), 2.897), add(div(sub(M, Ce), mul(8.293, sub(EN, Nd))), add(div(sub(Pr, LAS), IE), E)))"
18,0.5206,29,"sub(add(mul(sub(EN, Gd), div(3.827, Sm)), E), sub(sub(IE, Gd), div(add(neg(sub(LAS, 6.687)), sub(IE, M)), neg(mul(Ce, sub(EN, Nd))))))"
19,0.5298,32,"add(div(sub(R, Sm), LAS), add(div(sub(Ce, E), 3.971), add(div(neg(mul(sub(EN, Y), add(mul(sub(Y, Gd), sub(Sm, La)), sub(La, M)))), 3.354), E)))"
20,0.5329,31,"add(div(sub(EN, La), sub(La, sub(M, sub(Y, sub(M, Y))))), add(div(mul(sub(Pr, IE), sub(La, LAS)), LAS), add(div(sub(Ce, E), E), E)))"
21,0.5407,27,"add(div(sub(M, LAS), add(sub(E, R), IE)), add(div(sub(EN, La), sub(La, div(add(sub(Pr, Ce), IE), sub(Gd, Y)))), E))"
22,0.5486,27,"add(div(div(div(sub(R, La), div(Sm, Gd)), sub(Y, 4.119)), sub(Y, 4.119)), add(div(div(Ce, mul(E, 7.730)), sub(R, Y)), E))"
23,0.5494,27,"add(div(sub(Sm, La), add(mul(LAS, sub(Y, IE)), Y)), add(div(add(sub(Ce, LAS), add(sub(Gd, LAS), sub(Pr, E))), 3.602), E))"
24,0.5495,30,"add(div(neg(sub(Y, M)), mul(-7.173, add(EN, -7.173))), add(div(sub(Pr, Sm), La), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), E))))"
25,0.5524,27,"add(div(sub(Gd, La), sub(R, sub(EN, add(-2.853, Y)))), add(div(sub(R, IE), IE), add(div(sub(Ce, E), add(-2.853, E)), E)))"
26,0.5611,22,"add(div(mul(div(neg(M), sub(La, Nd)), sub(mul(sub(La, Sm), sub(E, Gd)), sub(La, M))), LAS), E)"
27,0.5620,38,"sub(add(mul(sub(EN, Gd), div(La, add(Sm, mul(sub(La, Ce), div(mul(EN, sub(mul(Pr, E), mul(Nd, Y))), sub(Pr, Gd)))))), E), sub(neg(sub(Gd, IE)), div(sub(EN, Sm), 1.775)))"
28,0.5627,24,"sub(add(mul(sub(EN, Gd), div(3.175, Sm)), E), sub(sub(IE, Gd), div(sub(Y, M), neg(mul(8.919, sub(EN, Nd))))))"
29,0.5627,24,"sub(add(mul(sub(EN, Gd), div(3.175, Sm)), E), sub(sub(IE, Gd), div(sub(Y, M), neg(mul(8.919, sub(EN, Nd))))))"
30,0.5670,21,"add(div(div(-5.370, sub(R, Y)), mul(-7.276, E)), add(div(mul(sub(Pr, Y), sub(R, La)), 2.563), E))"
31,0.5699,54,"add(div(sub(M, LAS), neg(-3.475)), add(div(sub(M, Sm), La), add(div(sub(Nd, La), add(div(neg(sub(5.431, M)), sub(mul(sub(Ce, R), add(Sm, EN)), add(-8.514, EN))), E)), add(div(neg(sub(5.431, M)), sub(mul(sub(Ce, R), add(Sm, EN)), add(-8.514, EN))), E))))"
32,0.5733,32,"add(add(EN, add(div(sub(Nd, M), mul(E, sub(Nd, EN))), add(div(div(sub(Gd, Ce), mul(Gd, sub(7.211, EN))), mul(LAS, sub(7.211, EN))), E))), neg(LAS))"
33,0.5736,31,"add(div(sub(mul(div(M, La), M), E), R), add(div(sub(mul(div(6.950, La), M), LAS), LAS), add(div(div(div(3.995, Y), sub(Y, EN)), Y), E)))"
34,0.5749,27,"add(div(sub(EN, La), sub(Y, sub(M, sub(Y, sub(M, R))))), add(div(sub(M, E), LAS), add(div(sub(R, LAS), IE), E)))"
35,0.5793,31,"add(add(EN, sub(E, LAS)), div(add(sub(Pr, add(EN, sub(add(EN, sub(add(EN, sub(E, LAS)), LAS)), Y))), div(div(-3.491, La), sub(Y, R))), Gd))"
36,0.5796,30,"add(div(sub(M, La), add(neg(mul(EN, EN)), add(mul(M, Y), add(Sm, Ce)))), add(div(sub(Pr, Y), LAS), add(div(sub(Ce, E), 3.037), E)))"
37,0.5803,24,"add(div(sub(R, E), LAS), add(div(div(-0.304, sub(EN, Y)), 3.051), add(div(neg(sub(La, M)), add(-3.729, La)), E)))"
38,0.5813,25,"add(div(sub(Pr, E), LAS), add(div(sub(M, LAS), 3.060), add(div(sub(EN, La), sub(Ce, div(EN, sub(Gd, Y)))), E)))"
39,0.5814,41,"sub(add(mul(sub(EN, Gd), div(Ce, mul(Nd, sub(Gd, Pr)))), E), sub(sub(sub(IE, Gd), div(sub(Nd, La), 2.890)), div(sub(Nd, M), add(mul(sub(EN, Gd), div(Ce, mul(Nd, sub(Gd, Pr)))), E))))"
40,0.5832,19,"add(div(sub(M, La), 1.633), add(div(sub(R, Sm), sub(2.403, mul(2.922, sub(Gd, Y)))), E))"
41,0.5842,25,"add(div(sub(Ce, E), 3.406), add(div(sub(R, E), IE), add(div(sub(M, La), sub(Ce, div(M, sub(Gd, La)))), E)))"
42,0.5845,31,"add(div(sub(M, LAS), La), add(div(sub(M, La), 3.290), add(div(neg(sub(E, Pr)), La), add(div(neg(mul(sub(5.700, Gd), sub(Sm, La))), 2.213), E))))"
43,0.5888,55,"add(div(neg(mul(sub(add(div(neg(mul(sub(EN, R), sub(R, M))), add(sub(Y, M), 4.737)), add(div(sub(Ce, E), 4.737), add(div(sub(M, La), 3.101), E))), R), sub(R, M))), add(sub(Y, M), 4.737)), add(div(sub(Ce, E), 4.737), add(div(sub(M, La), 3.101), E)))"
44,0.5890,25,"add(div(neg(sub(La, M)), 1.848), add(div(sub(R, E), 4.224), add(div(neg(mul(sub(Sm, La), sub(5.730, Gd))), 1.924), E)))"
45,0.5925,33,"sub(add(mul(sub(EN, Gd), div(LAS, mul(mul(mul(sub(La, Ce), M), sub(Nd, Gd)), sub(Nd, Gd)))), E), sub(sub(IE, Gd), div(sub(EN, Sm), sub(La, 3.814))))"
46,0.5928,27,"add(div(sub(Ce, E), add(LAS, -2.793)), add(div(sub(M, IE), sub(La, sub(add(mul(sub(M, 7.227), add(E, E)), Pr), La))), E))"
47,0.5932,23,"add(div(add(sub(Pr, La), add(sub(Ce, E), add(sub(Ce, E), div(sub(LAS, 7.154), sub(Y, R))))), LAS), E)"
48,0.5944,29,"sub(add(mul(sub(EN, Pr), div(M, sub(Y, mul(La, mul(3.371, sub(Nd, Gd)))))), E), sub(sub(IE, Gd), div(sub(EN, add(-0.304, Sm)), 2.080)))"
49,0.5958,27,"add(div(sub(M, La), sub(Y, sub(mul(E, La), mul(Ce, La)))), add(div(sub(div(M, div(E, Pr)), LAS), add(-0.355, LAS)), E))"
50,0.5968,29,"add(div(sub(R, La), sub(LAS, 2.905)), add(div(Ce, mul(mul(La, add(div(Ce, mul(mul(La, M), sub(R, Y))), E)), sub(R, Y))), E))"
51,0.5971,31,"add(div(sub(Pr, Y), sub(mul(EN, Ce), mul(Pr, La))), add(div(sub(M, La), 2.718), add(div(sub(La, E), Gd), add(div(sub(Nd, LAS), LAS), E))))"
52,0.5980,24,"add(div(sub(Ce, La), Y), add(div(sub(Pr, LAS), 3.581), add(div(div(neg(Ce), sub(R, Y)), mul(IE, -7.168)), E)))"
53,0.5990,41,"sub(add(mul(mul(sub(EN, Gd), div(Gd, Y)), div(Gd, Sm)), E), sub(sub(sub(sub(sub(IE, Gd), div(sub(Gd, Sm), 3.527)), div(sub(Nd, Sm), EN)), div(sub(Gd, E), La)), div(sub(Gd, E), La)))"
54,0.6006,39,"add(div(div(sub(M, La), mul(sub(-5.213, Pr), sub(neg(-5.159), R))), mul(sub(-5.213, Pr), sub(neg(-5.159), R))), add(div(sub(Ce, sub(LAS, sub(M, La))), LAS), add(div(sub(Pr, E), LAS), E)))"
55,0.6031,25,"add(div(div(sub(M, La), neg(sub(LAS, 8.068))), neg(sub(M, 8.068))), add(div(sub(Ce, E), add(sub(EN, 8.068), IE)), E))"
56,0.6033,32,"add(div(sub(M, La), add(neg(div(Ce, sub(LAS, R))), La)), add(div(sub(mul(div(M, E), M), add(Sm, add(-6.083, La))), sub(La, sub(Ce, La))), E))"
57,0.6035,28,"sub(E, sub(sub(sub(sub(IE, Gd), div(neg(div(div(4.013, Y), sub(EN, Y))), Y)), div(sub(Pr, Gd), Sm)), div(sub(EN, La), 3.797)))"
58,0.6053,27,"sub(add(mul(sub(EN, Pr), div(EN, mul(sub(Nd, Gd), sub(sub(EN, R), La)))), E), sub(sub(IE, Gd), div(sub(EN, Sm), 1.836)))"
59,0.6054,47,"add(div(sub(mul(Ce, div(R, E)), Sm), IE), add(div(div(div(div(sub(M, La), div(R, Sm)), div(R, M)), div(R, add(div(div(div(div(sub(M, La), div(R, Sm)), div(R, M)), div(R, M)), 2.516), E))), 2.516), E))"
60,0.6066,25,"add(div(sub(Pr, E), E), add(div(sub(Ce, LAS), LAS), add(div(div(Pr, mul(sub(R, Y), add(Gd, 4.010))), La), E)))"
61,0.6086,25,"add(neg(div(mul(div(M, LAS), mul(sub(div(Pr, LAS), sub(La, R)), sub(6.561, IE))), mul(neg(LAS), sub(R, Y)))), E)"
62,0.6091,27,"add(div(sub(R, add(div(div(sub(La, EN), div(div(Ce, M), div(Gd, R))), sub(8.066, M)), LAS)), add(sub(4.391, M), Y)), E)"
63,0.6097,31,"sub(E, sub(sub(sub(IE, Gd), div(sub(Gd, add(sub(La, Y), E)), mul(sub(Sm, 0.023), sub(sub(LAS, sub(Sm, M)), La)))), div(sub(EN, La), 3.702)))"
64,0.6128,19,"add(div(div(div(Ce, LAS), sub(R, Y)), LAS), add(sub(div(Pr, LAS), div(La, Ce)), E))"
65,0.6141,49,"div(add(add(div(add(add(div(add(add(div(add(add(EN, div(div(-1.648, Sm), sub(EN, Y))), Y), mul(0.284, Nd)), sub(EN, LAS)), M), mul(0.284, Nd)), div(div(-1.648, IE), sub(EN, Y))), Y), mul(0.284, Nd)), sub(EN, LAS)), M), mul(0.284, Nd))"
66,0.6143,17,"add(div(mul(sub(Y, IE), sub(La, Sm)), 1.525), add(div(sub(M, La), 1.525), E))"
67,0.6145,32,"sub(add(mul(sub(EN, Gd), div(E, mul(mul(mul(Ce, sub(La, Ce)), sub(Pr, Gd)), sub(Pr, Gd)))), E), sub(neg(sub(Gd, IE)), div(sub(EN, Sm), 1.720)))"
68,0.6149,30,"sub(add(mul(sub(EN, Gd), div(E, mul(sub(La, Ce), mul(M, sub(Pr, Gd))))), E), sub(neg(sub(Gd, IE)), div(div(sub(EN, Sm), 1.280), 1.280)))"
69,0.6164,21,"add(div(sub(Ce, E), sub(8.785, R)), add(div(sub(M, La), sub(R, div(Nd, sub(Gd, Y)))), E))"
70,0.6220,29,"add(div(sub(M, La), sub(mul(sub(Ce, R), add(LAS, LAS)), add(-8.514, Pr))), add(div(sub(M, La), 4.022), add(div(sub(M, E), 4.022), E)))"
71,0.6228,31,"sub(add(mul(sub(EN, Gd), div(LAS, mul(R, mul(mul(sub(La, Ce), sub(Pr, Gd)), sub(Pr, Gd))))), E), sub(sub(IE, Gd), div(sub(EN, Sm), 1.944)))"
72,0.6238,23,"add(div(div(div(mul(Ce, Ce), sub(sub(R, Y), IE)), mul(sub(R, Y), sub(sub(Pr, LAS), E))), LAS), E)"
73,0.6242,24,"add(div(Ce, mul(neg(sub(Y, R)), mul(Pr, Gd))), add(div(sub(Nd, LAS), IE), add(div(sub(M, La), La), E)))"
74,0.6251,25,"sub(add(mul(sub(EN, Nd), div(div(3.232, La), sub(neg(Pr), neg(Gd)))), E), sub(sub(IE, Gd), div(sub(EN, Sm), 1.856)))"
75,0.6271,31,"sub(add(mul(sub(EN, Gd), div(LAS, mul(mul(mul(sub(La, Ce), R), sub(Nd, Gd)), sub(Nd, Gd)))), E), sub(sub(IE, Gd), div(sub(EN, Sm), 2.074)))"
76,0.6279,26,"sub(add(mul(sub(EN, Gd), div(sub(E, LAS), sub(La, Sm))), E), sub(neg(sub(Gd, IE)), div(sub(EN, Sm), div(8.589, LAS))))"
77,0.6292,29,"sub(add(mul(sub(EN, Gd), div(Pr, mul(sub(Nd, Gd), mul(div(Ce, sub(Sm, La)), E)))), E), sub(sub(IE, Gd), div(sub(EN, Sm), 2.258)))"
78,0.6305,21,"add(div(sub(M, La), 2.598), add(div(sub(Pr, Y), 3.241), add(div(div(-0.485, 4.359), sub(EN, Y)), E)))"
79,0.6311,27,"sub(add(mul(sub(EN, Gd), div(sub(LAS, 5.254), sub(La, Ce))), E), sub(sub(IE, Gd), div(sub(EN, Sm), div(add(3.935, Gd), EN))))"
80,0.6322,23,"add(div(sub(M, La), 2.636), add(div(mul(sub(Gd, Y), sub(Sm, La)), 3.308), add(div(sub(Nd, LAS), LAS), E)))"
81,0.6323,25,"add(div(sub(M, E), La), add(div(mul(sub(Ce, Gd), sub(R, Sm)), Y), add(div(sub(M, La), add(-2.830, La)), E)))"
82,0.6327,47,"add(div(sub(R, E), add(LAS, sub(Gd, R))), add(div(sub(M, La), neg(div(sub(R, sub(add(div(sub(R, E), add(LAS, sub(Gd, R))), add(div(sub(M, La), neg(div(sub(R, sub(M, R)), -2.658))), E)), R)), -2.658))), E))"
83,0.6362,22,"add(div(neg(sub(La, M)), add(add(R, sub(La, M)), sub(5.264, M))), add(div(sub(Ce, LAS), LAS), E))"
84,0.6370,25,"sub(add(mul(sub(EN, Gd), div(sub(LAS, 5.254), sub(La, Ce))), E), sub(sub(IE, Gd), div(sub(EN, Sm), div(La, 3.663))))"
85,0.6389,17,"add(div(sub(M, 5.735), div(mul(add(LAS, LAS), sub(Y, IE)), sub(La, Y))), E)"
86,0.6420,24,"add(div(neg(add(mul(sub(Gd, Ce), sub(La, Sm)), add(sub(La, M), add(sub(La, M), sub(LAS, Pr))))), 4.362), E)"
87,0.6421,25,"add(div(sub(M, La), div(R, 3.087)), add(div(sub(Ce, E), LAS), add(div(mul(sub(EN, R), sub(M, R)), Y), E)))"
88,0.6459,27,"sub(add(mul(mul(sub(EN, Gd), div(sub(Gd, 3.182), Y)), 2.128), E), sub(mul(div(M, R), sub(IE, Gd)), div(sub(Gd, Sm), 2.128)))"
89,0.6465,15,"add(div(div(sub(IE, Nd), sub(Y, R)), sub(add(LAS, LAS), Ce)), E)"
90,0.6465,17,"add(div(sub(Nd, IE), neg(mul(sub(neg(LAS), sub(LAS, Ce)), sub(R, Y)))), E)"
91,0.6472,39,"sub(add(mul(mul(sub(EN, Gd), div(mul(div(div(Gd, sub(Pr, Y)), Sm), IE), 3.825)), div(mul(div(div(Gd, sub(Pr, Y)), Sm), IE), 3.825)), E), sub(sub(IE, Gd), div(sub(EN, Sm), 2.083)))"
92,0.6486,19,"add(div(div(add(sub(IE, Ce), -4.693), mul(sub(R, Y), sub(sub(8.014, LAS), LAS))), LAS), E)"
93,0.6493,27,"sub(add(mul(sub(EN, Gd), div(add(sub(La, Ce), LAS), mul(sub(La, Ce), Ce))), E), sub(sub(IE, Gd), div(sub(EN, Sm), 1.590)))"
94,0.6499,28,"sub(add(mul(sub(EN, Gd), div(sub(Nd, Ce), mul(sub(Nd, Gd), sub(Nd, Gd)))), E), sub(neg(sub(Gd, IE)), div(sub(EN, Sm), 2.053)))"
95,0.6507,25,"add(div(sub(R, E), 2.715), add(div(div(div(sub(M, La), div(Nd, Sm)), div(Nd, Sm)), div(Sm, sub(Pr, Gd))), E))"
96,0.6514,17,"add(div(mul(sub(Sm, R), add(Gd, -6.386)), 3.284), add(div(sub(M, La), 1.528), E))"
97,0.6530,21,"mul(0.482, add(M, add(div(sub(R, M), sub(La, Sm)), add(div(sub(Y, 7.478), sub(La, Ce)), E))))"
98,0.6532,18,"add(div(sub(add(-0.125, neg(-6.751)), Y), div(mul(8.938, sub(Y, IE)), sub(La, Y))), E)"
99,0.6542,27,"add(div(sub(Pr, LAS), LAS), add(div(div(sub(Pr, IE), sub(R, Y)), add(div(div(sub(Pr, IE), sub(R, Y)), 8.090), E)), E))"
100,0.6552,25,"add(div(div(div(div(sub(M, La), 2.332), div(mul(La, sub(Y, LAS)), sub(Y, La))), div(Y, M)), div(Y, Gd)), E)"
101,0.6557,21,"sub(add(div(Gd, add(add(R, sub(Nd, M)), sub(add(R, sub(Y, IE)), EN))), EN), sub(Nd, R))"
102,0.6559,27,"sub(add(mul(mul(mul(sub(EN, Nd), div(Gd, 5.776)), div(Gd, 5.776)), div(Gd, Y)), E), sub(sub(IE, Nd), div(sub(Gd, Sm), 1.699)))"
103,0.6568,23,"sub(add(mul(mul(sub(EN, Nd), div(Gd, Y)), div(Gd, 5.592)), E), sub(sub(IE, Pr), div(sub(Gd, Sm), 1.718)))"
104,0.6592,17,"add(mul(sub(M, La), mul(sub(add(M, 0.372), Y), div(sub(EN, La), 5.010))), E)"
105,0.6601,18,"sub(sub(mul(sub(EN, Gd), sub(Gd, 5.397)), E), sub(neg(add(Gd, E)), div(Ce, LAS)))"
106,0.6615,17,"add(div(sub(EN, E), mul(sub(EN, Y), Gd)), add(div(sub(M, La), 1.808), E))"
107,0.6622,21,"add(div(div(sub(EN, LAS), sub(8.269, M)), div(add(sub(Y, mul(Sm, div(LAS, R))), R), Nd)), E)"
108,0.6626,19,"add(div(sub(R, E), LAS), add(div(sub(M, La), add(sub(7.839, EN), sub(7.839, M))), E))"
109,0.6647,25,"add(div(sub(R, E), IE), add(div(sub(R, E), IE), add(div(sub(M, La), add(add(Pr, R), sub(-3.576, M))), E)))"
110,0.6660,19,"add(div(sub(R, E), LAS), add(div(sub(M, La), add(add(6.598, R), sub(-3.576, M))), E))"
111,0.6674,17,"add(div(sub(M, add(sub(La, M), Sm)), add(div(Sm, add(-8.781, EN)), La)), E)"
112,0.6684,25,"sub(add(mul(sub(EN, Gd), div(sub(Gd, 4.474), 2.912)), E), sub(sub(IE, Gd), div(sub(sub(Y, sub(La, M)), Sm), 2.912)))"
113,0.6704,15,"add(mul(sub(EN, La), mul(sub(M, La), div(sub(M, Y), 4.526))), E)"
114,0.6704,15,"add(div(mul(sub(EN, La), mul(sub(M, Y), sub(M, La))), 4.547), E)"
115,0.6704,17,"add(div(sub(M, La), neg(div(neg(div(4.513, sub(La, EN))), sub(Y, M)))), E)"
116,0.6706,15,"add(div(mul(mul(sub(M, Y), sub(EN, La)), sub(M, La)), 4.444), E)"
117,0.6706,16,"add(mul(sub(M, La), mul(sub(M, Y), div(neg(sub(La, EN)), 4.627))), E)"
118,0.6707,16,"add(div(sub(M, La), add(sub(neg(-7.615), M), div(LAS, sub(Y, La)))), E)"
119,0.6712,15,"add(div(mul(mul(sub(M, Y), sub(La, EN)), sub(La, M)), 4.355), E)"
120,0.6713,15,"add(div(add(div(sub(La, EN), sub(Sm, Gd)), sub(M, La)), 1.771), E)"
121,0.6719,19,"add(div(sub(Ce, LAS), LAS), add(div(sub(M, La), add(-2.844, sub(add(Y, La), LAS))), E))"
122,0.6726,22,"add(div(sub(6.279, LAS), LAS), add(div(neg(sub(La, M)), add(div(Sm, sub(Y, La)), div(Y, M))), E))"
123,0.6734,15,"add(div(mul(sub(M, La), mul(sub(EN, La), sub(M, Y))), 4.910), E)"
124,0.6740,17,"add(div(sub(7.413, LAS), sub(sub(mul(Y, La), add(add(M, Y), LAS)), M)), E)"
125,0.6745,17,"add(div(mul(sub(M, La), mul(sub(neg(M), neg(Y)), sub(La, EN))), Y), E)"
126,0.6761,31,"add(div(sub(R, E), LAS), add(div(mul(div(mul(div(Gd, Y), mul(add(-2.807, EN), sub(M, La))), Nd), mul(add(-2.807, EN), sub(M, La))), Nd), E))"
127,0.6763,29,"sub(add(mul(mul(sub(EN, Gd), div(add(Gd, -4.295), 2.748)), div(add(Gd, -4.295), 2.748)), E), sub(sub(IE, Gd), div(sub(EN, Sm), add(La, -3.865))))"
128,0.6764,17,"add(div(sub(M, La), 1.687), add(div(mul(sub(R, Gd), sub(R, Sm)), E), E))"
129,0.6770,20,"add(div(sub(M, sub(add(Sm, La), M)), sub(add(sub(4.977, EN), sub(La, EN)), neg(La))), E)"
130,0.6780,24,"sub(add(mul(mul(sub(EN, Gd), div(Gd, Y)), div(Gd, 5.481)), E), sub(neg(sub(Gd, IE)), div(sub(Gd, Sm), 1.745)))"
131,0.6783,19,"add(div(sub(M, La), add(-4.109, R)), add(div(sub(R, E), add(3.914, sub(Gd, Ce))), E))"
132,0.6790,39,"add(div(sub(R, LAS), add(sub(IE, Ce), add(div(sub(M, La), sub(R, 3.652)), add(div(sub(Gd, E), La), E)))), add(div(sub(M, La), sub(R, 3.652)), add(div(sub(Gd, E), La), E)))"
133,0.6791,23,"sub(add(mul(mul(sub(EN, Gd), div(Gd, Y)), div(Gd, Ce)), E), sub(sub(IE, Gd), div(sub(Gd, Sm), 1.815)))"
134,0.6791,23,"sub(add(mul(mul(sub(EN, Gd), div(Gd, Ce)), div(Gd, Y)), E), sub(sub(IE, Gd), div(sub(Gd, Sm), 1.817)))"
135,0.6800,17,"add(div(sub(R, E), add(-1.661, LAS)), add(div(sub(M, La), sub(8.221, EN)), E))"
136,0.6806,17,"add(div(mul(sub(M, La), div(mul(sub(EN, La), IE), sub(Pr, Y))), Sm), E)"
137,0.6810,17,"add(div(sub(M, La), 1.962), add(div(sub(R, Sm), div(E, sub(R, Gd))), E))"
138,0.6821,23,"sub(E, sub(sub(IE, Gd), div(sub(Nd, mul(div(mul(div(add(sub(La, EN), La), 5.552), Gd), Y), Gd)), Sm)))"
139,0.6821,25,"add(div(sub(M, La), div(add(La, add(sub(La, Sm), Nd)), Gd)), add(div(sub(R, E), add(LAS, sub(Sm, R))), E))"
140,0.6832,25,"add(mul(div(M, 8.340), mul(div(EN, 8.837), mul(sub(M, R), mul(div(M, IE), mul(sub(M, R), sub(EN, LAS)))))), E)"
141,0.6832,25,"add(mul(div(M, 8.340), mul(div(EN, 8.837), mul(sub(M, R), mul(div(M, IE), mul(sub(M, R), sub(EN, LAS)))))), E)"
142,0.6832,25,"add(mul(div(M, 8.340), mul(div(EN, 8.837), mul(sub(M, R), mul(div(M, IE), mul(sub(M, R), sub(EN, LAS)))))), E)"
143,0.6853,35,"add(div(sub(R, E), LAS), add(div(mul(div(add(div(mul(div(EN, R), mul(div(Gd, Y), sub(M, La))), 2.136), E), R), mul(div(Gd, Y), sub(M, La))), 2.136), E))"
144,0.6854,29,"add(div(Ce, mul(mul(La, div(sub(8.206, EN), div(Ce, mul(mul(La, div(sub(8.206, EN), sub(Gd, Y))), sub(8.206, M))))), sub(8.206, M))), E)"
145,0.6858,17,"add(div(mul(sub(Gd, Pr), sub(Sm, R)), LAS), add(div(sub(M, La), 1.877), E))"
146,0.6871,22,"add(div(div(div(sub(7.274, mul(Ce, add(M, sub(2.506, Y)))), add(neg(La), add(M, -2.509))), IE), LAS), E)"
147,0.6881,19,"add(div(sub(M, La), sub(Y, 3.495)), add(div(sub(Ce, E), sub(add(3.899, EN), R)), E))"
148,0.6890,23,"sub(E, sub(sub(IE, Gd), div(sub(Pr, mul(div(mul(div(add(sub(Gd, Ce), E), Y), La), Y), La)), Sm)))"
149,0.6899,13,"add(div(sub(Pr, La), sub(div(Sm, sub(IE, M)), -5.035)), E)"
150,0.6938,19,"add(div(neg(sub(La, M)), neg(-1.939)), add(div(mul(sub(Gd, Ce), sub(Sm, R)), IE), E))"
151,0.6948,21,"sub(add(mul(sub(EN, Gd), div(sub(Gd, 4.493), 2.430)), E), sub(sub(IE, Gd), div(sub(EN, Sm), 2.430)))"
152,0.6950,25,"add(EN, add(sub(R, Pr), div(Gd, add(sub(R, add(EN, add(sub(R, Pr), div(Gd, add(sub(R, M), R))))), R))))"
153,0.6950,27,"add(add(sub(div(Gd, add(R, add(neg(add(add(sub(div(Gd, add(R, add(neg(M), R))), Nd), R), EN)), R))), Nd), R), EN)"
154,0.6951,17,"add(div(sub(R, E), LAS), add(div(sub(M, La), sub(8.906, add(0.678, EN))), E))"
