Rank,RMSE,Length,Model Equation
33,0.7125,9,"add(div(sub(5.234, E), mul(0.582, E)), E)"
34,0.7139,6,"add(neg(div(E, -1.408)), 1.604)"
35,0.7140,7,"add(div(sub(5.442, E), 3.742), E)"
36,0.7141,7,"add(div(sub(5.578, E), 3.321), E)"
37,0.7142,7,"add(div(sub(5.633, E), 3.375), E)"
38,0.7143,7,"add(div(sub(5.627, E), 3.256), E)"
39,0.7144,7,"mul(add(E, 8.718), div(2.774, Y))"
40,0.7148,7,"add(div(sub(5.354, E), 4.306), E)"
41,0.7161,7,"add(div(sub(5.155, E), Nd), E)"
42,0.7161,7,"add(div(sub(5.163, E), Nd), E)"
43,0.7161,7,"add(div(sub(5.174, E), Nd), E)"
44,0.7161,7,"add(div(sub(5.130, E), Nd), E)"
45,0.7163,7,"add(div(sub(5.198, E), M), E)"
46,0.7163,12,"add(add(E, div(div(La, EN), neg(R))), add(Y, -6.915))"
47,0.7167,7,"add(add(Pr, -7.210), mul(E, 1.029))"
48,0.7167,7,"add(div(sub(5.761, E), 3.654), E)"
49,0.7167,13,"add(add(E, div(sub(5.471, E), M)), div(sub(5.471, E), M))"
50,0.7171,7,"sub(sub(E, -1.006), div(E, 5.248))"
51,0.7172,12,"add(div(neg(Sm), mul(Nd, Sm)), div(E, div(6.895, Y)))"
52,0.7174,7,"add(div(sub(5.808, E), 3.242), E)"
53,0.7176,7,"mul(div(Y, 6.897), add(-0.100, E))"
54,0.7181,5,"mul(Pr, div(E, 7.040))"
55,0.7181,5,"mul(div(Y, 7.041), E)"
56,0.7181,5,"mul(div(Y, 7.042), E)"
57,0.7181,5,"mul(div(Y, 7.037), E)"
58,0.7181,5,"mul(div(Pr, 7.037), E)"
59,0.7181,6,"div(mul(Pr, E), neg(-7.043))"
60,0.7181,5,"mul(div(Y, 7.043), E)"
61,0.7181,5,"mul(div(Y, 7.036), E)"
62,0.7181,5,"mul(div(Pr, 7.044), E)"
63,0.7181,6,"mul(neg(E), div(Y, -7.044))"
64,0.7181,5,"mul(div(Y, 7.035), E)"
65,0.7181,5,"mul(div(Pr, 7.045), E)"
66,0.7181,5,"mul(div(Y, 7.034), E)"
67,0.7181,5,"mul(div(Pr, 7.047), E)"
68,0.7181,5,"mul(Pr, div(E, 7.032))"
69,0.7181,5,"div(E, div(7.031, Y))"
70,0.7181,5,"div(mul(Pr, E), 7.031)"
71,0.7181,6,"mul(div(Y, neg(-7.030)), E)"
72,0.7182,5,"mul(div(Y, 7.030), E)"
73,0.7182,5,"mul(div(Pr, 7.029), E)"
74,0.7182,5,"mul(div(Y, 7.051), E)"
75,0.7182,5,"mul(div(Y, 7.051), E)"
76,0.7182,5,"mul(div(Y, 7.051), E)"
77,0.7182,5,"mul(div(Y, 7.051), E)"
78,0.7182,5,"mul(div(Y, 7.051), E)"
79,0.7182,5,"mul(div(Y, 7.051), E)"
80,0.7182,5,"mul(div(Pr, 7.052), E)"
81,0.7182,5,"mul(div(Y, 7.052), E)"
82,0.7182,5,"mul(Y, div(E, 7.027))"
83,0.7182,5,"mul(div(Y, 7.054), E)"
84,0.7183,5,"mul(div(Y, 7.022), E)"
85,0.7183,5,"mul(div(Y, 7.058), E)"
86,0.7183,7,"sub(sub(E, -0.919), div(E, 5.569))"
87,0.7183,5,"mul(div(Pr, 7.060), E)"
88,0.7183,6,"div(neg(E), div(-7.019, Y))"
89,0.7183,5,"mul(div(Y, 7.019), E)"
90,0.7183,5,"div(mul(Pr, E), 7.061)"
91,0.7183,5,"mul(div(Pr, 7.062), E)"
92,0.7183,5,"mul(div(Y, 7.062), E)"
93,0.7183,5,"mul(div(E, 7.018), Pr)"
94,0.7184,5,"mul(div(Y, 7.017), E)"
95,0.7184,7,"add(-0.210, mul(div(Pr, 6.854), E))"
96,0.7184,5,"mul(div(Y, 7.016), E)"
97,0.7184,7,"neg(div(mul(E, Pr), neg(7.065)))"
98,0.7184,5,"mul(div(Pr, 7.014), E)"
99,0.7184,5,"mul(div(Pr, 7.014), E)"
100,0.7185,5,"mul(div(Y, 7.013), E)"
101,0.7185,5,"mul(div(Y, 7.012), E)"
102,0.7186,5,"add(mul(E, 0.825), 0.897)"
103,0.7186,5,"mul(div(Pr, 7.009), E)"
104,0.7186,13,"sub(sub(Pr, div(0.837, mul(Nd, M))), neg(sub(E, neg(-7.048))))"
105,0.7186,5,"mul(div(Pr, 7.072), E)"
106,0.7187,6,"mul(div(Pr, -7.073), neg(E))"
107,0.7187,5,"mul(div(Pr, 7.005), E)"
108,0.7188,5,"mul(div(Pr, 7.004), E)"
109,0.7188,5,"mul(div(Pr, 7.077), E)"
110,0.7188,6,"div(mul(E, Y), neg(-7.003))"
111,0.7188,6,"mul(div(E, -7.002), neg(Pr))"
112,0.7189,5,"mul(E, div(Pr, 7.080))"
113,0.7190,7,"div(mul(E, div(Y, 6.892)), 1.015)"
114,0.7190,6,"div(neg(E), div(-7.082, Y))"
115,0.7191,5,"mul(div(Pr, 7.084), E)"
116,0.7191,5,"div(E, div(6.996, Y))"
117,0.7191,7,"add(sub(E, 1.133), div(5.513, E))"
118,0.7191,5,"mul(div(Y, 6.994), E)"
119,0.7191,5,"div(Y, div(7.086, E))"
120,0.7192,5,"sub(1.161, mul(E, -0.771))"
121,0.7192,7,"add(add(Y, -6.927), add(-0.138, E))"
122,0.7192,5,"add(add(Pr, -7.067), E)"
123,0.7192,5,"add(add(Pr, -7.067), E)"
124,0.7192,5,"add(add(-7.067, Y), E)"
125,0.7192,7,"add(-0.148, add(add(-6.917, Y), E))"
126,0.7192,5,"add(add(Pr, -7.068), E)"
127,0.7192,6,"add(add(neg(7.068), Y), E)"
128,0.7192,5,"add(sub(Pr, 7.064), E)"
129,0.7192,5,"add(add(-7.064, Pr), E)"
130,0.7192,5,"add(add(Y, -7.064), E)"
131,0.7192,5,"add(sub(Pr, 7.069), E)"
132,0.7192,5,"add(add(-7.069, Y), E)"
133,0.7192,5,"add(E, add(Y, -7.063))"
134,0.7192,5,"add(add(Pr, -7.062), E)"
135,0.7192,5,"mul(div(Y, 7.087), E)"
136,0.7192,5,"add(add(-7.071, Pr), E)"
137,0.7192,5,"add(add(-7.061, Y), E)"
138,0.7192,7,"neg(mul(div(E, 6.993), neg(Pr)))"
139,0.7192,5,"add(add(-7.071, Pr), E)"
140,0.7192,5,"add(add(-7.061, Y), E)"
141,0.7192,5,"add(E, add(-7.072, Pr))"
142,0.7192,7,"add(add(Y, -6.922), add(-0.138, E))"
143,0.7192,5,"add(add(Pr, -7.060), E)"
144,0.7192,5,"add(add(Y, -7.059), E)"
145,0.7192,5,"add(sub(Pr, 7.059), E)"
146,0.7192,5,"add(E, add(-7.059, Pr))"
147,0.7192,5,"add(E, add(-7.059, Pr))"
148,0.7192,5,"add(add(Pr, -7.074), E)"
149,0.7192,5,"add(add(-7.058, Pr), E)"
150,0.7192,5,"mul(div(Y, 6.992), E)"
151,0.7192,5,"add(add(-7.057, Y), E)"
152,0.7193,5,"add(add(Y, -7.075), E)"
153,0.7193,7,"add(sub(Y, 6.965), add(-0.111, E))"
154,0.7193,5,"add(add(-7.076, Y), E)"
155,0.7193,5,"add(add(-7.076, Y), E)"
156,0.7193,6,"sub(add(Pr, E), neg(-7.076))"
157,0.7193,7,"add(-0.144, add(add(Y, -6.910), E))"
158,0.7193,6,"add(E, neg(sub(7.078, Y)))"
159,0.7193,5,"add(add(Y, -7.078), E)"
160,0.7193,5,"add(add(-7.054, Y), E)"
161,0.7193,5,"add(add(Y, -7.078), E)"
162,0.7193,5,"add(add(-7.054, Pr), E)"
163,0.7193,5,"add(add(-7.054, Pr), E)"
164,0.7193,5,"add(add(Pr, -7.053), E)"
165,0.7193,5,"add(add(Pr, -7.053), E)"
166,0.7193,5,"add(add(-7.079, Y), E)"
167,0.7193,7,"add(add(-6.920, Y), add(-0.133, E))"
168,0.7193,5,"add(sub(Pr, 7.080), E)"
169,0.7193,5,"add(add(-7.081, Pr), E)"
170,0.7193,5,"add(sub(Y, 7.051), E)"
171,0.7193,5,"add(add(Y, -7.051), E)"
172,0.7193,5,"add(add(Y, -7.051), E)"
173,0.7193,5,"add(add(-7.081, Pr), E)"
174,0.7193,5,"add(add(-7.081, Pr), E)"
175,0.7193,5,"add(add(-7.081, Pr), E)"
176,0.7193,5,"add(add(Pr, -7.051), E)"
177,0.7194,5,"add(add(Y, -7.082), E)"
178,0.7194,5,"add(sub(Y, 7.083), E)"
179,0.7194,5,"add(E, add(Pr, -7.083))"
180,0.7194,5,"add(add(Pr, -7.049), E)"
181,0.7194,5,"add(add(E, -7.049), Pr)"
182,0.7194,5,"add(add(Pr, -7.083), E)"
183,0.7194,5,"add(add(-7.049, Y), E)"
184,0.7194,5,"add(add(-7.049, Pr), E)"
185,0.7194,6,"add(neg(sub(7.049, Y)), E)"
186,0.7194,5,"add(add(Pr, -7.084), E)"
187,0.7194,7,"add(-0.150, add(add(Y, -6.934), E))"
188,0.7194,5,"add(add(Y, -7.049), E)"
189,0.7194,6,"add(add(Pr, neg(7.049)), E)"
190,0.7194,5,"add(add(-7.049, Y), E)"
191,0.7194,5,"add(add(Y, -7.048), E)"
192,0.7195,7,"add(-0.175, add(add(Pr, -6.911), E))"
193,0.7195,5,"add(add(-7.086, Pr), E)"
194,0.7195,5,"mul(div(Pr, 6.988), E)"
195,0.7195,5,"add(add(Pr, -7.046), E)"
196,0.7195,7,"add(add(-6.898, Y), add(-0.189, E))"
197,0.7195,5,"mul(mul(0.143, Pr), E)"
198,0.7195,5,"div(mul(Y, E), 6.987)"
199,0.7195,5,"add(add(-7.045, Pr), E)"
200,0.7195,5,"add(add(-7.088, Y), E)"
201,0.7195,5,"add(sub(Y, 7.088), E)"
202,0.7196,5,"add(add(Pr, -7.089), E)"
203,0.7196,5,"div(mul(E, Y), 7.094)"
204,0.7196,6,"mul(div(Pr, neg(-7.095)), E)"
205,0.7196,5,"add(sub(Y, 7.091), E)"
206,0.7197,5,"add(add(-7.040, Y), E)"
207,0.7197,5,"add(Pr, add(E, -7.093))"
208,0.7197,5,"add(add(E, Pr), -7.094)"
209,0.7197,7,"add(div(add(E, M), 1.896), -0.165)"
210,0.7197,5,"add(add(-7.094, Y), E)"
211,0.7198,5,"add(add(Y, -7.038), E)"
212,0.7198,5,"add(add(Pr, -7.037), E)"
213,0.7198,5,"add(add(-7.095, Y), E)"
214,0.7198,5,"add(add(Pr, -7.036), E)"
215,0.7198,5,"add(add(-7.036, Pr), E)"
216,0.7198,5,"add(add(Pr, -7.036), E)"
217,0.7198,5,"add(add(-7.036, Pr), E)"
218,0.7199,7,"add(add(-7.447, E), add(0.350, Y))"
219,0.7199,5,"add(add(Y, -7.035), E)"
220,0.7199,5,"add(add(-7.034, Y), E)"
221,0.7199,5,"add(add(E, Y), -7.034)"
222,0.7200,7,"add(add(-6.917, Pr), add(-0.115, E))"
223,0.7200,7,"add(mul(-0.272, add(E, -5.172)), E)"
224,0.7201,5,"add(E, add(Y, -7.102))"
225,0.7201,7,"add(sub(Y, 6.943), add(-0.160, E))"
226,0.7201,5,"add(add(Pr, -7.029), E)"
227,0.7201,5,"add(add(Y, -7.103), E)"
228,0.7202,7,"add(div(sub(4.716, E), Nd), E)"
229,0.7202,5,"add(add(-7.105, Pr), E)"
230,0.7203,7,"add(-0.100, add(add(Y, -6.927), E))"
231,0.7203,5,"add(sub(Pr, 7.027), E)"
232,0.7203,5,"mul(div(Pr, 7.107), E)"
233,0.7203,5,"mul(div(Pr, 6.974), E)"
234,0.7203,7,"add(add(-6.919, Y), add(-0.107, E))"
235,0.7204,6,"add(sub(-7.025, neg(Y)), E)"
236,0.7204,7,"add(-0.118, add(add(-6.907, Y), E))"
237,0.7204,5,"add(sub(Y, 7.108), E)"
238,0.7204,5,"add(add(Y, -7.109), E)"
239,0.7205,5,"add(add(-7.109, Y), E)"
240,0.7205,9,"add(-0.100, add(-0.100, add(-6.909, add(E, Y))))"
241,0.7205,5,"add(add(-7.022, Y), E)"
242,0.7205,6,"add(sub(-7.110, neg(Pr)), E)"
243,0.7206,5,"add(add(-7.111, Pr), E)"
244,0.7206,5,"add(E, add(-7.111, Pr))"
245,0.7206,5,"div(E, div(7.111, Y))"
246,0.7206,5,"add(add(Pr, -7.021), E)"
247,0.7206,9,"add(-0.100, add(-0.100, add(add(-6.912, Pr), E)))"
248,0.7206,9,"add(add(-6.912, Y), add(-0.100, add(-0.100, E)))"
249,0.7207,5,"add(E, add(Y, -7.019))"
250,0.7207,5,"add(add(-7.019, Y), E)"
251,0.7208,5,"add(add(-7.019, Pr), E)"
252,0.7208,5,"mul(div(Pr, 6.967), E)"
253,0.7208,7,"add(add(Y, -6.918), add(-0.100, E))"
254,0.7208,5,"add(Pr, add(-7.018, E))"
255,0.7209,5,"mul(div(Pr, 6.966), E)"
256,0.7209,5,"add(add(-7.116, Pr), E)"
257,0.7209,5,"add(add(Pr, -7.016), E)"
258,0.7209,5,"add(add(Pr, -7.016), E)"
259,0.7210,5,"add(sub(Pr, 7.015), E)"
260,0.7210,5,"add(sub(Pr, 7.118), E)"
261,0.7211,5,"add(sub(Y, 7.014), E)"
262,0.7211,5,"add(add(Pr, -7.013), E)"
263,0.7212,5,"add(add(-7.120, Pr), E)"
264,0.7212,5,"add(add(-7.120, Pr), E)"
265,0.7212,5,"add(sub(Y, 7.120), E)"
266,0.7212,5,"add(sub(Y, 7.120), E)"
267,0.7212,5,"add(sub(Y, 7.120), E)"
268,0.7212,5,"add(sub(Y, 7.120), E)"
269,0.7212,5,"add(sub(Y, 7.120), E)"
270,0.7212,5,"add(sub(Y, 7.120), E)"
271,0.7212,5,"add(sub(Y, 7.120), E)"
272,0.7212,5,"add(sub(Y, 7.120), E)"
273,0.7212,5,"add(sub(Y, 7.120), E)"
274,0.7212,5,"add(sub(Y, 7.120), E)"
275,0.7213,5,"add(add(Y, -7.122), E)"
276,0.7213,5,"add(sub(Y, 7.122), E)"
277,0.7214,5,"add(add(-7.010, Pr), E)"
278,0.7214,5,"add(add(Pr, -7.123), E)"
279,0.7214,5,"add(E, add(-7.123, Y))"
280,0.7215,7,"add(add(E, add(-6.930, Y)), -0.193)"
281,0.7215,5,"add(add(-7.124, Pr), E)"
282,0.7219,5,"add(add(Y, -7.129), E)"
283,0.7220,5,"add(add(Pr, -7.129), E)"
284,0.7221,5,"add(add(Y, -7.002), E)"
285,0.7222,5,"add(add(-7.132, Y), E)"
286,0.7222,5,"add(add(Pr, -7.001), E)"
287,0.7222,5,"add(add(-7.132, Y), E)"
288,0.7222,5,"add(add(-7.132, Pr), E)"
289,0.7222,5,"add(add(Pr, -7.132), E)"
290,0.7223,5,"add(sub(Pr, 7.000), E)"
291,0.7224,5,"add(add(-6.999, Pr), E)"
292,0.7225,5,"add(add(Pr, -6.998), E)"
293,0.7225,7,"add(-6.920, add(add(-0.215, E), Pr))"
294,0.7226,6,"sub(E, neg(add(-7.136, Pr)))"
295,0.7227,5,"add(add(-6.995, Y), E)"
296,0.7228,5,"mul(div(Y, 6.944), E)"
297,0.7228,5,"add(add(Pr, -6.994), E)"
298,0.7229,5,"sub(E, sub(7.139, Y))"
299,0.7229,5,"add(sub(Pr, 7.139), E)"
300,0.7229,5,"add(add(Pr, -6.993), E)"
301,0.7231,5,"add(add(Y, -7.141), E)"
302,0.7231,5,"add(add(-6.991, Pr), E)"
303,0.7231,5,"add(sub(Pr, 6.991), E)"
304,0.7233,5,"mul(div(Y, 7.143), E)"
305,0.7233,5,"add(sub(Y, 6.989), E)"
306,0.7234,5,"add(add(-6.989, Y), E)"
307,0.7234,5,"mul(div(E, 6.939), Y)"
308,0.7239,5,"mul(div(Y, 6.933), E)"
309,0.7244,5,"mul(div(Y, 6.930), E)"
310,0.7246,5,"add(add(Pr, -7.155), E)"
311,0.7247,5,"add(add(-7.155, Y), E)"
312,0.7247,5,"mul(Y, div(E, 6.926))"
313,0.7248,5,"add(sub(Pr, 7.156), E)"
314,0.7249,5,"mul(div(E, 7.158), Y)"
315,0.7251,5,"div(E, div(7.160, Pr))"
316,0.7258,5,"add(add(-6.968, Pr), E)"
317,0.7260,6,"add(add(neg(6.967), Pr), E)"
318,0.7260,5,"add(add(Pr, -6.967), E)"
319,0.7263,7,"sub(E, div(add(-5.155, E), 8.326))"
320,0.7267,5,"add(add(-7.170, Y), E)"
321,0.7267,5,"add(add(-6.962, Y), E)"
322,0.7269,5,"mul(div(Pr, 7.175), E)"
323,0.7271,5,"add(add(-6.959, Y), E)"
324,0.7273,5,"add(sub(Y, 7.175), E)"
325,0.7277,5,"add(add(Pr, -6.955), E)"
326,0.7278,5,"div(E, div(6.903, Y))"
327,0.7278,5,"mul(E, div(Y, 6.903))"
328,0.7284,6,"mul(neg(-0.892), sub(E, -0.502))"
329,0.7290,5,"add(add(-6.947, Y), E)"
330,0.7295,8,"add(div(sub(E, M), neg(LAS)), E)"
331,0.7297,5,"add(sub(Pr, 7.190), E)"
332,0.7305,6,"mul(neg(Pr), div(E, -7.201))"
333,0.7307,5,"add(add(-6.937, Y), E)"
334,0.7312,5,"mul(div(Pr, 7.206), E)"
335,0.7313,5,"mul(E, div(Y, 7.206))"
336,0.7317,30,"sub(E, sub(div(div(div(LAS, IE), sub(Nd, Sm)), mul(add(Gd, M), sub(LAS, EN))), div(neg(sub(EN, LAS)), add(mul(La, Gd), mul(Y, Ce)))))"
337,0.7326,5,"add(add(-7.206, Pr), E)"
338,0.7327,5,"add(add(Pr, -7.206), E)"
339,0.7343,5,"add(add(Y, -7.214), E)"
340,0.7347,10,"mul(div(add(neg(La), add(La, Y)), 7.227), E)"
341,0.7356,5,"add(sub(Pr, 7.221), E)"
342,0.7363,16,"add(div(div(neg(E), div(Pr, La)), add(add(IE, Pr), add(EN, Gd))), E)"
343,0.7370,5,"add(add(-7.227, Pr), E)"
344,0.7371,5,"add(sub(Pr, 7.227), E)"
345,0.7371,5,"add(sub(Y, 7.227), E)"
346,0.7371,9,"add(div(sub(EN, E), add(2.876, LAS)), E)"
347,0.7371,7,"add(div(sub(E, Nd), -5.142), E)"
348,0.7372,25,"add(div(add(mul(add(EN, R), div(La, La)), sub(add(E, -2.152), add(Gd, Nd))), neg(sub(add(M, Y), neg(M)))), E)"
349,0.7373,11,"add(neg(neg(E)), sub(div(La, E), div(LAS, EN)))"
350,0.7374,5,"div(add(E, 0.152), 1.051)"
351,0.7401,16,"add(div(div(div(Sm, IE), neg(Pr)), div(mul(Nd, Sm), mul(IE, E))), E)"
352,0.7410,17,"neg(sub(neg(neg(neg(E))), div(add(neg(IE), add(E, Pr)), neg(mul(Pr, LAS)))))"
353,0.7415,3,"mul(E, 0.969)"
354,0.7415,3,"mul(E, 0.969)"
355,0.7415,3,"mul(E, 0.969)"
356,0.7415,5,"div(div(E, 1.015), 1.015)"
357,0.7415,4,"neg(mul(E, -0.969))"
358,0.7415,3,"div(E, 1.032)"
359,0.7415,3,"mul(E, 0.970)"
360,0.7415,5,"mul(0.985, mul(0.985, E))"
361,0.7415,5,"mul(0.985, mul(0.985, E))"
362,0.7415,3,"mul(0.969, E)"
363,0.7415,3,"mul(E, 0.971)"
364,0.7415,3,"mul(0.971, E)"
365,0.7415,3,"div(E, 1.030)"
366,0.7415,3,"div(E, 1.030)"
367,0.7415,3,"mul(0.971, E)"
368,0.7415,3,"mul(0.968, E)"
369,0.7415,3,"mul(E, 0.971)"
370,0.7415,3,"mul(E, 0.971)"
371,0.7415,5,"div(div(E, 1.016), 1.016)"
372,0.7415,3,"div(E, 1.033)"
373,0.7415,5,"mul(mul(E, 0.984), 0.984)"
374,0.7416,17,"add(add(div(div(Ce, E), div(Ce, Y)), div(sub(-7.739, LAS), add(R, Sm))), E)"
375,0.7416,3,"mul(0.971, E)"
376,0.7416,3,"mul(0.968, E)"
377,0.7416,4,"neg(mul(-0.972, E))"
378,0.7416,4,"neg(mul(-0.972, E))"
379,0.7416,3,"mul(0.967, E)"
380,0.7416,3,"mul(0.967, E)"
381,0.7416,3,"mul(E, 0.972)"
382,0.7416,3,"div(E, 1.034)"
383,0.7416,3,"mul(0.967, E)"
384,0.7416,3,"mul(0.967, E)"
385,0.7416,5,"mul(0.983, mul(0.983, E))"
386,0.7417,5,"mul(mul(E, 0.986), 0.986)"
387,0.7417,3,"div(E, 1.028)"
388,0.7417,3,"mul(E, 0.973)"
389,0.7417,3,"mul(0.973, E)"
390,0.7417,3,"mul(0.973, E)"
391,0.7418,3,"mul(0.973, E)"
392,0.7418,3,"mul(E, 0.966)"
393,0.7418,3,"mul(0.966, E)"
394,0.7418,3,"mul(0.966, E)"
395,0.7418,3,"mul(0.966, E)"
396,0.7418,3,"mul(0.966, E)"
397,0.7418,3,"mul(0.966, E)"
398,0.7419,3,"div(E, 1.036)"
399,0.7419,3,"mul(0.973, E)"
400,0.7419,3,"mul(0.965, E)"
401,0.7420,3,"div(E, 1.026)"
402,0.7421,3,"div(E, 1.026)"
403,0.7422,8,"add(E, div(div(E, M), neg(Y)))"
404,0.7422,5,"mul(0.982, mul(0.982, E))"
405,0.7422,5,"mul(0.982, mul(0.982, E))"
406,0.7423,3,"mul(0.964, E)"
407,0.7423,3,"mul(0.975, E)"
408,0.7423,3,"mul(E, 0.964)"
409,0.7423,3,"mul(E, 0.975)"
410,0.7424,3,"div(E, 1.038)"
411,0.7424,7,"add(mul(-0.289, div(E, Y)), E)"
412,0.7424,4,"neg(mul(E, -0.963))"
413,0.7425,3,"div(E, 1.038)"
414,0.7426,3,"mul(E, 0.963)"
415,0.7427,5,"div(div(E, 1.019), 1.019)"
416,0.7427,5,"mul(mul(E, 0.981), 0.981)"
417,0.7427,5,"mul(mul(E, 0.981), 0.981)"
418,0.7428,3,"mul(0.962, E)"
419,0.7428,5,"mul(mul(E, 0.981), 0.981)"
420,0.7428,3,"mul(0.977, E)"
421,0.7428,8,"add(sub(neg(-0.797), div(M, Nd)), E)"
422,0.7428,5,"mul(mul(E, 0.981), 0.981)"
423,0.7429,3,"mul(0.962, E)"
424,0.7429,3,"mul(0.962, E)"
425,0.7430,3,"mul(0.962, E)"
426,0.7430,3,"div(E, 1.040)"
427,0.7431,3,"div(E, 1.023)"
428,0.7432,3,"div(E, 1.023)"
429,0.7433,3,"mul(0.961, E)"
430,0.7433,5,"mul(mul(E, 0.980), 0.980)"
431,0.7433,4,"neg(mul(-0.978, E))"
432,0.7434,3,"mul(0.978, E)"
433,0.7435,14,"add(E, div(neg(sub(8.397, IE)), sub(add(Pr, Nd), sub(Ce, Nd))))"
434,0.7435,3,"div(E, 1.041)"
435,0.7435,3,"div(E, 1.041)"
436,0.7435,5,"mul(0.980, mul(0.980, E))"
437,0.7436,5,"div(div(E, 1.020), 1.020)"
438,0.7437,3,"div(E, 1.022)"
439,0.7437,3,"mul(E, 0.960)"
440,0.7437,3,"mul(E, 0.979)"
441,0.7437,9,"add(div(Gd, sub(La, mul(IE, Pr))), E)"
442,0.7437,3,"mul(0.979, E)"
443,0.7438,3,"mul(E, 0.979)"
444,0.7440,3,"mul(0.960, E)"
445,0.7440,8,"add(div(div(E, LAS), neg(La)), E)"
446,0.7440,8,"add(div(M, neg(mul(IE, Y))), E)"
447,0.7442,8,"add(E, div(neg(M), mul(Gd, Pr)))"
448,0.7442,8,"add(E, div(neg(M), mul(Gd, Pr)))"
449,0.7442,3,"div(E, 1.043)"
450,0.7446,3,"mul(0.958, E)"
451,0.7447,3,"div(E, 1.043)"
