Rank,RMSE,Length,Model Equation
43,0.5570,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-8.595, sub(E, R)), sub(La, Gd))), EN)))"
44,0.5570,22,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-8.595, neg(add(neg(E), R))), sub(La, Gd))), EN)))"
45,0.5570,22,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-8.595, neg(add(neg(E), R))), sub(La, Gd))), EN)))"
46,0.5570,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-8.595, sub(E, R)), sub(La, Gd))), EN)))"
47,0.5575,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(div(-5.795, sub(E, Nd)), sub(La, Gd))), EN)))"
48,0.5608,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(div(R, sub(Nd, E)), sub(La, Gd))), EN)))"
49,0.5608,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(div(R, sub(Nd, E)), sub(La, Gd))), EN)))"
50,0.5639,31,"sub(sub(E, LAS), neg(add(div(div(sub(La, E), div(mul(M, sub(R, E)), sub(La, Gd))), div(mul(neg(M), sub(R, Nd)), sub(La, Gd))), EN)))"
51,0.5646,30,"mul(0.499, add(sub(div(div(div(div(add(Y, E), div(Sm, IE)), div(Sm, IE)), div(Sm, IE)), sub(mul(Y, Nd), mul(Gd, La))), neg(E)), M))"
52,0.5711,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-8.595, sub(R, Nd)), sub(La, Gd))), EN)))"
53,0.5711,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-8.595, sub(R, Nd)), sub(La, Gd))), EN)))"
54,0.5711,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-8.595, sub(R, Nd)), sub(La, Gd))), EN)))"
55,0.5712,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-8.498, sub(R, Nd)), sub(La, Gd))), EN)))"
56,0.5713,22,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-7.702, neg(add(neg(E), R))), sub(La, Gd))), EN)))"
57,0.5717,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-8.179, sub(R, Nd)), sub(La, Gd))), EN)))"
58,0.5724,31,"mul(0.482, add(M, sub(div(sub(div(Nd, add(div(div(Sm, 8.472), sub(Nd, EN)), IE)), neg(E)), add(div(div(Sm, 8.472), sub(Nd, EN)), IE)), neg(E))))"
59,0.5729,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-7.702, sub(R, Nd)), sub(La, Gd))), EN)))"
60,0.5729,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-7.702, sub(R, Nd)), sub(La, Gd))), EN)))"
61,0.5729,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-7.702, sub(R, Nd)), sub(La, Gd))), EN)))"
62,0.5729,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-7.702, sub(R, Nd)), sub(La, Gd))), EN)))"
63,0.5729,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-7.702, sub(R, Nd)), sub(La, Gd))), EN)))"
64,0.5732,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-7.613, sub(R, Nd)), sub(La, Gd))), EN)))"
65,0.5732,20,"sub(sub(E, LAS), neg(add(div(sub(La, E), div(mul(-7.613, sub(R, Nd)), sub(La, Gd))), EN)))"
66,0.5986,19,"add(sub(E, add(div(sub(E, La), div(mul(-6.635, sub(E, La)), sub(La, Gd))), LAS)), EN)"
67,0.6142,17,"mul(0.482, add(sub(div(E, mul(sub(Gd, La), sub(Gd, La))), sub(0.482, Nd)), M))"
68,0.6253,19,"mul(0.482, add(sub(div(add(IE, IE), sub(mul(Nd, Y), mul(Gd, La))), div(E, -0.897)), M))"
69,0.6429,19,"add(div(div(div(IE, Sm), sub(Nd, EN)), add(Sm, R)), add(div(sub(Pr, Y), 2.163), E))"
70,0.6473,19,"mul(0.482, add(add(add(sub(div(0.482, mul(sub(Y, IE), sub(La, Sm))), Y), E), EN), R))"
71,0.6670,18,"add(mul(0.482, add(mul(EN, div(E, LAS)), M)), div(0.671, mul(sub(M, LAS), neg(R))))"
72,0.7280,13,"mul(0.482, add(M, add(div(sub(La, Gd), sub(La, Sm)), E)))"
73,0.7370,15,"add(sub(E, La), sub(R, div(sub(Gd, 6.482), mul(2.269, sub(Y, Pr)))))"
74,0.7380,25,"add(add(add(La, div(Nd, sub(add(La, Sm), add(add(add(La, div(Nd, sub(add(La, Sm), M))), -6.465), EN)))), -6.465), EN)"
75,0.7388,13,"mul(0.482, add(E, add(div(Nd, add(La, sub(Sm, Nd))), M)))"
76,0.7402,17,"mul(neg(EN), div(add(La, div(sub(La, sub(add(Nd, M), Sm)), neg(La))), -5.389))"
77,0.7418,21,"sub(div(sub(mul(add(E, E), div(M, Ce)), add(sub(R, Nd), LAS)), add(sub(R, Nd), LAS)), -5.597)"
78,0.7431,23,"sub(neg(div(add(Nd, M), neg(La))), div(sub(add(R, M), div(E, -3.800)), sub(add(3.533, EN), add(EN, Ce))))"
79,0.7455,19,"add(add(add(M, div(sub(Nd, M), LAS)), div(sub(E, M), 2.778)), div(div(Nd, Sm), 3.119))"
80,0.7463,13,"mul(0.482, sub(mul(div(E, add(Y, LAS)), add(Nd, EN)), -6.887))"
81,0.7472,16,"add(mul(div(neg(-6.816), Ce), mul(0.482, add(add(Nd, div(IE, Nd)), M))), 0.206)"
82,0.7478,13,"div(mul(6.887, mul(0.482, add(add(Nd, div(7.250, Nd)), M))), Ce)"
83,0.7479,13,"div(mul(7.019, mul(0.482, add(add(div(IE, Nd), Nd), M))), Ce)"
84,0.7480,15,"neg(div(neg(add(-0.166, add(div(sub(La, E), 3.809), E))), div(LAS, EN)))"
85,0.7480,14,"mul(div(neg(-6.838), Pr), mul(0.482, add(sub(Nd, div(-8.192, Nd)), M)))"
86,0.7481,13,"mul(0.482, mul(div(add(M, add(div(6.906, Nd), Nd)), Ce), 6.906))"
87,0.7482,15,"div(mul(neg(-6.909), mul(0.482, add(add(Nd, div(neg(-6.909), Nd)), M))), Ce)"
88,0.7484,14,"div(mul(neg(-7.043), mul(0.482, add(add(Nd, div(IE, Nd)), M))), Ce)"
89,0.7485,15,"div(mul(neg(-6.882), mul(0.482, add(add(Nd, div(neg(-6.882), Nd)), M))), Ce)"
90,0.7485,13,"mul(div(6.957, Pr), mul(0.476, add(div(6.957, Nd), add(Nd, M))))"
91,0.7486,20,"add(div(sub(mul(div(add(neg(mul(sub(Pr, M), div(Ce, R))), Nd), Y), E), Pr), 4.647), 6.715)"
92,0.7487,15,"mul(div(neg(-6.937), Pr), mul(0.482, add(sub(div(6.496, Nd), neg(Nd)), M)))"
93,0.7490,12,"mul(0.482, add(add(-1.136, div(add(E, Nd), neg(-1.436))), M))"
94,0.7490,14,"div(mul(neg(-6.963), mul(0.482, add(add(div(Y, Nd), Nd), M))), Ce)"
